Speed (CAS), Efficiency
  61.799249,   14.629365
  62.264892,   14.708475
  62.730536,   14.793181
  63.196179,   14.875211
  63.661823,   14.952938
  64.127466,   15.029692
  64.593110,   15.101287
  65.058753,   15.171337
  65.524397,   15.237906
  65.990040,   15.301376
  66.455684,   15.362583
  66.921327,   15.419673
  67.386971,   15.475214
  67.852614,   15.526206
  68.318258,   15.575810
  68.783901,   15.621065
  69.249545,   15.664498
  69.715188,   15.704450
  70.180832,   15.741515
  70.646475,   15.776674
  71.112119,   15.807212
  71.577762,   15.838070
  72.043406,   15.862046
  72.509049,   15.886165
  72.974693,   15.906573
  73.440336,   15.923883
  73.905980,   15.941342
  74.371623,   15.951913
  74.837266,   15.962461
  75.302910,   15.971027
  75.768553,   15.974678
  76.234197,   15.978354
  76.699840,   15.978876
  77.165484,   15.975659
  77.631127,   15.972423
  78.096771,   15.965976
  78.562414,   15.955907
  79.028058,   15.945791
  79.493701,   15.933552
  79.959345,   15.916713
  80.424988,   15.899811
  80.890632,   15.882848
  81.356275,   15.859568
  81.821919,   15.836033
  82.287562,   15.812434
  82.753206,   15.786136
  83.218849,   15.756170
  83.684493,   15.726150
  84.150136,   15.696078
  84.615780,   15.662057
  85.081423,   15.625874
  85.547067,   15.589661
  86.012710,   15.553419
  86.478354,   15.513565
  86.943997,   15.471510
  87.409640,   15.429458
  87.875284,   15.387412
  88.340927,   15.343651
  88.806571,   15.296122
  89.272214,   15.248639
  89.737858,   15.201203
  90.203501,   15.153818
  90.669145,   15.102886
  91.134788,   15.050413
  91.600432,   14.998037
  92.066075,   14.945761
  92.531719,   14.893585
  92.997362,   14.838026
  93.463006,   14.781178
  93.928649,   14.724483
  94.394293,   14.667943
  94.859936,   14.611559
  95.325580,   14.553837
  95.791223,   14.493200
  96.256867,   14.432775
  96.722510,   14.372561
  97.188154,   14.312561
  97.653797,   14.252775
  98.119441,   14.191167
  98.585084,   14.127595
  99.050728,   14.064294
  99.516371,   14.001262
  99.982015,   13.938502
 100.447658,   13.876012
 100.913301,   13.813400
 101.378945,   13.747573
 101.844588,   13.682072
 102.310232,   13.616896
 102.775875,   13.552045
 103.241519,   13.487518
 103.707162,   13.423315
 104.172806,   13.359065
 104.638449,   13.291996
 105.104093,   13.225301
 105.569736,   13.158981
 106.035380,   13.093034
 106.501023,   13.027459
 106.966667,   12.962254
 107.432310,   12.897419
 107.897954,   12.831738
