Ground distance, CL
   0.000000,    0.801000
   0.016710,    0.801000
   0.183420,    0.801000
   0.368626,    0.801000
   0.553832,    0.801000
   0.739038,    0.801000
   0.924244,    0.801000
   1.109450,    0.801000
   1.294656,    0.801000
   1.479861,    0.801000
   1.665067,    0.801000
   1.850273,    0.801000
   2.302722,    0.801000
   2.788539,    0.801000
   3.274355,    0.801000
   3.760172,    0.801000
   4.245989,    0.801000
   4.731805,    0.801000
   5.217622,    0.801000
   5.703439,    0.801000
   6.189255,    0.801000
   6.675072,    0.801000
   7.425098,    0.801000
   8.208113,    0.801000
   8.991129,    0.801000
   9.774144,    0.801000
  10.557159,    0.801000
  11.340174,    0.801000
  12.123190,    0.801000
  12.906205,    0.801000
  13.689220,    0.801000
  14.472235,    0.801000
  15.516345,    0.801000
  16.593054,    0.801000
  17.669764,    0.801000
  18.746474,    0.801000
  19.823183,    0.801000
  20.899893,    0.801000
  21.976602,    0.801000
  23.053312,    0.801000
  24.130021,    0.801000
  25.206731,    0.801000
  26.541343,    0.801000
  27.908156,    0.801000
  29.274969,    0.801000
  30.641782,    0.801000
  32.008595,    0.801000
  33.375408,    0.801000
  34.742222,    0.801000
  36.109035,    0.801000
  37.475848,    0.801000
  38.842661,    0.801000
  40.464113,    0.801000
  42.117358,    0.801000
  43.770603,    0.801000
  45.423849,    0.801000
  47.077094,    0.801000
  48.730340,    0.801000
  50.383585,    0.801000
  52.036831,    0.801000
  53.690076,    0.801000
  55.343321,    0.801000
  57.247422,    0.801000
  59.182843,    0.801000
  61.118265,    0.801000
  63.053687,    0.801000
  64.989109,    0.801000
  66.924530,    0.801000
  68.859952,    0.801000
  70.795374,    0.801000
  72.730796,    0.801000
  74.666217,    0.801000
  76.847931,    0.801000
  79.060396,    0.801000
  81.272861,    0.801000
  83.485326,    0.801000
  85.697791,    0.801000
  87.910256,    0.801000
  90.122721,    0.801000
  92.335186,    0.801000
  94.547651,    0.801000
  96.760117,    0.801000
  99.214249,    0.801000
 101.698557,    0.801000
 104.182864,    0.801000
 106.667172,    0.801000
 109.151479,    0.801000
 111.635787,    0.801000
 114.120094,    0.801000
 116.604402,    0.801000
 119.088709,    0.801000
 121.573017,    0.801000
 124.294359,    0.801000
 127.045296,    0.801000
 129.796234,    0.801000
 132.547172,    0.801000
 135.298110,    0.801000
 138.049047,    0.801000
 140.799985,    0.801000
 143.550923,    0.801000
 146.301861,    0.801000
 149.052799,    0.801000
 152.036133,    0.801000
 155.048485,    0.801000
 158.060836,    0.801000
 161.073187,    0.801000
 164.085539,    0.801000
 167.097890,    0.801000
 170.110242,    0.801000
 173.122593,    0.801000
 176.134945,    0.801000
 179.147296,    0.801000
 182.387408,    0.801000
 185.655958,    0.801000
 188.924509,    0.801000
 192.193059,    0.801000
 195.461609,    0.801000
 198.730159,    0.801000
 201.998709,    0.801000
 205.267259,    0.801000
 208.535809,    0.801000
 211.804360,    0.801000
 215.295818,    0.801000
 218.815110,    0.801000
 222.334401,    0.801000
 225.853692,    0.801000
 229.372983,    0.801000
 232.892274,    0.801000
 236.411565,    0.801000
 239.930856,    0.801000
 243.450148,    0.801000
 246.969439,    0.801000
 250.705861,    0.801000
 254.469395,    0.801000
 258.232928,    0.801000
 261.996462,    0.801000
 265.759995,    0.801000
 269.523529,    0.801000
 273.287062,    0.801000
 277.050596,    0.801000
 280.814129,    0.801000
 284.577663,    0.801000
 288.552362,    0.801000
 292.553427,    0.801000
 296.554492,    0.801000
 300.555557,    0.801000
 304.556622,    0.801000
 308.557687,    0.801000
 312.558752,    0.801000
 316.559817,    0.801000
 320.560882,    0.801000
 324.561947,    0.801000
 328.768302,    0.801000
 333.000290,    0.801000
 337.232278,    0.801000
 341.464266,    0.801000
 345.696254,    0.801000
 349.928242,    0.801000
 354.160229,    0.801000
 358.392217,    0.801000
 362.624205,    0.801000
 366.856193,    0.801000
 371.287690,    0.801000
 375.744098,    0.801000
 380.200506,    0.801000
 384.656914,    0.801000
 389.113322,    0.801000
 393.569730,    0.801000
 398.026138,    0.801000
 402.482546,    0.801000
 406.938954,    0.801000
 411.395362,    0.801000
 416.045596,    0.801000
 420.720032,    0.801000
 425.394467,    0.801000
 430.068902,    0.801000
 434.743337,    0.801000
 439.417773,    0.801000
 444.092208,    0.801000
 448.766643,    0.801000
 453.441079,    0.801000
 458.115514,    0.801000
 462.978192,    0.801000
 467.864375,    0.801000
 472.750557,    0.801000
 477.636740,    0.801000
 482.522922,    0.801000
 487.409104,    0.801000
 492.295287,    0.801000
 497.181469,    0.801000
 502.067652,    0.801000
 506.953834,    0.801000
 512.022781,    0.801000
 517.114547,    0.801000
 522.206314,    0.801000
 527.298081,    0.801000
 532.389847,    0.801000
 537.481614,    0.801000
 542.573381,    0.801000
 547.665147,    0.801000
