Ground distance, Load Factor
   0.000000,    0.000000
   1.888207,    0.002441
   7.515043,    0.009619
  16.823440,    0.021314
  29.755848,    0.037307
  46.254292,    0.057383
  66.260421,    0.081326
  89.715560,    0.108924
 116.560764,    0.139967
 146.736874,    0.174247
 180.184565,    0.211564
 216.844408,    0.251715
 256.656958,    0.294507
 299.562843,    0.339750
 345.502892,    0.387261
 394.418214,    0.436862
 446.250302,    0.488383
 500.941031,    0.541657
 556.079956,    0.594297
 616.213220,    0.852517
 655.025820,    1.012726
 693.878315,    1.181612
 726.593608,    1.224875
 793.579443,    1.236913
 861.925148,    1.222636
 882.696589,    1.215124
 952.123568,    1.184600
1022.084086,    1.145048
1092.405670,    1.099176
1162.982808,    1.048981
1230.337953,    0.999314
1301.348304,    1.004606
1372.585930,    1.009764
1444.038270,    1.014610
1515.687039,    1.018979
1587.508987,    1.022728
1659.476815,    1.025738
1731.560201,    1.027917
1735.058764,    1.028001
1807.227413,    1.029136
1879.437336,    1.029139
1882.668506,    1.029113
1954.885567,    1.007243
2027.102302,    0.999939
2099.318880,    0.998499
2171.535327,    0.998518
2243.751918,    0.997051
2315.968655,    0.997067
2388.185521,    0.997082
2426.689780,    0.997779
2498.906311,    0.836688
2571.122151,    0.800415
2643.337522,    0.793843
2715.552921,    0.795144
2787.768897,    0.950964
2859.985473,    0.985141
2932.202426,    0.995647
3004.419675,    0.997790
3076.637098,    0.998547
3148.854629,    0.999302
3221.072135,    1.000066
3293.289657,    0.999415
3365.506977,    0.998774
3437.724447,    0.999528
3509.941657,    0.998885
3582.159066,    0.999642
3654.376212,    0.998998
3726.593545,    0.999757
3798.810647,    0.999112
3871.027877,    0.999871
3943.244954,    0.999226
4015.462059,    0.999985
4087.679106,    0.999341
4159.896045,    0.998708
4232.113072,    0.999456
4304.329888,    0.998821
4376.546899,    0.999572
4448.763669,    0.998936
4520.980640,    0.999689
4593.197336,    0.999050
4665.414204,    0.999805
4737.630894,    0.999167
4809.847686,    0.999922
4882.064349,    0.999283
4954.280982,    1.000037
5026.497640,    0.999400
5098.714154,    0.998773
5170.930802,    0.999517
5243.147204,    0.998887
5315.363815,    0.999635
5387.580180,    0.999004
5459.796750,    0.999754
5532.013096,    0.999122
5604.229583,    0.999873
5676.445898,    0.999239
5748.662228,    0.999990
5820.878540,    0.999358
5893.094751,    0.998737
5965.311075,    0.999477
6037.527190,    0.998854
6109.743502,    0.999597
6181.959560,    0.998972
6254.175826,    0.999717
6326.391852,    0.999090
6398.608038,    0.999837
6470.824055,    0.999210
6543.040144,    0.999958
6615.256195,    0.999331
6687.472202,    0.999136
6759.688273,    0.999453
6831.904153,    0.998836
6904.120218,    0.999574
6976.336039,    0.998955
7048.552077,    0.999697
7120.767876,    0.999076
7192.983863,    0.999820
7265.199694,    0.999199
7337.415631,    0.999943
7409.631488,    0.999322
7481.847308,    0.998715
7554.063222,    0.999447
7626.278988,    0.998837
7698.494938,    0.999571
7770.710646,    0.998958
7842.926578,    0.999696
7915.142280,    0.999081
7987.358173,    0.999821
8000.000000,    0.999713
