Speed, Power
 205.874498, 5352.752168
 207.443588, 5373.834356
 209.012678, 5394.584947
 210.581768, 5415.003940
 212.150858, 5435.210039
 213.719948, 5455.606030
 215.289038, 5475.680132
 216.858129, 5495.432347
 218.427219, 5514.862674
 219.996309, 5533.971113
 221.565399, 5553.148783
 223.134489, 5572.023662
 224.703579, 5590.582570
 226.272669, 5608.825508
 227.841759, 5626.752475
 229.410849, 5644.475890
 230.979940, 5661.923219
 232.549030, 5679.056700
 234.118120, 5695.876334
 235.687210, 5712.382122
 237.256300, 5728.509677
 238.825390, 5744.264392
 240.394480, 5759.703595
 241.963570, 5774.827286
 243.532660, 5789.635466
 245.101751, 5804.028833
 246.670841, 5817.880120
 248.239931, 5831.411635
 249.809021, 5844.623379
 251.378111, 5857.515351
 252.947201, 5870.060076
 254.516291, 5881.996031
 256.085381, 5893.608203
 257.654471, 5904.896592
 259.223562, 5915.861197
 260.792652, 5926.502018
 262.361742, 5936.583066
 263.930832, 5946.301156
 265.499922, 5955.692117
 267.069012, 5964.755950
 268.638102, 5973.492655
 270.207192, 5981.756703
 271.776282, 5989.612202
 273.345373, 5997.137892
 274.914463, 6004.333774
 276.483553, 6011.199847
 278.052643, 6017.661708
 279.621733, 6023.692725
 281.190823, 6029.391918
 282.759913, 6034.759287
 284.329003, 6039.794832
 285.898093, 6044.473635
 287.467184, 6048.724717
 289.036274, 6052.642624
 290.605364, 6056.227357
 292.174454, 6059.478916
 293.743544, 6062.397300
 295.312634, 6064.920458
 296.881724, 6067.108990
 298.450814, 6068.963664
 300.019904, 6070.484479
 301.588995, 6071.671436
 303.158085, 6072.523176
 304.727175, 6073.040631
 306.296265, 6073.224208
 307.865355, 6073.073908
 309.434445, 6072.589731
 311.003535, 6071.805827
 312.572625, 6070.716729
 314.141715, 6069.294397
 315.710806, 6067.538832
 317.279896, 6065.450033
 318.848986, 6063.070757
 320.418076, 6060.446750
 321.987166, 6057.490821
 323.556256, 6054.202971
 325.125346, 6050.583200
 326.694436, 6046.653234
 328.263526, 6042.571919
 329.832617, 6038.160659
 331.401707, 6033.419453
 332.970797, 6028.348302
 334.539887, 6022.947206
 336.108977, 6017.462106
 337.678067, 6011.680564
 339.247157, 6005.571718
 340.816247, 5999.135568
 342.385337, 5992.372114
 343.954428, 5985.518356
 345.523518, 5978.457793
 347.092608, 5971.073232
 348.661698, 5963.364671
 350.230788, 5955.332112
 351.799878, 5947.171125
 353.368968, 5938.929828
 354.938058, 5930.368505
 356.507148, 5921.487157
 358.076239, 5912.285781
 359.645329, 5902.883240
 361.214419, 5893.565479
