V/VsTO, Thrust - Yawing Moment
   0.310042, 86986.697818
   0.313335, 88844.310996
   0.316628, 90721.549967
   0.319921, 92618.414732
   0.323214, 94534.905290
   0.326507, 96471.021640
   0.329800, 98426.763784
   0.333093, 100402.131722
   0.336386, 102397.125452
   0.339679, 104411.744976
   0.342972, 106445.990292
   0.346265, 108499.861402
   0.349558, 110573.358305
   0.352851, 112666.481001
   0.356144, 114779.229491
   0.359437, 116911.603773
   0.362730, 119063.603849
   0.366023, 121235.229718
   0.369316, 123426.481380
   0.372609, 125637.358836
   0.375902, 127867.862084
   0.379195, 130117.991126
   0.382488, 132387.745960
   0.385781, 134677.126588
   0.389074, 136986.133010
   0.392367, 139314.765224
   0.395660, 141663.023231
   0.398953, 144030.907032
   0.402246, 146418.416626
   0.405539, 148825.552013
   0.408832, 151252.313193
   0.412125, 153698.700167
   0.415418, 156164.712933
   0.418711, 158650.351493
   0.422004, 161155.615846
   0.425297, 163680.505992
   0.428590, 166225.021931
   0.431883, 168789.163664
   0.435176, 171372.931189
   0.438469, 173976.324508
   0.441762, 176599.343620
   0.445055, 179241.988525
   0.448348, 181904.259223
   0.451641, 184586.155715
   0.454934, 187287.677999
   0.458227, 190008.826077
   0.461520, 192749.599948
   0.464813, 195509.999612
   0.468106, 198290.025070
   0.471399, 201089.676320
   0.474692, 203908.953364
   0.477985, 206747.856201
   0.481278, 209606.384831
   0.484571, 212484.539254
   0.487864, 215382.319470
   0.491157, 218299.725480
   0.494450, 221236.757283
   0.497743, 224193.414879
   0.501036, 227169.698268
   0.504329, 230165.607450
   0.507622, 233181.142425
   0.510915, 236216.303194
   0.514208, 239271.089756
   0.517501, 242345.502111
   0.520794, 245439.540259
   0.524087, 248553.204200
   0.527380, 251686.493935
   0.530673, 254839.409462
   0.533966, 258011.950783
   0.537259, 261204.117897
   0.540552, 264415.910804
   0.543845, 267647.329505
   0.547138, 270898.373998
   0.550431, 274169.044285
   0.553724, 277459.340365
   0.557017, 280769.262238
   0.560310, 284098.809904
   0.563603, 287447.983363
   0.566896, 290816.782616
   0.570189, 294205.207662
   0.573482, 297613.258501
   0.576775, 301040.935133
   0.580068, 304488.237558
   0.583361, 307955.165776
   0.586654, 311441.719788
   0.589947, 314947.899593
   0.593240, 318473.705191
   0.596533, 322019.136582
   0.599826, 325584.193766
   0.603119, 329168.876744
   0.606412, 332773.185514
   0.609705, 336397.120078
   0.612998, 340040.680435
   0.616291, 343703.866585
   0.619584, 347386.678529
   0.622877, 351089.116265
   0.626170, 354811.179795
   0.629463, 358552.869118
   0.632756, 362314.184234
   0.636049, 366095.125143
   0.639342, 369895.691845
   0.642635, 373715.884341
   0.645928, 377555.702630
   0.649221, 381415.146712
   0.652514, 385294.216587
   0.655807, 389192.912255
   0.659100, 393111.233717
   0.662393, 397049.180971
   0.665686, 401006.754019
   0.668979, 404983.952860
   0.672272, 408980.777494
   0.675565, 412997.227921
   0.678858, 417033.304142
   0.682151, 421089.006155
   0.685444, 425164.333962
   0.688737, 429259.287562
   0.692030, 433373.866956
   0.695323, 437508.072142
   0.698616, 441661.903121
   0.701909, 445835.359894
   0.705202, 450028.442460
   0.708495, 454241.150819
   0.711788, 458473.484971
   0.715081, 462725.444917
   0.718374, 466997.030655
   0.721667, 471288.242187
   0.724960, 475599.079512
   0.728253, 479929.542630
   0.731546, 484279.631541
   0.734839, 488649.346246
   0.738132, 493038.686743
   0.741425, 497447.653034
   0.744718, 501876.245118
   0.748011, 506324.462995
   0.751304, 510792.306666
   0.754597, 515279.776129
   0.757890, 519786.871386
   0.761183, 524313.592436
   0.764476, 528859.939279
   0.767769, 533425.911915
   0.771062, 538011.510344
   0.774355, 542616.734567
   0.777648, 547241.584582
   0.780941, 551886.060391
   0.784234, 556550.161993
   0.787527, 561233.889389
   0.790820, 565937.242577
   0.794113, 570660.221559
   0.797406, 575402.826333
   0.800700, 580165.056901
   0.803993, 584946.913262
   0.807286, 589748.395417
   0.810579, 594569.503364
   0.813872, 599410.237105
   0.817165, 604270.596639
   0.820458, 609150.581966
   0.823751, 614050.193086
   0.827044, 618969.429999
   0.830337, 623908.292706
   0.833630, 628866.781205
   0.836923, 633844.895498
   0.840216, 638842.635584
   0.843509, 643860.001463
   0.846802, 648896.993136
   0.850095, 653953.610601
   0.853388, 659029.853860
   0.856681, 664125.722912
   0.859974, 669241.217757
   0.863267, 674376.338395
   0.866560, 679531.084827
   0.869853, 684705.457051
   0.873146, 689899.455069
   0.876439, 695113.078880
   0.879732, 700346.328484
   0.883025, 705599.203881
   0.886318, 710871.705072
   0.889611, 716163.832055
   0.892904, 721475.584832
   0.896197, 726806.963402
   0.899490, 732157.967765
   0.902783, 737528.597922
   0.906076, 742918.853871
   0.909369, 748328.735614
   0.912662, 753758.243150
   0.915955, 759207.376479
   0.919248, 764676.135601
   0.922541, 770164.520516
   0.925834, 775672.531225
