Mach, Rate of Climb
   0.215984,  341.543677
   0.218044,  344.254383
   0.220105,  346.524419
   0.222166,  348.367213
   0.224227,  349.798041
   0.226287,  350.801975
   0.228348,  351.231139
   0.230409,  351.275354
   0.232470,  350.956514
   0.234531,  350.070208
   0.236591,  348.764867
   0.238652,  347.139932
   0.240713,  344.879514
   0.242774,  342.289451
   0.244834,  339.440244
   0.246895,  336.455435
   0.248956,  333.208840
   0.251017,  329.298393
   0.253077,  325.200851
   0.255138,  320.423962
   0.257199,  315.460110
   0.259260,  309.825212
   0.261321,  304.024874
   0.263381,  297.502963
   0.265442,  290.828368
   0.267503,  283.466111
   0.269564,  275.862166
   0.271624,  267.731952
   0.273685,  259.172961
   0.275746,  250.326508
   0.277807,  240.788565
   0.279868,  231.686444
   0.281928,  222.142241
   0.283989,  212.164969
   0.286050,  201.985938
   0.288111,  191.057192
   0.290171,  179.850552
   0.292232,  168.421451
   0.294293,  156.169590
   0.296354,  143.685905
   0.298414,  130.969566
   0.300475,  117.455115
   0.302536,  103.649222
   0.304597,   89.595235
   0.306658,   74.910067
   0.308718,   59.739539
   0.310779,   44.305529
   0.312840,   28.893480
   0.314901,   13.242214
   0.316961,   -2.675519
   0.319022,  -18.860805
   0.321083,  -35.483542
   0.323144,  -52.819918
   0.325204,  -70.439095
   0.327265,  -88.342242
   0.329326, -106.626161
   0.331387, -125.711812
   0.333448, -145.096588
   0.335508, -164.781729
   0.337569, -184.768474
   0.339630, -205.473385
   0.341691, -226.683864
   0.343751, -248.211036
   0.345812, -270.056210
   0.347873, -291.350942
   0.349934, -313.349772
   0.351995, -335.788978
   0.354055, -358.550836
   0.356116, -381.636722
   0.358177, -405.048011
   0.360238, -429.057230
   0.362298, -453.736939
   0.364359, -478.756846
   0.366420, -504.118388
   0.368481, -529.823003
   0.370541, -555.872128
   0.372602, -582.593421
   0.374663, -609.949961
   0.376724, -637.665638
   0.378785, -665.741947
   0.380845, -693.878381
   0.382906, -721.978938
   0.384967, -750.436947
   0.387028, -779.844513
   0.389088, -809.639909
   0.391149, -839.807209
   0.393210, -870.347962
   0.395271, -901.263716
   0.397332, -932.556021
   0.399392, -964.226426
   0.401453, -996.649039
   0.403514, -1029.694319
   0.405575, -1063.131906
   0.407635, -1096.963398
   0.409696, -1131.190393
   0.411757, -1165.814490
   0.413818, -1200.837289
   0.415878, -1235.800012
   0.417939, -1271.322177
   0.420000, -1307.674498
