Speed (TAS), Rate of Climb
 160.527837, 2637.914584
 164.117993, 2699.205580
 167.708148, 2757.355608
 171.298304, 2817.520795
 174.888460, 2875.617514
 178.478616, 2930.895073
 182.068772, 2986.611482
 185.658928, 3041.008151
 189.249083, 3092.740925
 192.839239, 3142.505857
 196.429395, 3190.225531
 200.019551, 3235.550046
 203.609707, 3278.028204
 207.199862, 3317.662920
 210.790018, 3354.940634
 214.380174, 3389.605332
 217.970330, 3420.983387
 221.560486, 3450.042132
 225.150642, 3476.900632
 228.740797, 3501.523701
 232.330953, 3523.218493
 235.921109, 3542.991007
 239.511265, 3560.665129
 243.101421, 3575.749504
 246.691576, 3588.940310
 250.281732, 3599.342264
 253.871888, 3608.153592
 257.462044, 3613.700380
 261.052200, 3617.680060
 264.642355, 3618.634145
 268.232511, 3617.548788
 271.822667, 3613.994462
 275.412823, 3607.506883
 279.002979, 3599.412249
 282.593135, 3588.532196
 286.183290, 3575.820181
 289.773446, 3561.415833
 293.363602, 3545.062654
 296.953758, 3528.353665
 300.543914, 3509.925975
 304.134069, 3490.228419
 307.724225, 3470.958145
 311.314381, 3449.975288
 314.904537, 3428.322810
 318.494693, 3405.602526
 322.084849, 3381.151753
 325.675004, 3355.251493
 329.265160, 3329.268331
 332.855316, 3299.785939
 336.445472, 3268.116104
 340.035628, 3235.066832
 343.625783, 3200.199241
 347.215939, 3163.501293
 350.806095, 3122.476624
 354.396251, 3079.414074
 357.986407, 3034.408598
 361.576563, 2987.332748
 365.166718, 2938.253997
 368.756874, 2886.624886
 372.347030, 2831.569646
 375.937186, 2774.551499
 379.527342, 2715.452727
 383.117497, 2654.252109
 386.707653, 2590.937166
 390.297809, 2525.501299
 393.887965, 2456.947049
 397.478121, 2384.793229
 401.068276, 2310.414495
 404.658432, 2233.794347
 408.248588, 2154.915032
 411.838744, 2073.768999
 415.428900, 1990.320150
 419.019056, 1904.465524
 422.609211, 1816.300248
 426.199367, 1723.671680
 429.789523, 1628.147233
 433.379679, 1530.207011
 436.969835, 1429.836667
 440.559990, 1327.152053
 444.150146, 1222.021790
 447.740302, 1114.420663
 451.330458, 1005.412597
 454.920614,  894.194645
 458.510770,  780.484243
 462.100925,  664.721877
 465.691081,  545.182185
 469.281237,  423.077556
 472.871393,  298.606978
 476.461549,  171.718713
 480.051704,   42.227154
 483.641860,  -90.202384
 487.232016, -225.694992
 490.822172, -363.846130
 494.412328, -505.050213
 498.002483, -649.806453
 501.592639, -797.283333
 505.182795, -947.545880
 508.772951, -1100.781934
 512.363107, -1256.786701
 515.953263, -1417.295792
