Speed (CAS), Efficiency
  91.114804,   13.784025
  92.082579,   13.981369
  93.050354,   14.173711
  94.018129,   14.361274
  94.985904,   14.544311
  95.953679,   14.723104
  96.921454,   14.897972
  97.889229,   15.066756
  98.857004,   15.230106
  99.824779,   15.390085
 100.792554,   15.547134
 101.760328,   15.695701
 102.728103,   15.841388
 103.695878,   15.984891
 104.663653,   16.119017
 105.631428,   16.251595
 106.599203,   16.379025
 107.566978,   16.500555
 108.534753,   16.620558
 109.502528,   16.731205
 110.470303,   16.842486
 111.438078,   16.943018
 112.405853,   17.044679
 113.373628,   17.135686
 114.341403,   17.228389
 115.309178,   17.309183
 116.276953,   17.391429
 117.244728,   17.463798
 118.212503,   17.534938
 119.180278,   17.600141
 120.148053,   17.659704
 121.115827,   17.719138
 122.083602,   17.766759
 123.051377,   17.815019
 124.019152,   17.857437
 124.986927,   17.893278
 125.954702,   17.929544
 126.922477,   17.956651
 127.890252,   17.980191
 128.858027,   18.003972
 129.825802,   18.017927
 130.793577,   18.028847
 131.761352,   18.039862
 132.729127,   18.043217
 133.696902,   18.041400
 134.664677,   18.039569
 135.632452,   18.035198
 136.600227,   18.020713
 137.568002,   18.006149
 138.535777,   17.991506
 139.503552,   17.970258
 140.471326,   17.943241
 141.439101,   17.916119
 142.406876,   17.888894
 143.374651,   17.854942
 144.342426,   17.815804
 145.310201,   17.776576
 146.277976,   17.737259
 147.245751,   17.695096
 148.213526,   17.644470
 149.181301,   17.593804
 150.149076,   17.543102
 151.116851,   17.492365
 152.084626,   17.436058
 153.052401,   17.374791
 154.020176,   17.313568
 154.987951,   17.252394
 155.955726,   17.191271
 156.923501,   17.126902
 157.891276,   17.056131
 158.859051,   16.985513
 159.826825,   16.915051
 160.794600,   16.844749
 161.762375,   16.774609
 162.730150,   16.699283
 163.697925,   16.620539
 164.665700,   16.542073
 165.633475,   16.463888
 166.601250,   16.385988
 167.569025,   16.308374
 168.536800,   16.229477
 169.504575,   16.144312
 170.472350,   16.059557
 171.440125,   15.975212
 172.407900,   15.891279
 173.375675,   15.807757
 174.343450,   15.724649
 175.311225,   15.641955
 176.279000,   15.552458
 177.246775,   15.463464
 178.214550,   15.375004
 179.182324,   15.287076
 180.150099,   15.199681
 181.117874,   15.112816
 182.085649,   15.026481
 183.053424,   14.940674
 184.021199,   14.850177
 184.988974,   14.759211
 185.956749,   14.668883
 186.924524,   14.579192
