Speed (CAS), Efficiency
  56.976152,   14.629365
  57.456211,   14.718757
  57.936269,   14.812441
  58.416327,   14.903575
  58.896385,   14.989471
  59.376444,   15.071870
  59.856502,   15.152188
  60.336560,   15.226354
  60.816618,   15.298086
  61.296676,   15.366535
  61.776735,   15.429739
  62.256793,   15.491896
  62.736851,   15.546898
  63.216909,   15.601134
  63.696968,   15.649461
  64.177026,   15.696111
  64.657084,   15.737479
  65.137142,   15.776974
  65.617200,   15.811147
  66.097259,   15.844018
  66.577317,   15.870812
  67.057375,   15.897678
  67.537433,   15.916959
  68.017492,   15.936425
  68.497550,   15.950206
  68.977608,   15.961992
  69.457666,   15.971297
  69.937724,   15.975383
  70.417783,   15.979499
  70.897841,   15.977499
  71.377899,   15.973892
  71.857957,   15.969337
  72.338015,   15.958093
  72.818074,   15.946790
  73.298132,   15.933220
  73.778190,   15.914384
  74.258248,   15.895471
  74.738307,   15.874258
  75.218365,   15.847981
  75.698423,   15.821624
  76.178481,   15.794243
  76.658539,   15.760747
  77.138598,   15.727184
  77.618656,   15.693555
  78.098714,   15.654749
  78.578772,   15.614280
  79.058831,   15.573772
  79.538889,   15.532207
  80.018947,   15.485179
  80.499005,   15.438155
  80.979063,   15.391137
  81.459122,   15.342241
  81.939180,   15.289098
  82.419238,   15.236012
  82.899296,   15.182986
  83.379355,   15.129024
  83.859413,   15.070300
  84.339471,   15.011697
  84.819529,   14.953218
  85.299587,   14.894864
  85.779646,   14.832693
  86.259704,   14.769150
  86.739762,   14.705799
  87.219820,   14.642642
  87.699878,   14.579681
  88.179937,   14.512288
  88.659995,   14.444658
  89.140053,   14.377293
  89.620111,   14.310194
  90.100170,   14.243364
  90.580228,   14.173596
  91.060286,   14.102609
  91.540344,   14.031960
  92.020402,   13.961650
  92.500461,   13.891679
  92.980519,   13.822046
  93.460577,   13.748536
  93.940635,   13.675306
  94.420694,   13.602484
  94.900752,   13.530067
  95.380810,   13.458056
  95.860868,   13.386450
  96.340926,   13.312431
  96.820985,   13.237748
  97.301043,   13.163534
  97.781101,   13.089786
  98.261159,   13.016503
  98.741218,   12.943683
  99.221276,   12.871324
  99.701334,   12.796572
 100.181392,   12.721667
 100.661450,   12.647280
 101.141509,   12.573409
 101.621567,   12.500050
 102.101625,   12.427201
 102.581683,   12.354859
 103.061741,   12.282592
 103.541800,   12.208167
 104.021858,   12.134298
 104.501916,   12.060983
