Speed(CAS), Altitude
 115.725420,    0.000000
 115.725422,  328.083990
 115.725422,  656.167979
 115.725422,  984.251969
 115.725422, 1312.335958
 115.725422, 1640.419948
 115.725422, 1968.503937
 115.725422, 2296.587927
 115.725422, 2624.671916
 115.725422, 2952.755906
 115.725422, 3280.839895
 115.725422, 3608.923885
 115.725422, 3937.007874
 115.725422, 4265.091864
 115.725422, 4593.175853
 115.725422, 4921.259843
 115.725422, 5249.343832
 115.725422, 5577.427822
 115.725422, 5905.511811
 115.725422, 6233.595801
 115.725422, 6561.679790
 115.725422, 6889.763780
 115.725422, 7217.847769
 115.725422, 7545.931759
 115.725422, 7874.015748
 115.725422, 8202.099738
 115.725422, 8530.183727
 115.725422, 8858.267717
 115.725422, 9186.351706
 115.725422, 9514.435696
 115.725422, 9842.519685
 115.725422, 10170.603675
 115.725422, 10498.687664
 115.725422, 10826.771654
 115.725422, 11154.855643
 115.725422, 11482.939633
 115.725422, 11811.023622
 115.725422, 12139.107612
 115.725422, 12467.191601
 115.725422, 12795.275591
 115.725422, 13123.359580
 115.725422, 13451.443570
 115.725422, 13779.527559
 115.725422, 14107.611549
 115.725422, 14435.695538
 115.725422, 14763.779528
 115.725422, 15091.863517
 115.725422, 15419.947507
 115.725422, 15748.031496
 115.725422, 16076.115486
 115.725422, 16404.199475
 115.725422, 16732.283465
 115.725422, 17060.367454
 115.725422, 17388.451444
 116.080381, 17716.535433
 116.429008, 18044.619423
 116.771345, 18372.703412
 117.452932, 18700.787402
 117.779679, 19028.871391
 118.100268, 19356.955381
 119.087067, 19685.039370
 120.055442, 20013.123360
 121.005512, 20341.207349
 121.937395, 20669.291339
 123.499007, 20997.375328
 125.030534, 21325.459318
 126.532172, 21653.543307
 128.318954, 21981.627297
 130.382093, 22309.711286
 132.404016, 22637.795276
 134.690890, 22965.879265
 136.628242, 23293.963255
 139.125199, 23622.047244
 142.461523, 23950.131234
 145.140557, 24278.215223
 149.801415, 24606.299213
 170.801631, 24934.383202
 178.343699, 24606.299213
 182.203628, 24278.215223
 186.130488, 23950.131234
 190.124712, 23622.047244
 193.277912, 23293.963255
 195.869819, 22965.879265
 198.191805, 22637.795276
 200.547009, 22309.711286
 202.935632, 21981.627297
 205.357876, 21653.543307
 207.493079, 21325.459318
 209.980140, 20997.375328
 212.174471, 20669.291339
 214.067097, 20341.207349
 215.648964, 20013.123360
 217.247103, 19685.039370
 218.861601, 19356.955381
 220.492544, 19028.871391
 221.794516, 18700.787402
 223.455468, 18372.703412
 225.133111, 18044.619423
 226.472573, 17716.535433
 228.180680, 17388.451444
 229.544396, 17060.367454
 230.918726, 16732.283465
 232.671472, 16404.199475
 234.070406, 16076.115486
 235.480110, 15748.031496
 237.278125, 15419.947507
 238.712785, 15091.863517
 240.158372, 14763.779528
 241.227581, 14435.695538
 242.691851, 14107.611549
 243.773186, 13779.527559
 244.858943, 13451.443570
 245.949132, 13123.359580
 247.043758, 12795.275591
 248.142830, 12467.191601
 249.246354, 12139.107612
 250.354338, 11811.023622
 251.466789, 11482.939633
 252.583715, 11154.855643
 253.705121, 10826.771654
 254.831017, 10498.687664
 255.529913, 10170.603675
 256.661316, 9842.519685
 256.920228, 9514.435696
 257.169566, 9186.351706
 257.854798, 8858.267717
 258.537398, 8530.183727
 258.764673, 8202.099738
 259.438327, 7874.015748
 260.109229, 7545.931759
 260.777343, 7217.847769
 261.442636, 6889.763780
 261.634398, 6561.679790
 262.290295, 6233.595801
 263.421230, 5905.511811
 264.074881, 5577.427822
 264.725532, 5249.343832
 265.373148, 4921.259843
 265.524932, 4593.175853
 266.162639, 4265.091864
 266.797189, 3937.007874
 266.924549, 3608.923885
 267.548902, 3280.839895
 267.658416, 2952.755906
 268.272370, 2624.671916
 268.882956, 2296.587927
 269.490137, 1968.503937
 269.567023, 1640.419948
 270.163426, 1312.335958
 270.756299,  984.251969
 270.807128,  656.167979
 271.388928,  328.083990
 271.967068,    0.000000
