Speed(CAS), Altitude
  72.073538,    0.000000
  72.073539,  100.000000
  72.073539,  200.000000
  72.073539,  300.000000
  72.073539,  400.000000
  72.073539,  500.000000
  72.073539,  600.000000
  72.073539,  700.000000
  72.073539,  800.000000
  72.073539,  900.000000
  72.073539, 1000.000000
  72.073539, 1100.000000
  72.073539, 1200.000000
  72.073539, 1300.000000
  72.073539, 1400.000000
  72.073539, 1500.000000
  72.073539, 1600.000000
  72.073539, 1700.000000
  72.073539, 1800.000000
  72.073539, 1900.000000
  72.073539, 2000.000000
  72.073539, 2100.000000
  72.073539, 2200.000000
  72.073539, 2300.000000
  72.073539, 2400.000000
  72.073539, 2500.000000
  72.073539, 2600.000000
  72.073539, 2700.000000
  72.073539, 2800.000000
  72.073539, 2900.000000
  72.073539, 3000.000000
  72.073539, 3100.000000
  72.073539, 3200.000000
  72.073539, 3300.000000
  72.073539, 3400.000000
  72.073539, 3500.000000
  72.073539, 3600.000000
  72.073539, 3700.000000
  72.073539, 3800.000000
  72.073539, 3900.000000
  72.073539, 4000.000000
  72.073539, 4100.000000
  72.073539, 4200.000000
  72.073539, 4300.000000
  72.073539, 4400.000000
  72.073539, 4500.000000
  72.073539, 4600.000000
  72.073539, 4700.000000
  72.073539, 4800.000000
  72.073539, 4900.000000
  72.073539, 5000.000000
  72.073539, 5100.000000
  72.073539, 5200.000000
  72.073539, 5300.000000
  72.073539, 5400.000000
  72.073539, 5500.000000
  72.073539, 5600.000000
  72.073539, 5700.000000
  72.073539, 5800.000000
  72.073539, 5900.000000
  72.073539, 6000.000000
  72.073539, 6100.000000
  72.073539, 6200.000000
  72.073539, 6300.000000
  72.073539, 6400.000000
  72.073539, 6500.000000
  72.073539, 6600.000000
  72.073539, 6700.000000
  72.073539, 6800.000000
  72.366221, 6900.000000
  72.507981, 7000.000000
  72.790008, 7100.000000
  73.066000, 7200.000000
  73.335997, 7300.000000
  73.600040, 7400.000000
  73.995446, 7500.000000
  74.246210, 7600.000000
  74.491145, 7700.000000
  74.863128, 7800.000000
  75.226425, 7900.000000
  75.581095, 8000.000000
  75.927198, 8100.000000
  76.264792, 8200.000000
  76.593935, 8300.000000
  77.038817, 8400.000000
  77.349806, 8500.000000
  77.773807, 8600.000000
  78.186767, 8700.000000
  78.588762, 8800.000000
  78.979870, 8900.000000
  79.360167, 9000.000000
  79.844001, 9100.000000
  80.314412, 9200.000000
  80.883007, 9300.000000
  81.325487, 9400.000000
  81.972394, 9500.000000
  82.493413, 9600.000000
  83.104872, 9700.000000
  83.802850, 9800.000000
  84.480077, 9900.000000
  85.136704, 10000.000000
  85.873611, 10100.000000
  86.686991, 10200.000000
  87.474975, 10300.000000
  88.334542, 10400.000000
  89.166485, 10500.000000
  90.159404, 10600.000000
  91.212866, 10700.000000
  92.323268, 10800.000000
  93.577395, 10900.000000
  94.967907, 11000.000000
  96.575706, 11100.000000
  98.563799, 11200.000000
 101.255510, 11300.000000
 116.139363, 11400.000000
 121.136794, 11300.000000
 124.880919, 11200.000000
 127.840120, 11100.000000
 130.512082, 11000.000000
 132.699954, 10900.000000
 134.563653, 10800.000000
 136.366813, 10700.000000
 138.011588, 10600.000000
 139.681392, 10500.000000
 141.182800, 10400.000000
 142.606229, 10300.000000
 144.146685, 10200.000000
 145.606768, 10100.000000
 146.982623, 10000.000000
 148.270358, 9900.000000
 149.570770, 9800.000000
 150.883924, 9700.000000
 152.209887, 9600.000000
 153.439945, 9500.000000
