Time, CD
   0.000000,    0.203629
   1.000000,    0.203629
   2.000000,    0.203629
   3.000000,    0.203629
   4.000000,    0.203629
   5.000000,    0.203629
   6.000000,    0.203629
   7.000000,    0.203629
   8.000000,    0.203629
   9.000000,    0.203629
  10.000000,    0.203629
  11.000000,    0.203629
  12.000000,    0.203629
  13.000000,    0.203629
  14.000000,    0.203629
  15.000000,    0.203629
  16.000000,    0.203629
  17.000000,    0.203629
  18.000000,    0.203629
  19.000000,    0.203629
  20.000000,    0.203629
  21.000000,    0.203629
  22.000000,    0.203629
  23.000000,    0.203629
  24.000000,    0.203629
  25.000000,    0.203629
  26.000000,    0.203629
  27.000000,    0.203629
  28.000000,    0.203629
  29.000000,    0.203629
  30.000000,    0.203629
  31.000000,    0.203629
  32.000000,    0.203629
  33.000000,    0.203629
  34.000000,    0.203629
  35.000000,    0.203629
  36.000000,    0.203629
  37.000000,    0.203629
  38.000000,    0.203629
  39.000000,    0.203629
  40.000000,    0.203629
  41.000000,    0.203629
  42.000000,    0.203629
  43.000000,    0.203629
  44.000000,    0.203629
  45.000000,    0.203629
  46.000000,    0.203629
  47.000000,    0.203629
  48.000000,    0.203629
  49.000000,    0.203629
  50.000000,    0.203629
  51.000000,    0.203629
  52.000000,    0.203629
  53.000000,    0.203629
  54.000000,    0.203629
  55.000000,    0.203629
  56.000000,    0.203629
  57.000000,    0.203629
  58.000000,    0.203629
  59.000000,    0.203629
  60.000000,    0.203629
  61.000000,    0.203629
  62.000000,    0.203629
  63.000000,    0.203629
  64.000000,    0.203629
  65.000000,    0.203629
  66.000000,    0.203629
  67.000000,    0.203629
  68.000000,    0.203629
  69.000000,    0.203629
  70.000000,    0.203629
  71.000000,    0.203629
  72.000000,    0.203629
  73.000000,    0.203629
  74.000000,    0.203629
  75.000000,    0.203629
  76.000000,    0.203629
  77.000000,    0.203629
  78.000000,    0.203629
  79.000000,    0.203629
  80.000000,    0.203629
  81.000000,    0.203629
  82.000000,    0.203629
  83.000000,    0.203629
  84.000000,    0.203629
  85.000000,    0.203629
  86.000000,    0.203629
  87.000000,    0.203629
  88.000000,    0.203629
  89.000000,    0.203629
  90.000000,    0.203629
  91.000000,    0.203629
  92.000000,    0.203629
  93.000000,    0.203629
  94.000000,    0.203629
  95.000000,    0.203629
  96.000000,    0.203629
  97.000000,    0.203629
  98.000000,    0.203629
  99.000000,    0.203629
 100.000000,    0.203629
 101.000000,    0.203629
 102.000000,    0.203629
 103.000000,    0.203629
 104.000000,    0.203629
 105.000000,    0.203629
 106.000000,    0.203629
 107.000000,    0.203629
 108.000000,    0.203629
 109.000000,    0.203629
 110.000000,    0.203629
 111.000000,    0.203629
 112.000000,    0.203629
 113.000000,    0.203629
 114.000000,    0.203629
 115.000000,    0.203629
 116.000000,    0.203629
 117.000000,    0.203629
 118.000000,    0.203629
 119.000000,    0.203629
 120.000000,    0.203629
 121.000000,    0.203629
 122.000000,    0.203629
 123.000000,    0.203629
 124.000000,    0.203629
 125.000000,    0.203629
 126.000000,    0.203629
 127.000000,    0.203629
 128.000000,    0.203629
 129.000000,    0.203629
 130.000000,    0.203629
 131.000000,    0.203629
 132.000000,    0.203629
 133.000000,    0.203629
 134.000000,    0.203629
 135.000000,    0.203629
 136.000000,    0.203629
 137.000000,    0.203629
 138.000000,    0.203629
 139.000000,    0.203629
 140.000000,    0.203629
 141.000000,    0.203629
 142.000000,    0.203629
 143.000000,    0.203629
 144.000000,    0.203629
 145.000000,    0.203629
 146.000000,    0.203629
 147.000000,    0.203629
 148.000000,    0.203629
 149.000000,    0.203629
 150.000000,    0.203629
 151.000000,    0.203629
 152.000000,    0.203629
 153.000000,    0.203629
 154.000000,    0.203629
 155.000000,    0.203629
 156.000000,    0.203629
 157.000000,    0.203629
 158.000000,    0.203629
 159.000000,    0.203629
 160.000000,    0.203629
 161.000000,    0.203629
 162.000000,    0.203629
 163.000000,    0.203629
 164.000000,    0.203629
 165.000000,    0.203629
 166.000000,    0.203629
 167.000000,    0.203629
 168.000000,    0.203629
 169.000000,    0.203629
 170.000000,    0.203629
 171.000000,    0.203629
 172.000000,    0.203629
 173.000000,    0.203629
 174.000000,    0.203629
 175.000000,    0.203629
 176.000000,    0.203629
 177.000000,    0.203629
 178.000000,    0.203629
 179.000000,    0.203629
 180.000000,    0.203629
 181.000000,    0.203629
 182.000000,    0.203629
 183.000000,    0.203629
 184.000000,    0.203629
 185.000000,    0.203629
 186.000000,    0.203629
 187.000000,    0.203629
 188.000000,    0.203629
 189.000000,    0.203628
 190.000000,    0.203628
 191.000000,    0.203628
 192.000000,    0.203628
 193.000000,    0.203628
 194.000000,    0.203628
 195.000000,    0.203628
 196.000000,    0.203628
 197.000000,    0.203628
 198.000000,    0.203628
 199.000000,    0.203628
 200.000000,    0.203628
 201.000000,    0.203628
 202.000000,    0.203628
 203.000000,    0.203628
 204.000000,    0.203628
 205.000000,    0.203628
 206.000000,    0.203628
 207.000000,    0.203628
 208.000000,    0.203628
 209.000000,    0.203628
 210.000000,    0.203628
 211.000000,    0.203628
 212.000000,    0.203628
 213.000000,    0.203628
 214.000000,    0.203628
 215.000000,    0.203628
 216.000000,    0.203628
 217.000000,    0.203628
 218.000000,    0.203628
 219.000000,    0.203628
 220.000000,    0.203628
 221.000000,    0.203628
 222.000000,    0.203628
 223.000000,    0.203628
 224.000000,    0.203628
 225.000000,    0.203628
 226.000000,    0.203628
 227.000000,    0.203628
 228.000000,    0.203628
 229.000000,    0.203628
 230.000000,    0.203628
 231.000000,    0.203628
 232.000000,    0.203628
 233.000000,    0.203628
 234.000000,    0.203628
 235.000000,    0.203628
 236.000000,    0.203628
 237.000000,    0.203628
 238.000000,    0.203627
 239.000000,    0.203627
 240.000000,    0.203627
 241.000000,    0.203627
 242.000000,    0.203627
 243.000000,    0.203627
 244.000000,    0.203627
 245.000000,    0.203627
 246.000000,    0.203627
 247.000000,    0.203627
 248.000000,    0.203627
 249.000000,    0.203627
 250.000000,    0.203627
 251.000000,    0.203627
 252.000000,    0.203627
 253.000000,    0.203627
 254.000000,    0.203627
 255.000000,    0.203627
 256.000000,    0.203627
 257.000000,    0.203627
 258.000000,    0.203626
 259.000000,    0.203626
 260.000000,    0.203626
 261.000000,    0.203626
 262.000000,    0.203626
 263.000000,    0.203626
 264.000000,    0.203626
 265.000000,    0.203626
 266.000000,    0.203626
 267.000000,    0.203626
 268.000000,    0.203626
 269.000000,    0.203625
 270.000000,    0.203625
 271.000000,    0.203625
 272.000000,    0.203625
 273.000000,    0.203625
 274.000000,    0.203625
 275.000000,    0.203625
 276.000000,    0.203625
 277.000000,    0.203624
 278.000000,    0.203624
 279.000000,    0.203624
 280.000000,    0.203624
 281.000000,    0.203624
 282.000000,    0.203624
 283.000000,    0.203623
 284.000000,    0.203623
 285.000000,    0.203623
 286.000000,    0.203623
 287.000000,    0.203623
 288.000000,    0.203622
 289.000000,    0.203622
 290.000000,    0.203622
 291.000000,    0.203621
 292.000000,    0.203621
 293.000000,    0.203621
 294.000000,    0.203620
 295.000000,    0.203620
 296.000000,    0.203620
 297.000000,    0.203619
 298.000000,    0.203619
 299.000000,    0.203618
 300.000000,    0.203618
 301.000000,    0.203617
 302.000000,    0.203617
 303.000000,    0.203616
 304.000000,    0.203615
 305.000000,    0.203614
 306.000000,    0.203614
