Vfailure/VsTO, Distance
   0.500000, 1606.583129
   0.500551, 1606.178726
   0.501101, 1605.774322
   0.501652, 1605.369919
   0.502202, 1604.965515
   0.502753, 1604.561112
   0.503303, 1604.156708
   0.503854, 1603.752305
   0.504404, 1603.347901
   0.504955, 1602.943498
   0.505506, 1602.539094
   0.506056, 1602.134691
   0.506607, 1601.730287
   0.507157, 1601.325884
   0.507708, 1600.921480
   0.508258, 1600.517077
   0.508809, 1600.112673
   0.509359, 1599.708270
   0.509910, 1599.303866
   0.510460, 1598.899463
   0.511011, 1598.495059
   0.511562, 1598.090656
   0.512112, 1597.686252
   0.512663, 1597.281849
   0.513213, 1596.877445
   0.513764, 1596.473042
   0.514314, 1596.068638
   0.514865, 1595.664235
   0.515415, 1595.259831
   0.515966, 1594.855428
   0.516517, 1594.451024
   0.517067, 1594.046621
   0.517618, 1593.642217
   0.518168, 1593.237814
   0.518719, 1592.833410
   0.519269, 1592.429007
   0.519820, 1592.024603
   0.520370, 1591.620200
   0.520921, 1591.215796
   0.521471, 1590.811393
   0.522022, 1590.406989
   0.522573, 1590.002586
   0.523123, 1589.598182
   0.523674, 1589.193779
   0.524224, 1588.789375
   0.524775, 1588.384972
   0.525325, 1587.980568
   0.525876, 1587.576165
   0.526426, 1587.171761
   0.526977, 1586.767358
   0.527528, 1586.362954
   0.528078, 1585.958551
   0.528629, 1585.554147
   0.529179, 1585.149744
   0.529730, 1584.745340
   0.530280, 1584.340937
   0.530831, 1583.936533
   0.531381, 1583.532130
   0.531932, 1583.127726
   0.532482, 1582.723323
   0.533033, 1582.318919
   0.533584, 1581.914516
   0.534134, 1581.510112
   0.534685, 1581.105709
   0.535235, 1580.701305
   0.535786, 1580.296902
   0.536336, 1579.892498
   0.536887, 1579.488095
   0.537437, 1579.083691
   0.537988, 1578.679288
   0.538539, 1578.274884
   0.539089, 1577.870481
   0.539640, 1577.466077
   0.540190, 1577.061674
   0.540741, 1576.657270
   0.541291, 1576.252867
   0.541842, 1575.848463
   0.542392, 1575.444060
   0.542943, 1575.039656
   0.543493, 1574.635252
   0.544044, 1574.230849
   0.544595, 1573.826445
   0.545145, 1573.422042
   0.545696, 1573.017638
   0.546246, 1572.613235
   0.546797, 1572.208831
   0.547347, 1571.804428
   0.547898, 1571.400024
   0.548448, 1570.995621
   0.548999, 1570.591217
   0.549550, 1570.186814
   0.550100, 1569.782410
   0.550651, 1569.378007
   0.551201, 1568.973603
   0.551752, 1568.569200
   0.552302, 1568.164796
   0.552853, 1567.760393
   0.553403, 1567.355989
   0.553954, 1566.951586
   0.554505, 1566.547182
   0.555055, 1566.142779
   0.555606, 1565.738375
   0.556156, 1565.333972
   0.556707, 1564.929568
   0.557257, 1564.525165
   0.557808, 1564.120761
   0.558358, 1563.716358
   0.558909, 1563.311954
   0.559459, 1562.907551
   0.560010, 1562.503147
   0.560561, 1562.098744
   0.561111, 1561.694340
   0.561662, 1561.289937
   0.562212, 1560.885533
   0.562763, 1560.481130
   0.563313, 1560.076726
