Vfailure/VsTO, Distance
   0.500000,  274.035684
   0.500551,  274.659327
   0.501101,  275.282971
   0.501652,  275.906615
   0.502202,  276.530258
   0.502753,  277.153902
   0.503303,  277.777545
   0.503854,  278.401189
   0.504404,  279.024833
   0.504955,  279.648476
   0.505506,  280.272120
   0.506056,  280.895764
   0.506607,  281.519407
   0.507157,  282.143051
   0.507708,  282.766694
   0.508258,  283.390338
   0.508809,  284.013982
   0.509359,  284.637625
   0.509910,  285.261269
   0.510460,  285.884913
   0.511011,  286.508556
   0.511562,  287.132200
   0.512112,  287.755843
   0.512663,  288.379487
   0.513213,  289.003131
   0.513764,  289.626774
   0.514314,  290.250418
   0.514865,  290.874061
   0.515415,  291.497705
   0.515966,  292.121349
   0.516517,  292.744992
   0.517067,  293.368636
   0.517618,  293.992280
   0.518168,  294.615923
   0.518719,  295.239567
   0.519269,  295.863210
   0.519820,  296.486854
   0.520370,  297.110498
   0.520921,  297.734141
   0.521471,  298.357785
   0.522022,  298.981429
   0.522573,  299.605072
   0.523123,  300.228716
   0.523674,  300.852359
   0.524224,  301.476003
   0.524775,  302.099647
   0.525325,  302.723290
   0.525876,  303.346934
   0.526426,  303.970577
   0.526977,  304.594221
   0.527528,  305.217865
   0.528078,  305.841508
   0.528629,  306.465152
   0.529179,  307.088796
   0.529730,  307.712439
   0.530280,  308.336083
   0.530831,  308.959726
   0.531381,  309.583370
   0.531932,  310.207014
   0.532482,  310.830657
   0.533033,  311.454301
   0.533584,  312.077945
   0.534134,  312.701588
   0.534685,  313.325232
   0.535235,  313.948875
   0.535786,  314.572519
   0.536336,  315.196163
   0.536887,  315.819806
   0.537437,  316.443450
   0.537988,  317.067093
   0.538539,  317.690737
   0.539089,  318.314381
   0.539640,  318.938024
   0.540190,  319.561668
   0.540741,  320.185312
   0.541291,  320.808955
   0.541842,  321.432599
   0.542392,  322.056242
   0.542943,  322.679886
   0.543493,  323.303530
   0.544044,  323.927173
   0.544595,  324.550817
   0.545145,  325.174461
   0.545696,  325.798104
   0.546246,  326.421748
   0.546797,  327.045391
   0.547347,  327.669035
   0.547898,  328.292679
   0.548448,  328.916322
   0.548999,  329.539966
   0.549550,  330.163609
   0.550100,  330.787253
   0.550651,  331.410897
   0.551201,  332.034540
   0.551752,  332.658184
   0.552302,  333.281828
   0.552853,  333.905471
   0.553403,  334.529115
   0.553954,  335.152758
   0.554505,  335.776402
   0.555055,  336.400046
   0.555606,  337.023689
   0.556156,  337.647333
   0.556707,  338.270977
   0.557257,  338.894620
   0.557808,  339.518264
   0.558358,  340.141907
   0.558909,  340.765551
   0.559459,  341.389195
   0.560010,  342.012838
   0.560561,  342.636482
   0.561111,  343.260126
   0.561662,  343.883769
   0.562212,  344.507413
   0.562763,  345.131056
   0.563313,  345.754700
   0.563864,  346.378344
   0.564414,  347.001987
   0.564965,  347.625631
   0.565516,  348.249274
   0.566066,  348.872918
   0.566617,  349.496562
   0.567167,  350.120205
   0.567718,  350.743849
   0.568268,  351.367493
   0.568819,  351.991136
   0.569369,  352.614780
   0.569920,  353.238423
   0.570470,  353.862067
   0.571021,  354.485711
   0.571572,  355.109354
   0.572122,  355.732998
   0.572673,  356.356642
   0.573223,  356.980285
   0.573774,  357.603929
   0.574324,  358.227572
   0.574875,  358.851216
   0.575425,  359.474860
   0.575976,  360.098503
   0.576527,  360.722147
   0.577077,  361.345790
   0.577628,  361.969434
   0.578178,  362.593078
   0.578729,  363.216721
   0.579279,  363.840365
   0.579830,  364.464009
   0.580380,  365.087652
   0.580931,  365.711296
   0.581481,  366.334939
   0.582032,  366.958583
   0.582583,  367.582227
   0.583133,  368.205870
   0.583684,  368.829514
   0.584234,  369.453158
   0.584785,  370.076801
   0.585335,  370.700445
   0.585886,  371.324088
   0.586436,  371.947732
   0.586987,  372.571376
   0.587538,  373.195019
   0.588088,  373.818663
   0.588639,  374.442306
   0.589189,  375.065950
   0.589740,  375.689594
   0.590290,  376.313237
   0.590841,  376.936881
