Time, CL
   0.000100,    1.945000
   0.000512,    1.945000
   0.002789,    1.945000
   0.010588,    1.945000
   0.024105,    1.945000
   0.045860,    1.945000
   0.069118,    1.945000
   0.092372,    1.945000
   0.115680,    1.945000
   0.138982,    1.945000
   0.162280,    1.945000
   0.185755,    1.945000
   0.209139,    1.945000
   0.232747,    1.945000
   0.256324,    1.945000
   0.279997,    1.945000
   0.303708,    1.945000
   0.327622,    1.945000
   0.351528,    1.945000
   0.375737,    1.945000
   0.399742,    1.945000
   0.424172,    1.945000
   0.448726,    1.945000
   0.473150,    1.945000
   0.497874,    1.945000
   0.522708,    1.945000
   0.547548,    1.945000
   0.572791,    1.945000
   0.597987,    1.945000
   0.623363,    1.945000
   0.648469,    1.945000
   0.674312,    1.945000
   0.700124,    1.945000
   0.726127,    1.945000
   0.752297,    1.945000
   0.778759,    1.945000
   0.805478,    1.945000
   0.832315,    1.945000
   0.859136,    1.945000
   0.886229,    1.945000
   0.913409,    1.945000
   0.940881,    1.945000
   0.968502,    1.945000
   0.996430,    1.945000
   1.024454,    1.945000
   1.052581,    1.945000
   1.080960,    1.945000
   1.109571,    1.945000
   1.138463,    1.945000
   1.167415,    1.945000
   1.196558,    1.945000
   1.225884,    1.945000
   1.255390,    1.945000
   1.284956,    1.945000
   1.314723,    1.945000
   1.344387,    1.945000
   1.374771,    1.945000
   1.405053,    1.945000
   1.435602,    1.945000
   1.441795,    1.945000
   1.442671,    1.945000
   1.443291,    1.945000
   1.443881,    1.945000
   1.444364,    1.945000
   1.444555,    1.945000
   1.444667,    1.945000
   1.444718,    1.945000
   1.444764,    1.945000
   1.445067,    1.945000
   1.446512,    1.945000
   1.451530,    1.945000
   1.468213,    1.945000
   1.497615,    1.945000
   1.528751,    1.945000
   1.560004,    1.945000
   1.591711,    1.945000
   1.623524,    1.945000
   1.655439,    1.945000
   1.687904,    1.945000
   1.720358,    1.945000
   1.752831,    1.945000
   1.785915,    1.945000
   1.818556,    1.945000
   1.851422,    1.945000
   1.884602,    1.945000
   1.917950,    1.945000
   1.951923,    1.945000
   1.985763,    1.945000
   2.019815,    1.945000
   2.053885,    1.945000
   2.088256,    1.945000
   2.122923,    1.945000
   2.157859,    1.945000
   2.193185,    1.945000
   2.228349,    1.945000
   2.264178,    1.945000
   2.299566,    1.945000
   2.335119,    1.945000
   2.371229,    1.945000
   2.407483,    1.945000
   2.443903,    1.945000
   2.480604,    1.945000
   2.517352,    1.945000
   2.554215,    1.945000
   2.591627,    1.945000
   2.628821,    1.945000
   2.666635,    1.945000
   2.703882,    1.945000
   2.741698,    1.945000
   2.779775,    1.945000
   2.818367,    1.945000
   2.856785,    1.945000
   2.895415,    1.945000
   2.903178,    1.945000
   2.909297,    1.945000
   2.914782,    1.945000
   2.918113,    1.945000
   2.921004,    1.945000
   2.921461,    1.945000
   2.921512,    1.945000
   2.921559,    1.945000
   2.921949,    1.945000
   2.924196,    1.945000
   2.932570,    1.945000
   2.954672,    1.945000
   2.990886,    1.945000
   3.030410,    1.945000
   3.069696,    1.945000
   3.109143,    1.945000
   3.148738,    1.945000
   3.188579,    1.945000
   3.228346,    1.945000
   3.268695,    1.945000
   3.308881,    1.945000
