Mach, Efficiency
   0.321950,   13.197533
   0.326576,   13.315986
   0.331203,   13.500289
   0.335830,   13.690548
   0.340457,   13.881419
   0.345083,   14.063579
   0.349710,   14.248652
   0.354337,   14.417237
   0.358964,   14.586053
   0.363591,   14.752659
   0.368217,   14.897798
   0.372844,   15.047713
   0.377471,   15.202604
   0.382098,   15.317867
   0.386724,   15.432189
   0.391351,   15.549636
   0.395978,   15.664533
   0.400605,   15.739598
   0.405232,   15.816271
   0.409858,   15.894588
   0.414485,   15.974587
   0.419112,   16.024804
   0.423739,   16.063411
   0.428365,   16.102632
   0.432992,   16.142474
   0.437619,   16.182945
   0.442246,   16.199012
   0.446872,   16.196087
   0.451499,   16.193132
   0.456126,   16.190148
   0.460753,   16.187134
   0.465380,   16.184091
   0.470006,   16.164337
   0.474633,   16.120003
   0.479260,   16.075481
   0.483887,   16.030775
   0.488513,   15.985892
   0.493140,   15.940835
   0.497767,   15.895611
   0.502394,   15.850224
   0.507020,   15.773571
   0.511647,   15.691664
   0.516274,   15.609871
   0.520901,   15.528202
   0.525528,   15.446665
   0.530154,   15.365270
   0.534781,   15.284027
   0.539408,   15.202943
   0.544035,   15.122027
   0.548661,   15.032372
   0.553288,   14.921922
   0.557915,   14.812177
   0.562542,   14.703140
   0.567169,   14.594815
   0.571795,   14.487208
   0.576422,   14.380320
   0.581049,   14.274155
   0.585676,   14.168717
   0.590302,   14.064007
   0.594929,   13.960027
   0.599556,   13.856780
   0.604183,   13.754266
   0.608809,   13.637884
   0.613436,   13.514849
   0.618063,   13.393108
   0.622690,   13.272651
   0.627317,   13.153466
   0.631943,   13.035544
   0.636570,   12.918875
   0.641197,   12.803446
   0.645824,   12.689248
   0.650450,   12.576270
   0.655077,   12.464501
   0.659704,   12.353929
   0.664331,   12.244545
   0.668957,   12.136336
   0.673584,   12.029291
   0.678211,   11.923399
   0.682838,   11.818650
   0.687465,   11.715032
   0.692091,   11.601124
   0.696718,   11.485859
   0.701345,   11.372116
   0.705972,   11.259873
   0.710598,   11.149108
   0.715225,   11.039798
   0.719852,   10.931920
   0.724479,   10.825424
   0.729106,   10.720201
   0.733732,   10.616081
   0.738359,   10.512835
   0.742986,   10.410175
   0.747613,   10.307756
   0.752239,   10.205176
   0.756866,   10.101984
   0.761493,    9.997676
   0.766120,    9.891702
   0.770746,    9.783473
   0.775373,    9.672364
   0.780000,    9.557722
