Speed(CAS), Altitude
  81.274835,    0.000000
  81.274836,  100.000000
  81.274836,  200.000000
  81.274836,  300.000000
  81.274836,  400.000000
  81.274836,  500.000000
  81.274836,  600.000000
  81.274836,  700.000000
  81.274836,  800.000000
  81.274836,  900.000000
  81.274836, 1000.000000
  81.274836, 1100.000000
  81.274836, 1200.000000
  81.274836, 1300.000000
  81.274836, 1400.000000
  81.274836, 1500.000000
  81.274836, 1600.000000
  81.274836, 1700.000000
  81.274836, 1800.000000
  81.274836, 1900.000000
  81.274836, 2000.000000
  81.274836, 2100.000000
  81.274836, 2200.000000
  81.274836, 2300.000000
  81.274836, 2400.000000
  81.274836, 2500.000000
  81.274836, 2600.000000
  81.274836, 2700.000000
  81.274836, 2800.000000
  81.274836, 2900.000000
  81.274836, 3000.000000
  81.274836, 3100.000000
  81.274836, 3200.000000
  81.274836, 3300.000000
  81.274836, 3400.000000
  81.274836, 3500.000000
  81.274836, 3600.000000
  81.274836, 3700.000000
  81.274836, 3800.000000
  81.274836, 3900.000000
  81.274836, 4000.000000
  81.274836, 4100.000000
  81.274836, 4200.000000
  81.274836, 4300.000000
  81.274836, 4400.000000
  81.274836, 4500.000000
  81.274836, 4600.000000
  81.274836, 4700.000000
  81.274836, 4800.000000
  81.274836, 4900.000000
  81.274836, 5000.000000
  81.274836, 5100.000000
  81.274836, 5200.000000
  81.274836, 5300.000000
  81.274836, 5400.000000
  81.274836, 5500.000000
  81.274836, 5600.000000
  81.274836, 5700.000000
  81.274836, 5800.000000
  81.274836, 5900.000000
  81.274836, 6000.000000
  81.274836, 6100.000000
  81.274836, 6200.000000
  81.274836, 6300.000000
  81.274836, 6400.000000
  81.274836, 6500.000000
  81.274836, 6600.000000
  81.274836, 6700.000000
  81.274836, 6800.000000
  81.274836, 6900.000000
  81.274836, 7000.000000
  81.274836, 7100.000000
  81.274836, 7200.000000
  81.274836, 7300.000000
  81.274836, 7400.000000
  81.274836, 7500.000000
  81.274836, 7600.000000
  81.274836, 7700.000000
  81.274836, 7800.000000
  81.274836, 7900.000000
  81.274836, 8000.000000
  81.274836, 8100.000000
  81.274836, 8200.000000
  81.274836, 8300.000000
  81.274836, 8400.000000
  81.274836, 8500.000000
  81.274836, 8600.000000
  81.274836, 8700.000000
  81.274836, 8800.000000
  81.274836, 8900.000000
  81.274836, 9000.000000
  81.274836, 9100.000000
  81.274836, 9200.000000
  81.274836, 9300.000000
  81.274836, 9400.000000
  81.274836, 9500.000000
  81.274836, 9600.000000
  81.274836, 9700.000000
  81.274836, 9800.000000
  81.274836, 9900.000000
  81.274836, 10000.000000
  81.274836, 10100.000000
  81.274836, 10200.000000
  81.274836, 10300.000000
  81.274836, 10400.000000
  81.274836, 10500.000000
  81.274836, 10600.000000
  81.274836, 10700.000000
  81.274836, 10800.000000
  83.027640, 10900.000000
  84.840283, 11000.000000
  86.710061, 11100.000000
  88.728810, 11200.000000
  91.077765, 11300.000000
  93.791806, 11400.000000
  97.498130, 11500.000000
 109.353100, 11600.000000
 115.914996, 11500.000000
 119.010499, 11400.000000
 121.840289, 11300.000000
 124.441833, 11200.000000
 126.425344, 11100.000000
 128.348366, 11000.000000
 130.061193, 10900.000000
 131.654336, 10800.000000
 133.272510, 10700.000000
 134.865658, 10600.000000
 136.330913, 10500.000000
 137.715022, 10400.000000
 139.066777, 10300.000000
 140.437040, 10200.000000
 141.825928, 10100.000000
 143.180195, 10000.000000
 144.552261, 9900.000000
 145.887804, 9800.000000
 147.240296, 9700.000000
 148.609841, 9600.000000
 149.940490, 9500.000000
 151.174115, 9400.000000
 152.421821, 9300.000000
 153.683690, 9200.000000
 154.843308, 9100.000000
 156.015033, 9000.000000
 157.139573, 8900.000000
 158.275235, 8800.000000
 159.361595, 8700.000000
 160.519119, 8600.000000
 161.626326, 8500.000000
 162.743753, 8400.000000
 163.808691, 8300.000000
 164.946143, 8200.000000
 166.030054, 8100.000000
 167.123235, 8000.000000
 168.225729, 7900.000000
 169.337583, 7800.000000
 170.392584, 7700.000000
 171.455853, 7600.000000
 172.392538, 7500.000000
 173.267138, 7400.000000
 174.215158, 7300.000000
 175.099932, 7200.000000
 175.989516, 7100.000000
 176.883925, 7000.000000
 177.783173, 6900.000000
 178.687274, 6800.000000
 179.523947, 6700.000000
 180.364266, 6600.000000
 181.208237, 6500.000000
 182.055866, 6400.000000
 182.907160, 6300.000000
 183.686711, 6200.000000
 184.544720, 6100.000000
 185.329731, 6000.000000
 186.117154, 5900.000000
 186.906989, 5800.000000
 187.699232, 5700.000000
 188.493882, 5600.000000
 189.211044, 5500.000000
 190.009852, 5400.000000
 190.811059, 5300.000000
 191.532807, 5200.000000
 192.338146, 5100.000000
 193.145875, 5000.000000
 193.872151, 4900.000000
 194.683986, 4800.000000
 195.413024, 4700.000000
 196.228945, 4600.000000
 197.047241, 4500.000000
 197.780703, 4400.000000
 198.603058, 4300.000000
 199.427777, 4200.000000
 200.254859, 4100.000000
 201.084301, 4000.000000
 201.825461, 3900.000000
 202.658920, 3800.000000
 203.402697, 3700.000000
 204.147419, 3600.000000
 204.893076, 3500.000000
 205.639658, 3400.000000
 206.387153, 3300.000000
 207.135550, 3200.000000
 207.884838, 3100.000000
 208.635006, 3000.000000
 209.288323, 2900.000000
 209.941050, 2800.000000
 210.593168, 2700.000000
 211.344557, 2600.000000
 211.996129, 2500.000000
 212.748402, 2400.000000
 213.399360, 2300.000000
 214.152461, 2200.000000
 214.802735, 2100.000000
 215.556606, 2000.000000
 216.311216, 1900.000000
 216.960713, 1800.000000
 217.716008, 1700.000000
 218.472005, 1600.000000
 219.228690, 1500.000000
 219.986052, 1400.000000
 220.634434, 1300.000000
 221.392345, 1200.000000
 222.150895, 1100.000000
 222.910071, 1000.000000
