Ground Distance, Altitude
   0.000000,    0.000000
   0.000002,    0.000000
   0.000025,    0.000000
   0.000217,    0.000000
   0.002287,    0.000000
   0.009551,    0.000000
   0.029747,    0.000000
   0.063408,    0.000000
   0.110041,    0.000000
   0.168948,    0.000000
   0.241108,    0.000000
   0.326264,    0.000000
   0.424308,    0.000000
   0.536028,    0.000000
   0.663261,    0.000000
   0.802564,    0.000000
   0.957568,    0.000000
   1.128397,    0.000000
   1.315064,    0.000000
   1.515494,    0.000000
   1.731391,    0.000000
   1.964197,    0.000000
   2.219446,    0.000000
   2.486424,    0.000000
   2.776520,    0.000000
   3.085607,    0.000000
   3.409205,    0.000000
   3.749465,    0.000000
   4.117457,    0.000000
   4.501718,    0.000000
   4.912235,    0.000000
   5.338129,    0.000000
   5.796444,    0.000000
   6.266932,    0.000000
   6.768955,    0.000000
   7.294068,    0.000000
   7.402829,    0.000000
   7.453794,    0.000000
   7.480676,    0.000000
   7.500765,    0.000000
   7.516567,    0.000000
   7.528721,    0.000000
   7.539267,    0.000000
   7.548928,    0.000000
   7.556329,    0.000000
   7.562627,    0.000000
   7.564497,    0.000000
   7.565177,    0.000000
   7.565905,    0.000000
   7.571086,    0.000000
   7.594326,    0.000000
   7.672714,    0.000000
   7.871131,    0.000000
   8.289945,    0.000000
   8.888389,    0.000000
   9.516858,    0.000000
  10.166001,    0.000000
  10.850897,    0.000000
  11.580836,    0.000000
  12.316693,    0.000000
  13.097274,    0.000000
  13.888472,    0.000000
  14.740956,    0.000000
  15.610436,    0.000000
  16.498568,    0.000000
  17.430865,    0.000000
  18.395436,    0.000000
  19.397124,    0.000000
  20.438889,    0.000000
  21.529200,    0.000000
  22.633789,    0.000000
  23.777027,    0.000000
  24.961299,    0.000000
  26.195733,    0.000000
  27.470620,    0.000000
  28.798429,    0.000000
  30.137076,    0.000000
  30.412930,    0.000000
  30.440872,    0.000000
  30.464040,    0.000000
  30.468355,    0.000000
  30.471943,    0.000000
  30.473866,    0.000000
  30.474681,    0.000000
  30.475705,    0.000000
  30.484962,    0.000000
  30.530534,    0.000000
  30.761858,    0.000000
  31.359183,    0.000000
  32.805097,    0.000000
  34.293799,    0.000000
  35.813316,    0.000000
  37.381397,    0.000000
  38.985740,    0.000000
  40.642322,    0.000000
  42.353412,    0.000000
  44.088544,    0.000000
  45.913110,    0.000000
  47.778554,    0.000000
  49.663380,    0.000000
  51.644078,    0.000000
  53.648329,    0.000000
  55.713076,    0.000000
  57.831950,    0.000000
  59.996025,    0.000000
  62.215391,    0.000000
  64.477122,    0.000000
  66.830162,    0.000000
  67.305443,    0.000000
  68.601621,    0.000000
  68.698039,    0.000000
  68.783476,    0.000000
  68.843110,    0.000000
  68.891187,    0.000000
  68.931217,    0.000000
  68.965530,    0.000000
  69.034181,    0.000000
  69.044763,    0.000000
  69.057166,    0.000000
  69.059686,    0.000000
  69.070720,    0.000000
  69.080851,    0.000000
  69.138761,    0.000000
  69.376798,    0.000000
  70.089246,    0.000000
  72.374652,    0.000000
  74.922538,    0.000000
  77.522475,    0.000000
  80.144497,    0.000000
  82.861368,    0.000000
  85.613775,    0.000000
  88.400995,    0.000000
  91.290663,    0.000000
  94.234321,    0.000000
  97.273080,    0.000000
 100.366103,    0.000000
 103.503558,    0.000000
 106.719490,    0.000000
 109.990797,    0.000000
 113.338865,    0.000000
 116.773529,    0.000000
 120.294398,    0.000000
 121.005712,    0.000000
 123.120846,    0.000000
 123.264826,    0.000000
 123.390732,    0.000000
 123.484210,    0.000000
 123.578455,    0.000000
 123.653344,    0.000000
 123.662305,    0.000000
 123.669071,    0.000000
 123.675373,    0.000000
 123.728215,    0.000000
 123.973509,    0.000000
 124.895214,    0.000000
 128.261495,    0.000000
 131.957542,    0.000000
 135.736445,    0.000000
 139.623091,    0.000000
 143.591825,    0.000000
 147.591162,    0.000000
 151.677309,    0.000000
 155.851819,    0.000000
 160.139539,    0.000000
 164.477498,    0.000000
 168.877742,    0.000000
 173.378311,    0.000000
 177.995429,    0.000000
 182.679230,    0.000000
 187.436163,    0.000000
 192.284665,    0.000000
 193.269939,    0.000000
 193.769447,    0.000000
 194.097522,    0.000000
 194.389556,    0.000000
 194.616627,    0.000000
 194.638411,    0.000000
 194.650353,    0.000000
 194.654266,    0.000000
 194.658667,    0.000000
 194.698074,    0.000000
 194.881388,    0.000000
 195.808529,    0.000000
 198.514723,    0.000000
 203.700728,    0.000000
 208.806150,    0.000000
 214.025841,    0.000000
 219.291200,    0.000000
 224.661217,    0.000000
 230.132650,    0.000000
 235.717583,    0.000000
 241.394796,    0.000000
 247.132634,    0.000000
 253.032927,    0.000000
 258.953752,    0.000000
 265.020098,    0.000000
 271.140512,    0.000000
 277.373049,    0.000000
 278.629836,    0.000000
 282.003640,    0.000000
 282.250372,    0.000000
 282.323352,    0.000000
 282.371754,    0.000000
 282.394039,    0.000000
 282.431495,    0.000000
 282.465520,    0.000000
 282.656273,    0.000000
 283.350580,    0.000000
 285.738222,    0.000000
 292.177069,    0.000000
 298.725717,    0.000000
 305.355931,    0.000000
 312.149744,    0.000000
 319.014140,    0.000000
 325.994569,    0.000000
 333.057573,    0.000000
 340.211138,    0.000000
 347.470706,    0.000000
 354.853545,    0.000000
 362.290848,    0.000000
 369.890848,    0.000000
 377.593926,    0.000000
 385.379406,    0.000000
 386.962422,    0.000000
 387.183238,    0.000000
 387.244406,    0.000000
 387.284546,    0.000000
 387.299185,    0.000000
 387.312575,    0.000000
 387.411340,    0.000000
 387.832081,    0.000000
 389.366279,    0.000000
 394.722280,    0.000000
 402.731338,    0.000000
 410.870435,    0.000000
 419.139131,    0.000000
 427.502933,    0.000000
 436.024968,    0.000000
 444.622832,    0.000000
 453.366770,    0.000000
 462.252363,    0.000000
 471.195734,    0.000000
 480.269121,    0.000000
 489.450376,    0.000000
 498.716524,    0.000000
 508.094826,    0.000000
 508.475385,    0.000000
 508.780875,    0.000000
 509.088250,    0.000000
 509.390304,    0.000000
 509.614009,    0.000000
 509.671348,    0.000000
 509.712052,    0.000000
 509.738174,    0.000000
 509.746559,    0.000000
 509.755745,    0.000000
 509.839443,    0.000000
 510.260074,    0.000000
 511.894288,    0.000000
 516.610797,    0.000000
 525.844150,    0.000000
 535.604274,    0.000000
 545.495636,    0.000000
 555.551746,    0.000000
 565.715208,    0.000000
 576.019799,    0.000000
 586.414953,    0.000000
 596.888151,    0.000000
 607.545078,    0.000000
 618.304820,    0.000000
 629.184382,    0.000000
 640.190920,    0.000000
 642.412330,    0.000000
 649.241611,    0.000000
 649.694258,    0.000000
 650.040922,    0.000000
 650.099705,    0.000000
 650.172005,    0.000000
 650.187267,    0.000000
 650.194793,    0.000000
 650.202655,    0.000000
 650.281278,    0.000000
 650.824978,    0.000000
 652.875275,    0.000000
 659.186287,    0.000000
 670.532986,    0.000000
 682.078380,    0.000000
 693.722364,    0.000000
 705.527116,    0.000000
 717.452681,    0.000000
 729.494048,    0.000000
 741.766221,    0.000000
 754.187365,    0.000000
 766.754902,    0.000000
 779.438223,    0.000000
 792.266376,    0.000000
 805.181178,    0.000000
 807.780481,    0.000000
 808.084035,    0.000000
 808.364539,    0.000000
 808.585134,    0.000000
 808.872003,    0.000000
 808.936123,    0.000000
 809.026802,    0.000000
 809.057083,    0.000000
 809.074162,    0.000000
 809.083203,    0.000000
 809.140311,    0.000000
 809.192171,    0.000000
 809.497437,    0.000000
 810.935210,    0.000000
 815.505575,    0.000000
 828.004725,    0.000000
 841.408615,    0.000000
 854.877161,    0.000000
 868.521680,    0.000000
 882.320755,    0.000000
 896.338822,    0.000000
 910.500852,    0.000000
 924.765739,    0.000000
 939.200511,    0.000000
 953.728028,    0.000000
 968.361305,    0.000000
 983.224463,    0.000000
 986.209006,    0.000000
 986.667508,    0.000000
 986.806949,    0.000000
 986.858189,    0.000000
 986.872703,    0.000000
 986.953443,    0.000000
 987.027210,    0.000000
 987.489738,    0.000000
 990.656065,    0.000000
1000.623337,    0.000000
1016.010753,    0.000000
1031.515164,    0.000000
1047.064607,    0.000000
1062.749990,    0.000000
1078.622536,    0.000000
1094.629536,    0.000000
1110.861897,    0.000000
1127.295253,    0.000000
1143.809999,    0.000000
1160.479926,    0.000000
1177.359846,    0.000000
1180.770539,    0.000000
1182.803162,    0.000000
1183.098388,    0.000000
1183.420012,    0.000000
1183.753227,    0.000000
1183.840195,    0.000000
1183.969444,    0.000000
1184.000252,    0.000000
1184.027013,    0.000000
1184.034162,    0.000000
1184.040714,    0.000000
1184.106238,    0.000000
1184.550080,    0.000000
1186.690992,    0.000000
1194.401316,    0.000000
1211.761727,    0.000000
1229.306636,    0.000000
1246.911618,    0.000000
1264.840849,    0.000000
1282.865535,    0.000000
1301.061336,    0.000000
1319.443981,    0.000000
1338.071940,    0.000000
1356.799083,    0.000000
1375.686182,    0.000000
1394.773975,    0.000000
1398.611569,    0.000000
1400.963625,    0.000000
1400.994334,    0.000000
1401.016944,    0.000000
1401.023926,    0.000000
1401.031606,    0.000000
1401.108404,    0.000000
1401.744752,    0.000000
1404.713047,    0.000000
1413.583785,    0.000000
1433.810055,    0.000000
1453.476288,    0.000000
1473.443752,    0.000000
1493.552988,    0.000000
1513.769641,    0.000000
1534.133543,    0.000000
1554.859297,    0.000000
1575.750840,    0.000000
1596.804853,    0.000000
1618.006243,    0.000000
1622.287958,    0.000000
1637.830835,    0.000000
1638.003219,    0.000000
1638.259181,    0.000000
1638.328553,    0.000000
1638.342947,    0.000000
1638.357387,    0.000000
1638.488068,    0.000000
1639.237043,    0.000000
1642.263545,    0.000000
1653.441167,    0.000000
1676.775730,    0.000000
1698.730025,    0.000000
1720.878599,    0.000000
1743.179079,    0.000000
1765.782521,    0.000000
1788.501114,    0.000000
1811.541385,    0.000000
1834.697690,    0.000000
1858.014837,    0.000000
