Ground Roll Distance, Horizontal Forces
 342.412694, -33308.535835
 350.625848, -33186.954909
 407.598808, -32359.616033
 418.868016, -32199.256917
 430.095946, -32040.553582
 441.282814, -31883.486417
 452.428835, -31728.036084
 454.746258, -31695.845997
 454.788631, -31695.257830
 454.816852, -31694.866115
 454.825125, -38408.721596
 454.832728, -38410.359151
 454.908758, -38426.737085
 455.668941, -38590.754957
 463.258876, -40255.027363
 507.195748, -50925.004952
 550.712229, -63530.800089
 591.730809, -77727.516097
 603.800089, -82411.236434
 616.578084, -87635.917150
 651.865446, -103783.500156
 685.693640, -122085.642830
 716.875625, -142024.113925
 745.382036, -163492.940086
 771.265875, -186367.065352
 794.608591, -210479.648368
 815.513841, -235625.217533
 834.101720, -261565.294799
 850.502215, -288034.265300
 853.972513, -294155.537990
 856.169135, -298136.231069
 857.375665, -300348.391131
 858.531043, -302417.170181
 869.584695, -323397.867239
 873.368480, -331129.298458
 875.681071, -336010.323529
 876.544734, -337857.852776
 877.442305, -339775.646845
 885.960219, -359020.490346
 889.700516, -368149.941429
 894.244646, -379911.421288
 894.923135, -381738.206503
 895.246541, -382580.418213
 895.547652, -383351.223871
 898.464127, -390998.937221
 906.337632, -413659.539999
 912.584677, -434844.497383
 913.730432, -439253.375813
 913.929176, -440042.428641
 914.058654, -440595.758444
 914.190581, -441183.763471
 915.425986, -446938.165074
 918.726392, -466587.648105
 919.176542, -470697.659837
 919.378526, -473017.413414
 919.517410, -475023.683630
 919.609101, -476816.109229
 919.661200, -478418.496720
 919.680139, -479845.268281
 919.680459, -479991.777091
 919.680498, -480058.411209
 919.680498, -480064.016021
