Ground Roll Distance, Horizontal Forces
 342.412694, -11156.315719
 350.625848, -11110.573081
 407.598808, -10794.758636
 418.868016, -10732.597387
 430.095946, -10670.763684
 441.282814, -10609.254874
 452.428835, -10548.068330
 454.746258, -10535.358951
 454.788631, -10535.126604
 454.816852, -10534.971860
 454.825125, -10534.925897
 454.832728, -10534.878901
 454.908758, -10534.408876
 455.668941, -10529.701913
 463.258876, -10481.954152
 507.195748, -10176.367790
 550.712229, -9816.347722
 591.730809, -9411.850024
 603.800089, -9280.366655
 616.578084, -9152.847026
 651.865446, -8758.904009
 685.693640, -8312.206223
 716.875625, -7824.491433
 745.382036, -7296.973293
 771.265875, -6730.793525
 794.608591, -6127.518635
 815.513841, -5489.026586
 834.101720, -4817.351013
 850.502215, -4114.530373
 853.972513, -3948.994793
 856.169135, -3840.670781
 857.375665, -3779.939736
 858.531043, -3720.943840
 869.584695, -3110.318098
 873.368480, -2879.073848
 875.681071, -2731.161255
 876.544734, -2681.865113
 877.442305, -2651.231444
 885.960219, -2335.787497
 889.700516, -2180.405602
 894.244646, -1973.830570
 894.923135, -1941.033181
 895.246541, -1925.202594
 895.547652, -1910.347437
 898.464127, -1760.238847
 906.337632, -1280.586745
 912.584677, -764.713340
 913.730432, -645.308837
 913.929176, -623.376115
 914.058654, -608.868878
 914.190581, -593.901191
 915.425986, -443.200150
 918.726392,  151.698647
 919.176542,  300.314536
 919.378526,  390.010437
 919.517410,  471.720425
 919.609101,  548.552942
 919.661200,  620.846480
 919.680139,  688.590401
 919.680459,  695.748703
 919.680498,  699.017651
 919.680498,  699.292994
