Speed (TAS), Rate of Climb
  86.137222,    4.822572
  87.061153,    4.904318
  87.985083,    4.982954
  88.909013,    5.060436
  89.832943,    5.135108
  90.756874,    5.206995
  91.680804,    5.276223
  92.604734,    5.342804
  93.528664,    5.407852
  94.452594,    5.470518
  95.376525,    5.530989
  96.300455,    5.587729
  97.224385,    5.642944
  98.148315,    5.697876
  99.072246,    5.748872
  99.996176,    5.797728
 100.920106,    5.844480
 101.844036,    5.888962
 102.767967,    5.933302
 103.691897,    5.973197
 104.615827,    6.012081
 105.539757,    6.047154
 106.463688,    6.082796
 107.387618,    6.115052
 108.311548,    6.146047
 109.235478,    6.173098
 110.159409,    6.199837
 111.083339,    6.223416
 112.007269,    6.246741
 112.931199,    6.265791
 113.855129,    6.283462
 114.779060,    6.299481
 115.702990,    6.312966
 116.626920,    6.326000
 117.550850,    6.334516
 118.474781,    6.341502
 119.398711,    6.348376
 120.322641,    6.350494
 121.246571,    6.351958
 122.170502,    6.352044
 123.094432,    6.347133
 124.018362,    6.342261
 124.942292,    6.336716
 125.866223,    6.325436
 126.790153,    6.313296
 127.714083,    6.300351
 128.638013,    6.283882
 129.561944,    6.264703
 130.485874,    6.244564
 131.409804,    6.223373
 132.333734,    6.196433
 133.257665,    6.168803
 134.181595,    6.140111
 135.105525,    6.109918
 136.029455,    6.074036
 136.953385,    6.037246
 137.877316,    5.999498
 138.801246,    5.960581
 139.725176,    5.916404
 140.649106,    5.870011
 141.573037,    5.822652
 142.496967,    5.774099
 143.420897,    5.723585
 144.344827,    5.667412
 145.268758,    5.609867
 146.192688,    5.551232
 147.116618,    5.491213
 148.040548,    5.429806
 148.964479,    5.361976
 149.888409,    5.292695
 150.812339,    5.222077
 151.736269,    5.149963
 152.660200,    5.076349
 153.584130,    4.999677
 154.508060,    4.918032
 155.431990,    4.834840
 156.355920,    4.750041
 157.279851,    4.663630
 158.203781,    4.575603
 159.127711,    4.485957
 160.051641,    4.389789
 160.975572,    4.291758
 161.899502,    4.192005
 162.823432,    4.090522
 163.747362,    3.987199
 164.671293,    3.882133
 165.595223,    3.775321
 166.519153,    3.662501
 167.443083,    3.547022
 168.367014,    3.429515
 169.290944,    3.310155
 170.214874,    3.188934
 171.138804,    3.065848
 172.062735,    2.940734
 172.986665,    2.813545
 173.910595,    2.680671
 174.834525,    2.544602
 175.758455,    2.406555
 176.682386,    2.266194
 177.606316,    2.123684
