V/VsTO, Thrust - Yawing Moment
   0.265431, 60317.694875
   0.269184, 62035.581763
   0.272938, 63777.589630
   0.276691, 65543.718475
   0.280444, 67333.968300
   0.284198, 69148.339104
   0.287951, 70986.830887
   0.291704, 72849.443649
   0.295457, 74736.177389
   0.299211, 76647.032109
   0.302964, 78582.007808
   0.306717, 80541.104485
   0.310471, 82524.322142
   0.314224, 84531.660778
   0.317977, 86563.120392
   0.321730, 88618.700986
   0.325484, 90698.402559
   0.329237, 92802.225110
   0.332990, 94930.168641
   0.336744, 97082.233150
   0.340497, 99258.418639
   0.344250, 101458.725107
   0.348003, 103683.152553
   0.351757, 105931.700979
   0.355510, 108204.370383
   0.359263, 110501.160767
   0.363017, 112822.072129
   0.366770, 115167.104471
   0.370523, 117536.257791
   0.374277, 119929.532091
   0.378030, 122346.927369
   0.381783, 124788.443626
   0.385536, 127254.080863
   0.389290, 129743.839078
   0.393043, 132257.718273
   0.396796, 134795.718446
   0.400550, 137357.839598
   0.404303, 139944.081730
   0.408056, 142554.444840
   0.411809, 145188.928929
   0.415563, 147847.533998
   0.419316, 150530.260045
   0.423069, 153237.107071
   0.426823, 155968.075077
   0.430576, 158723.164061
   0.434329, 161502.374024
   0.438082, 164305.704966
   0.441836, 167133.156887
   0.445589, 169984.729788
   0.449342, 172860.423667
   0.453096, 175760.238525
   0.456849, 178684.174362
   0.460602, 181632.231178
   0.464355, 184604.408974
   0.468109, 187600.707748
   0.471862, 190621.127501
   0.475615, 193665.668233
   0.479369, 196734.329944
   0.483122, 199827.112634
   0.486875, 202944.016303
   0.490628, 206085.040951
   0.494382, 209250.186578
   0.498135, 212439.453184
   0.501888, 215652.840769
   0.505642, 218890.349333
   0.509395, 222151.978876
   0.513148, 225437.729398
   0.516901, 228747.600899
   0.520655, 232081.593379
   0.524408, 235439.706838
   0.528161, 238821.941276
   0.531915, 242228.296693
   0.535668, 245658.773089
   0.539421, 249113.370464
   0.543174, 252592.088817
   0.546928, 256094.928150
   0.550681, 259621.888462
   0.554434, 263172.969753
   0.558188, 266748.172023
   0.561941, 270347.495272
   0.565694, 273970.939499
   0.569448, 277618.504706
   0.573201, 281290.190892
   0.576954, 284985.998057
   0.580707, 288705.926200
   0.584461, 292449.975323
   0.588214, 296218.145425
   0.591967, 300010.436505
   0.595721, 303826.848565
   0.599474, 307667.381604
   0.603227, 311532.035621
   0.606980, 315420.810618
   0.610734, 319333.706594
   0.614487, 323270.723548
   0.618240, 327231.861482
   0.621994, 331217.120395
   0.625747, 335226.500286
   0.629500, 339260.001157
   0.633253, 343317.623006
   0.637007, 347399.365835
   0.640760, 351505.229642
   0.644513, 355635.214429
   0.648267, 359789.320194
   0.652020, 363967.546939
   0.655773, 368169.894662
   0.659526, 372396.363365
   0.663280, 376646.953046
   0.667033, 380921.663707
   0.670786, 385220.495346
   0.674540, 389543.447964
   0.678293, 393890.521562
   0.682046, 398261.716138
   0.685799, 402657.031694
   0.689553, 407076.468228
   0.693306, 411520.025741
   0.697059, 415987.704234
   0.700813, 420479.503705
   0.704566, 424995.424155
   0.708319, 429535.465584
   0.712072, 434099.627993
   0.715826, 438687.911380
   0.719579, 443300.315746
   0.723332, 447936.841092
   0.727086, 452597.487416
   0.730839, 457282.254719
   0.734592, 461991.143001
   0.738345, 466724.152262
   0.742099, 471481.282502
   0.745852, 476262.533722
   0.749605, 481067.905920
   0.753359, 485897.399097
   0.757112, 490751.013253
   0.760865, 495628.748388
   0.764619, 500530.604502
   0.768372, 505456.581595
   0.772125, 510406.679667
   0.775878, 515380.898718
   0.779632, 520379.238748
   0.783385, 525401.699757
   0.787138, 530448.281745
   0.790892, 535518.984712
   0.794645, 540613.808658
   0.798398, 545732.753583
   0.802151, 550875.819487
   0.805905, 556043.006370
   0.809658, 561234.314232
   0.813411, 566449.743073
   0.817165, 571689.292893
   0.820918, 576952.963692
   0.824671, 582240.755470
   0.828424, 587552.668227
   0.832178, 592888.701963
   0.835931, 598248.856677
   0.839684, 603633.132371
   0.843438, 609041.529044
   0.847191, 614474.046696
   0.850944, 619930.685327
   0.854697, 625411.444936
   0.858451, 630916.325525
   0.862204, 636445.327093
   0.865957, 641998.449640
   0.869711, 647575.693165
   0.873464, 653177.057670
   0.877217, 658802.543154
   0.880970, 664452.149617
   0.884724, 670125.877058
   0.888477, 675823.725479
   0.892230, 681545.694878
   0.895984, 687291.785257
   0.899737, 693061.996615
   0.903490, 698856.328951
   0.907243, 704674.782267
   0.910997, 710517.356562
   0.914750, 716384.051835
   0.918503, 722274.868088
   0.922257, 728189.805319
   0.926010, 734128.863530
   0.929763, 740092.042719
   0.933517, 746079.342888
   0.937270, 752090.764035
   0.941023, 758126.306162
   0.944776, 764185.969267
   0.948530, 770269.753352
   0.952283, 776377.658415
   0.956036, 782509.684457
   0.959790, 788665.831479
   0.963543, 794846.099479
   0.967296, 801050.488459
   0.971049, 807278.998417
   0.974803, 813531.629354
   0.978556, 819808.381271
   0.982309, 826109.254166
   0.986063, 832434.248040
