Time, Angular Velocity
   0.000000,    0.000000
   0.500000,   -0.000330
   1.000000,   -0.001343
   1.500000,   -0.005635
   2.000000,   -0.013291
   2.500000,   -0.013383
   3.000000,   -0.005718
   3.500000,    0.005536
   4.000000,    0.020471
   4.500000,    0.020648
   5.000000,    0.005690
   5.500000,   -0.005635
   6.000000,   -0.013233
   6.500000,   -0.013267
   7.000000,   -0.005543
   7.500000,   -0.001457
   8.000000,   -0.001101
   8.500000,   -0.000975
   9.000000,   -0.001085
   9.500000,   -0.001522
  10.000000,   -0.002295
  10.500000,   -0.001662
  11.000000,    0.000414
  11.500000,    0.000631
  12.000000,   -0.001058
  12.500000,   -0.001669
  13.000000,   -0.001174
  13.500000,   -0.000911
  14.000000,   -0.000884
  14.500000,   -0.001189
  15.000000,   -0.001835
  15.500000,    0.005360
  16.000000,    0.020596
  16.500000,    0.021053
  17.000000,    0.006355
  17.500000,   -0.001405
  18.000000,   -0.002047
  18.500000,   -0.001301
  19.000000,    0.000868
  19.500000,    0.001200
  20.000000,   -0.000354
  20.500000,   -0.001434
  21.000000,   -0.002028
  21.500000,   -0.005907
  22.000000,   -0.013155
  22.500000,   -0.012834
  23.000000,   -0.004751
  23.500000,   -0.000907
  24.000000,   -0.001409
  24.500000,   -0.001890
  25.000000,   -0.002348
  25.500000,   -0.001417
  26.000000,    0.000940
  26.500000,    0.001453
  27.000000,    0.000076
  27.500000,   -0.000835
  28.000000,   -0.001266
  28.500000,   -0.001678
  29.000000,   -0.002071
  29.500000,   -0.001853
  30.000000,   -0.001009
  30.500000,   -0.000405
  31.000000,   -0.000045
  31.500000,   -0.000032
  32.000000,   -0.000374
  32.500000,   -0.000707
  33.000000,   -0.001031
  33.500000,   -0.001339
  34.000000,   -0.001632
  34.500000,   -0.001903
  35.000000,   -0.002153
  35.500000,   -0.002377
  36.000000,   -0.002575
  36.500000,   -0.006065
  37.000000,   -0.012931
  37.500000,   -0.012221
  38.000000,   -0.003744
  38.500000,    0.000470
  39.000000,    0.000312
  39.500000,    0.000152
  40.000000,   -0.000009
  40.500000,   -0.000167
  41.000000,   -0.000323
  41.500000,   -0.000473
  42.000000,   -0.000617
  42.500000,   -0.000754
  43.000000,   -0.000881
  43.500000,   -0.000998
  44.000000,   -0.001104
  44.500000,   -0.001198
  45.000000,   -0.001278
  45.500000,   -0.001344
  46.000000,   -0.001396
  46.500000,   -0.001433
  47.000000,   -0.001454
  47.500000,   -0.001461
  48.000000,   -0.001453
  48.500000,   -0.001430
  49.000000,   -0.001392
  49.500000,   -0.001341
  50.000000,   -0.001276
  50.500000,   -0.001199
  51.000000,   -0.001111
  51.500000,   -0.001012
  52.000000,   -0.000904
  52.500000,   -0.000789
  53.000000,   -0.000666
  53.500000,   -0.000539
  54.000000,   -0.000407
  54.500000,   -0.000273
  55.000000,   -0.000138
  55.500000,   -0.000004
  56.000000,    0.000130
  56.500000,    0.000259
  57.000000,    0.000385
  57.500000,    0.000504
  58.000000,    0.000617
  58.500000,    0.000721
  59.000000,    0.000816
  59.500000,    0.000902
  60.000000,    0.000977
  60.500000,    0.001040
  61.000000,    0.001091
  61.500000,    0.001130
  62.000000,    0.001157
  62.500000,    0.001170
  63.000000,    0.001171
  63.500000,    0.001159
  64.000000,    0.001135
  64.500000,    0.001099
  65.000000,    0.001051
  65.500000,    0.000993
  66.000000,    0.000924
  66.500000,    0.000847
  67.000000,    0.000760
  67.500000,    0.000667
  68.000000,    0.000567
  68.500000,    0.000462
  69.000000,    0.000352
  69.500000,    0.000241
  70.000000,    0.000127
  70.500000,    0.000014
  71.000000,   -0.000100
  71.500000,   -0.000210
  72.000000,   -0.000318
  72.500000,   -0.000422
  73.000000,   -0.000520
  73.500000,   -0.000612
  74.000000,   -0.000697
  74.500000,   -0.000774
  75.000000,   -0.000842
  75.500000,   -0.000901
  76.000000,   -0.000950
  76.500000,   -0.000988
  77.000000,   -0.001017
  77.500000,   -0.001034
  78.000000,   -0.001040
  78.500000,   -0.001036
  79.000000,   -0.001021
  79.500000,   -0.000996
  80.000000,   -0.000961
  80.500000,   -0.000917
  81.000000,   -0.000863
  81.500000,   -0.000802
  82.000000,   -0.000732
  82.500000,   -0.000657
  83.000000,   -0.000575
  83.500000,   -0.000489
  84.000000,   -0.000398
  84.500000,   -0.000305
  85.000000,   -0.000210
  85.500000,   -0.000114
  86.000000,   -0.000018
  86.500000,    0.000076
  87.000000,    0.000169
  87.500000,    0.000258
  88.000000,    0.000343
  88.500000,    0.000423
  89.000000,    0.000498
  89.500000,    0.000566
  90.000000,    0.000627
  90.500000,    0.000680
  91.000000,    0.000725
  91.500000,    0.000762
  92.000000,    0.000790
  92.500000,    0.000809
  93.000000,    0.000818
  93.500000,    0.000819
  94.000000,    0.000811
  94.500000,    0.000794
  95.000000,    0.000768
  95.500000,    0.000734
  96.000000,    0.000692
  96.500000,    0.000643
  97.000000,    0.000588
  97.500000,    0.000526
  98.000000,    0.000459
  98.500000,    0.000388
  99.000000,    0.000314
  99.500000,    0.000236
 100.000000,    0.000156
 100.500000,    0.000076
 101.000000,   -0.000005
 101.500000,   -0.000085
 102.000000,   -0.000164
 102.500000,   -0.000240
 103.000000,   -0.000313
 103.500000,   -0.000383
 104.000000,   -0.000448
 104.500000,   -0.000507
 105.000000,   -0.000561
 105.500000,   -0.000609
 106.000000,   -0.000649
 106.500000,   -0.000683
 107.000000,   -0.000710
 107.500000,   -0.000728
 108.000000,   -0.000740
 108.500000,   -0.000743
 109.000000,   -0.000739
 109.500000,   -0.000727
 110.000000,   -0.000708
