Speed (CAS), Rate of Climb
 121.971636,  -13.600570
 122.764352,  -13.166601
 123.557067,  -12.282153
 124.349783,  -11.720646
 125.142499,  -11.322639
 125.935214,  -11.164854
 126.727930,  -11.239790
 127.520646,  -11.503380
 128.313361,  -12.034856
 129.106077,  -12.736818
 129.898793,  -13.705448
 130.691508,  -14.862081
 131.484224,  -16.245409
 132.276940,  -17.872283
 133.069655,  -19.644696
 133.862371,  -21.756614
 134.655087,  -23.889263
 135.447803,  -26.500224
 136.240518,  -29.129365
 137.033234,  -32.084102
 137.825950,  -35.233617
 138.618665,  -38.484955
 139.411381,  -42.167080
 140.204097,  -45.883568
 140.996812,  -49.901140
 141.789528,  -54.169668
 142.582244,  -58.480610
 143.374959,  -63.233483
 144.167675,  -68.114850
 144.960391,  -72.425751
 145.753106,  -76.812716
 146.545822,  -81.256876
 147.338538,  -85.747712
 148.131254,  -90.751796
 148.923969,  -95.822610
 149.716685, -100.948189
 150.509401, -106.517373
 151.302116, -112.237773
 152.094832, -118.021014
 152.887548, -124.095764
 153.680263, -130.487355
 154.472979, -136.949833
 155.265695, -143.483357
 156.058410, -150.545829
 156.851126, -157.707696
 157.643842, -164.948653
 158.436557, -172.376750
 159.229273, -180.256651
 160.021989, -188.223629
 160.814705, -196.277922
 161.607420, -204.547342
 162.400136, -213.257331
 163.192852, -222.062588
 163.985567, -230.963386
 164.778283, -239.986909
 165.570999, -249.558353
 166.363714, -259.233241
 167.156430, -269.011880
 167.949146, -278.740848
 168.741861, -288.123348
 169.534577, -297.815295
 170.327293, -307.610740
 171.120008, -317.510024
 171.912724, -327.513488
 172.705440, -337.983303
 173.498156, -348.679470
 174.290871, -359.487635
 175.083587, -370.408170
 175.876303, -381.441446
 176.669018, -392.873791
 177.461734, -404.615741
 178.254450, -416.478178
 179.047165, -428.461506
 179.839881, -440.566126
 180.632597, -452.813501
 181.425312, -465.640229
 182.218028, -478.595904
 183.010744, -491.680956
 183.803459, -504.895817
 184.596175, -518.240918
 185.388891, -531.734743
 186.181607, -545.819804
 186.974322, -560.042675
 187.767038, -574.403815
 188.559754, -588.903683
 189.352469, -603.542738
 190.145185, -618.321438
 190.937901, -633.486175
 191.730616, -648.602466
 192.523332, -663.731367
 193.316048, -679.003190
 194.108763, -694.418420
 194.901479, -709.977541
 195.694195, -725.681038
 196.486910, -741.720198
 197.279626, -758.194039
 198.072342, -774.819640
 198.865058, -791.597508
 199.657773, -808.528153
 200.450489, -825.612085
