Speed (CAS), Rate of Climb
 121.971636,  175.310046
 122.928586,  175.771323
 123.885535,  176.466953
 124.842485,  176.923548
 125.799434,  176.879758
 126.756384,  176.598279
 127.713334,  176.038493
 128.670283,  175.021481
 129.627233,  173.825768
 130.584183,  172.172789
 131.541132,  171.520286
 132.498082,  170.672707
 133.455032,  169.488593
 134.411981,  168.075393
 135.368931,  166.257882
 136.325881,  164.255805
 137.282830,  161.826467
 138.239780,  159.213231
 139.196730,  156.198006
 140.153679,  152.952361
 141.110629,  149.381698
 142.067579,  145.483487
 143.024528,  141.392479
 143.981478,  136.822695
 144.938428,  132.178196
 145.895377,  126.992062
 146.852327,  121.647254
 147.809277,  116.019855
 148.766226,  109.958279
 149.723176,  103.800068
 150.680126,   97.147262
 151.637075,   90.246317
 152.594025,   83.237700
 153.550974,   75.599541
 154.507924,   67.823765
 155.464874,   59.910680
 156.421823,   51.839824
 157.378773,   44.200441
 158.335723,   36.444255
 159.292672,   28.066780
 160.249622,   19.525676
 161.206572,   10.856708
 162.163521,    1.714274
 163.120471,   -7.758754
 164.077421,  -17.370673
 165.034370,  -27.195893
 165.991320,  -37.629033
 166.948270,  -48.212031
 167.905219,  -58.945387
 168.862169,  -70.045631
 169.819119,  -81.625665
 170.776068,  -93.366998
 171.733018, -105.270187
 172.689968, -117.553366
 173.646917, -130.326223
 174.603867, -143.271826
 175.560817, -156.390781
 176.517766, -169.745227
 177.474716, -183.754202
 178.431666, -197.947338
 179.388615, -212.325293
 180.345565, -226.888724
 181.302514, -241.880720
 182.259464, -256.312555
 183.216414, -270.929344
 184.173363, -285.731792
 185.130313, -300.720601
 186.087263, -316.165171
 187.044212, -332.073306
 188.001162, -348.178462
 188.958112, -364.481388
 189.915061, -380.982832
 190.872011, -397.724025
 191.828961, -415.165497
 192.785910, -432.816023
 193.742860, -450.676394
 194.699810, -468.747402
 195.656759, -487.029837
 196.613709, -505.609243
 197.570659, -524.858172
 198.527608, -544.328949
 199.484558, -564.022404
 200.441508, -583.939369
 201.398457, -604.080675
 202.355407, -624.447151
 203.312357, -645.398833
 204.269306, -666.763208
 205.226256, -688.363060
 206.183206, -710.199258
 207.140155, -731.851168
 208.097105, -753.427890
 209.054054, -775.236686
 210.011004, -797.549230
 210.967954, -820.368307
 211.924903, -843.429606
 212.881853, -866.734032
 213.838803, -890.282488
 214.795752, -914.075876
 215.752702, -938.115101
 216.709652, -962.401064
