V/VsTO, Thrust - Yawing Moment
   0.335037, 16023.506404
   0.338230, 16330.342410
   0.341422, 16640.088440
   0.344615, 16952.744492
   0.347808, 17268.310568
   0.351000, 17586.786667
   0.354193, 17908.172789
   0.357386, 18232.468935
   0.360578, 18559.675103
   0.363771, 18889.791295
   0.366963, 19222.817510
   0.370156, 19558.753749
   0.373349, 19897.600010
   0.376541, 20239.356295
   0.379734, 20584.022603
   0.382927, 20931.598934
   0.386119, 21282.085289
   0.389312, 21635.481667
   0.392504, 21991.788068
   0.395697, 22351.004492
   0.398890, 22713.130939
   0.402082, 23078.167410
   0.405275, 23446.113904
   0.408467, 23816.970421
   0.411660, 24190.736962
   0.414853, 24567.413525
   0.418045, 24947.000112
   0.421238, 25329.496722
   0.424431, 25714.903355
   0.427623, 26103.220012
   0.430816, 26494.446692
   0.434008, 26888.583395
   0.437201, 27285.630121
   0.440394, 27685.586870
   0.443586, 28088.453643
   0.446779, 28494.230439
   0.449972, 28902.917258
   0.453164, 29314.514101
   0.456357, 29729.020966
   0.459549, 30146.437855
   0.462742, 30566.764767
   0.465935, 30990.001702
   0.469127, 31416.148661
   0.472320, 31845.205643
   0.475513, 32277.172648
   0.478705, 32712.049676
   0.481898, 33149.836727
   0.485090, 33590.533802
   0.488283, 34034.140900
   0.491476, 34480.658021
   0.494668, 34930.085166
   0.497861, 35382.422333
   0.501054, 35837.669524
   0.504246, 36295.826738
   0.507439, 36756.893975
   0.510631, 37220.871236
   0.513824, 37687.758520
   0.517017, 38157.555827
   0.520209, 38630.263157
   0.523402, 39105.880511
   0.526594, 39584.407887
   0.529787, 40065.845287
   0.532980, 40550.192710
   0.536172, 41037.450157
   0.539365, 41527.617626
   0.542558, 42020.695119
   0.545750, 42516.682635
   0.548943, 43015.580175
   0.552135, 43517.387737
   0.555328, 44022.105323
   0.558521, 44529.732932
   0.561713, 45040.270564
   0.564906, 45553.718220
   0.568099, 46070.075899
   0.571291, 46589.343600
   0.574484, 47111.521326
   0.577676, 47636.609074
   0.580869, 48164.606846
   0.584062, 48695.514641
   0.587254, 49229.332459
   0.590447, 49766.060300
   0.593640, 50305.698165
   0.596832, 50848.246052
   0.600025, 51393.703963
   0.603217, 51942.071898
   0.606410, 52493.349855
   0.609603, 53047.537836
