Mach, Rate of Climb
   0.242680, 2637.914584
   0.248108, 2699.205580
   0.253535, 2757.355608
   0.258963, 2817.520795
   0.264390, 2875.617514
   0.269818, 2930.895073
   0.275245, 2986.611482
   0.280673, 3041.008151
   0.286100, 3092.740925
   0.291528, 3142.505857
   0.296955, 3190.225531
   0.302383, 3235.550046
   0.307810, 3278.028204
   0.313237, 3317.662920
   0.318665, 3354.940634
   0.324092, 3389.605332
   0.329520, 3420.983387
   0.334947, 3450.042132
   0.340375, 3476.900632
   0.345802, 3501.523701
   0.351230, 3523.218493
   0.356657, 3542.991007
   0.362085, 3560.665129
   0.367512, 3575.749504
   0.372940, 3588.940310
   0.378367, 3599.342264
   0.383795, 3608.153592
   0.389222, 3613.700380
   0.394650, 3617.680060
   0.400077, 3618.634145
   0.405504, 3617.548788
   0.410932, 3613.994462
   0.416359, 3607.506883
   0.421787, 3599.412249
   0.427214, 3588.532196
   0.432642, 3575.820181
   0.438069, 3561.415833
   0.443497, 3545.062654
   0.448924, 3528.353665
   0.454352, 3509.925975
   0.459779, 3490.228419
   0.465207, 3470.958145
   0.470634, 3449.975288
   0.476062, 3428.322810
   0.481489, 3405.602526
   0.486917, 3381.151753
   0.492344, 3355.251493
   0.497771, 3329.268331
   0.503199, 3299.785939
   0.508626, 3268.116104
   0.514054, 3235.066832
   0.519481, 3200.199241
   0.524909, 3163.501293
   0.530336, 3122.476624
   0.535764, 3079.414074
   0.541191, 3034.408598
   0.546619, 2987.332748
   0.552046, 2938.253997
   0.557474, 2886.624886
   0.562901, 2831.569646
   0.568329, 2774.551499
   0.573756, 2715.452727
   0.579184, 2654.252109
   0.584611, 2590.937166
   0.590039, 2525.501299
   0.595466, 2456.947049
   0.600893, 2384.793229
   0.606321, 2310.414495
   0.611748, 2233.794347
   0.617176, 2154.915032
   0.622603, 2073.768999
   0.628031, 1990.320150
   0.633458, 1904.465524
   0.638886, 1816.300248
   0.644313, 1723.671680
   0.649741, 1628.147233
   0.655168, 1530.207011
   0.660596, 1429.836667
   0.666023, 1327.152053
   0.671451, 1222.021790
   0.676878, 1114.420663
   0.682306, 1005.412597
   0.687733,  894.194645
   0.693160,  780.484243
   0.698588,  664.721877
   0.704015,  545.182185
   0.709443,  423.077556
   0.714870,  298.606978
   0.720298,  171.718713
   0.725725,   42.227154
   0.731153,  -90.202384
   0.736580, -225.694992
   0.742008, -363.846130
   0.747435, -505.050213
   0.752863, -649.806453
   0.758290, -797.283333
   0.763718, -947.545880
   0.769145, -1100.781934
   0.774573, -1256.786701
   0.780000, -1417.295792
