Mach, Rate of Climb
   0.354133, 1282.160217
   0.358435, 1309.969030
   0.362736, 1337.036320
   0.367038, 1363.106111
   0.371340, 1388.113607
   0.375641, 1412.563046
   0.379943, 1436.299885
   0.384245, 1459.113913
   0.388546, 1481.044096
   0.392848, 1502.400786
   0.397150, 1522.789503
   0.401451, 1542.161070
   0.405753, 1560.786648
   0.410055, 1579.017414
   0.414357, 1595.968311
   0.418658, 1612.305718
   0.422960, 1627.925363
   0.427262, 1643.128244
   0.431563, 1658.094288
   0.435865, 1671.878131
   0.440167, 1684.996988
   0.444468, 1698.897746
   0.448770, 1712.109690
   0.453072, 1724.701036
   0.457373, 1736.278125
   0.461675, 1749.147650
   0.465977, 1761.235601
   0.470278, 1772.609212
   0.474580, 1783.366871
   0.478882, 1794.249214
   0.483184, 1805.039762
   0.487485, 1814.213083
   0.491787, 1823.293982
   0.496089, 1831.415492
   0.500390, 1838.662170
   0.504692, 1845.777956
   0.508994, 1851.316833
   0.513295, 1855.928274
   0.517597, 1860.358928
   0.521899, 1863.019626
   0.526200, 1865.385243
   0.530502, 1867.266121
   0.534804, 1867.475519
   0.539105, 1867.262590
   0.543407, 1866.887570
   0.547709, 1865.680380
   0.552011, 1863.483747
   0.556312, 1860.988562
   0.560614, 1858.413085
   0.564916, 1854.553213
   0.569217, 1850.265686
   0.573519, 1845.650412
   0.577821, 1840.735002
   0.582122, 1833.967970
   0.586424, 1826.804763
   0.590726, 1819.274580
   0.595027, 1811.226398
   0.599329, 1801.572577
   0.603631, 1790.941818
   0.607932, 1779.898688
   0.612234, 1768.414722
   0.616536, 1756.485476
   0.620838, 1742.771712
   0.625139, 1728.372667
   0.629441, 1713.559768
   0.633743, 1698.325899
   0.638044, 1682.634460
   0.642346, 1665.634611
   0.646648, 1647.330061
   0.650949, 1628.480521
   0.655251, 1609.131839
   0.659553, 1589.281945
   0.663854, 1568.989147
   0.668156, 1547.311830
   0.672458, 1524.419532
   0.676759, 1500.987845
   0.681061, 1477.296089
   0.685363, 1453.174434
   0.689665, 1428.511523
   0.693966, 1403.305086
   0.698268, 1376.536241
   0.702570, 1349.014603
   0.706871, 1320.917750
   0.711173, 1292.243228
   0.715475, 1263.250016
   0.719776, 1233.727743
   0.724078, 1203.624189
   0.728380, 1172.737164
   0.732681, 1139.948600
   0.736983, 1106.554223
   0.741285, 1072.541432
   0.745586, 1037.907607
   0.749888, 1002.540041
   0.754190,  966.540212
   0.758492,  929.910175
   0.762793,  892.650049
   0.767095,  854.578355
   0.771397,  814.583510
   0.775698,  773.922704
   0.780000,  732.648363
