Speed (CAS), Climb Angle
 116.277265,   -0.990262
 117.726593,   -0.568751
 119.175921,   -0.291906
 120.625250,   -0.120992
 122.074578,    0.031685
 123.523907,    0.123090
 124.973235,    0.216043
 126.422564,    0.293685
 127.871892,    0.351511
 129.321221,    0.410438
 130.770549,    0.467766
 132.219877,    0.507507
 133.669206,    0.548107
 135.118534,    0.589566
 136.567863,    0.624707
 138.017191,    0.648918
 139.466520,    0.675951
 140.915848,    0.703634
 142.365176,    0.730390
 143.814505,    0.741264
 145.263833,    0.752600
 146.713162,    0.764399
 148.162490,    0.776660
 149.611819,    0.787112
 151.061147,    0.782678
 152.510475,    0.778532
 153.959804,    0.774676
 155.409132,    0.771109
 156.858461,    0.767830
 158.307789,    0.762282
 159.757118,    0.745423
 161.206446,    0.728694
 162.655775,    0.712094
 164.105103,    0.695623
 165.554431,    0.679282
 167.003760,    0.663070
 168.453088,    0.641655
 169.902417,    0.609311
 171.351745,    0.576953
 172.801074,    0.544581
 174.250402,    0.512196
 175.699730,    0.479798
 177.149059,    0.449358
 178.598387,    0.420198
 180.047716,    0.391024
 181.497044,    0.351670
 182.946373,    0.309009
 184.395701,    0.266226
 185.845029,    0.223320
 187.294358,    0.180291
 188.743686,    0.137140
 190.193015,    0.093866
 191.642343,    0.050470
 193.091672,    0.006951
 194.541000,   -0.036691
 195.990328,   -0.079434
 197.439657,   -0.131156
 198.888985,   -0.184402
 200.338314,   -0.237861
 201.787642,   -0.291535
 203.236971,   -0.345424
 204.686299,   -0.399528
 206.135628,   -0.453845
 207.584956,   -0.508378
 209.034284,   -0.563125
 210.483613,   -0.618088
 211.932941,   -0.673265
 213.382270,   -0.728656
 214.831598,   -0.784145
 216.280927,   -0.837933
 217.730255,   -0.897058
 219.179583,   -0.962285
 220.628912,   -1.027802
 222.078240,   -1.093608
 223.527569,   -1.159705
 224.976897,   -1.226091
 226.426226,   -1.292767
 227.875554,   -1.359734
 229.324882,   -1.426991
 230.774211,   -1.494538
 232.223539,   -1.562376
 233.672868,   -1.630505
 235.122196,   -1.697922
 236.571525,   -1.765357
 238.020853,   -1.833083
 239.470181,   -1.901100
 240.919510,   -1.969408
 242.368838,   -2.038007
 243.818167,   -2.106898
 245.267495,   -2.176081
 246.716824,   -2.245558
 248.166152,   -2.325293
 249.615481,   -2.405380
 251.064809,   -2.485820
 252.514137,   -2.566613
 253.963466,   -2.647863
 255.412794,   -2.729566
 256.862123,   -2.811623
 258.311451,   -2.894033
 259.760780,   -2.976797
