Time, Forces
 122.674434, 2268.866906
 122.676101, 2268.866906
 122.677767, 2268.866906
 122.679434, 2268.866906
 122.681101, 2268.866906
 122.682767, 2268.866906
 122.684434, 2268.866906
 122.686101, 2268.866906
 122.687767, 2268.866906
 122.689434, 2268.866906
 122.691101, 2268.866906
 122.692767, 2268.866906
 122.694434, 2268.866906
 122.696101, 2268.866906
 122.697767, 2268.866906
 122.699434, 2268.866906
 122.701101, 2268.866906
 122.702767, 2268.866906
 122.704434, 2268.866906
 122.706101, 2268.866906
 122.707767, 2268.866906
 122.709434, 2268.866906
 122.711101, 2268.866906
 122.712767, 2268.866906
 122.714434, 2268.866906
 122.716101, 2268.866906
 122.717767, 2268.866906
 122.719434, 2268.866906
 122.721101, 2268.866906
 122.722767, 2268.866906
 122.724434, 2268.866906
 122.726101, 2268.866906
 122.727767, 2268.866906
 122.729434, 2268.866906
 122.731101, 2268.866906
 122.732767, 2268.866906
 122.734434, 2268.866906
 122.736101, 2268.866906
 122.737767, 2268.866906
 122.739434, 2268.866906
 122.741101, 2268.866906
 122.742767, 2268.866906
 122.744434, 2268.866906
 122.746101, 2268.866906
 122.747767, 2268.866906
 122.749434, 2268.866906
 122.751101, 2268.866906
 122.752767, 2268.866906
 122.754434, 2268.866906
 122.756101, 2268.866906
 122.757767, 2268.866906
 122.759434, 2268.866906
 122.761101, 2268.866906
 122.762767, 2268.866906
 122.764434, 2268.866906
 122.766101, 2268.866906
 122.767767, 2268.866906
 122.769434, 2268.866906
 122.771101, 2268.866906
 122.772767, 2268.866906
 122.774434, 2268.866906
 122.776101, 2268.866906
 122.777767, 2268.866906
 122.779434, 2268.866906
 122.781101, 2268.866906
 122.782767, 2268.866906
 122.784434, 2268.866906
 122.786101, 2268.866906
 122.787767, 2268.866906
 122.789434, 2268.866906
 122.791101, 2268.866906
 122.792767, 2268.866906
 122.794434, 2268.866906
 122.796101, 2268.866906
 122.797767, 2268.866906
 122.799434, 2268.866906
 122.801101, 2268.866906
 122.802767, 2268.866906
 122.804434, 2268.866906
 122.806101, 2268.866906
 122.807767, 2268.866906
 122.809434, 2268.866906
 122.811101, 2268.866906
 122.812767, 2268.866906
 122.814434, 2268.866906
 122.816101, 2268.866906
 122.817767, 2268.866906
 122.819434, 2268.866906
 122.821101, 2268.866906
 122.822767, 2268.866906
 122.824434, 2268.866906
 122.826101, 2268.866906
 122.827767, 2268.866906
 122.829434, 2268.866906
 122.831101, 2268.866906
 122.832767, 2268.866906
 122.834434, 2268.866906
 122.836101, 2268.866906
 122.837767, 2268.866906
 122.839434, 2268.866906
 122.841101, 2268.866906
 122.842767, 2268.866906
 122.844434, 2268.866906
 122.846101, 2268.866906
 122.847767, 2268.866906
 122.849434, 2268.866906
 122.851101, 2268.866906
 122.852767, 2268.866906
 122.854434, 2268.866906
 122.856101, 2268.866906
 122.857767, 2268.866906
 122.859434, 2268.866906
 122.861101, 2268.866906
 122.862767, 2268.866906
 122.864434, 2268.866906
 122.866101, 2268.866906
 122.867767, 2268.866906
 122.869434, 2268.866906
 122.871101, 2268.866906
 122.872767, 2268.866906
 122.874434, 2268.866906
 122.876101, 2268.866906
 122.877767, 2268.866906
 122.879434, 2268.866906
 122.881101, 2268.866906
 122.882767, 2268.866906
 122.884434, 2268.866906
 122.886101, 2268.866906
 122.887767, 2268.866906
 122.889434, 2268.866906
 122.891101, 2268.866906
 122.892767, 2268.866906
 122.894434, 2268.866906
 122.896101, 2268.866906
 122.897767, 2268.866906
 122.899434, 2268.866906
 122.901101, 2268.866906
 122.902767, 2268.866906
 122.904434, 2268.866906
 122.906101, 2268.866906
 122.907767, 2268.866906
 122.909434, 2268.866906
 122.911101, 2268.866906
 122.912767, 2268.866906
 122.914434, 2268.866906
 122.916101, 2268.866906
 122.917767, 2268.866906
 122.919434, 2268.866906
 122.921101, 2268.866906
 122.922767, 2268.866906
 122.924434, 2268.866906
 122.926101, 2268.866906
 122.927767, 2268.866906
 122.929434, 2268.866906
 122.931101, 2268.866906
 122.932767, 2268.866906
 122.934434, 2268.866906
 122.936101, 2268.866906
 122.937767, 2268.866906
 122.939434, 2268.866906
 122.941101, 2268.866906
 122.942767, 2268.866906
 122.944434, 2268.866906
 122.946101, 2268.866906
 122.947767, 2268.866906
 122.949434, 2268.866906
 122.951101, 2268.866906
 122.952767, 2268.866906
 122.954434, 2268.866906
 122.956101, 2268.866906
 122.957767, 2268.866906
 122.959434, 2268.866906
 122.961101, 2268.866906
 122.962767, 2268.866906
 122.964434, 2268.866906
 122.966101, 2268.866906
 122.967767, 2268.866906
 122.969434, 2268.866906
 122.971101, 2268.866906
 122.972767, 2268.866906
 122.974434, 2268.866906
 122.976101, 2268.866906
 122.977767, 2268.866906
 122.979434, 2268.866906
 122.981101, 2268.866906
 122.982767, 2268.866906
 122.984434, 2268.866906
 122.986101, 2268.866906
 122.987767, 2268.866906
 122.989434, 2268.866906
 122.991101, 2268.866906
 122.992767, 2268.866906
 122.994434, 2268.866906
 122.996101, 2268.866906
 122.997767, 2268.866906
 122.999434, 2268.866906
 123.001101, 2268.866906
 123.002767, 2268.866906
 123.004434, 2268.866906
 123.006101, 2268.866906
 123.007767, 2268.866906
 123.009434, 2268.866906
 123.011101, 2268.866906
 123.012767, 2268.866906
 123.014434, 2268.866906
 123.016101, 2268.866906
 123.017767, 2268.866906
 123.019434, 2268.866906
 123.021101, 2268.866906
 123.022767, 2268.866906
 123.024434, 2268.866906
 123.026101, 2268.866906
 123.027767, 2268.866906
 123.029434, 2268.866906
 123.031101, 2268.866906
 123.032767, 2268.866906
 123.034434, 2268.866906
 123.036101, 2268.866906
 123.037767, 2268.866906
 123.039434, 2268.866906
 123.041101, 2268.866906
 123.042767, 2268.866906
 123.044434, 2268.866906
 123.046101, 2268.866906
 123.047767, 2268.866906
 123.049434, 2268.866906
 123.051101, 2268.866906
 123.052767, 2268.866906
 123.054434, 2268.866906
 123.056101, 2268.866906
 123.057767, 2268.866906
 123.059434, 2268.866906
 123.061101, 2268.866906
 123.062767, 2268.866906
 123.064434, 2268.866906
 123.066101, 2268.866906
 123.067767, 2268.866906
 123.069434, 2268.866906
 123.071101, 2268.866906
 123.072767, 2268.866906
 123.074434, 2268.866906
 123.076101, 2268.866906
 123.077767, 2268.866906
 123.079434, 2268.866906
 123.081101, 2268.866906
 123.082767, 2268.866906
 123.084434, 2268.866906
 123.086101, 2268.866906
 123.087767, 2268.866906
 123.089434, 2268.866906
 123.091101, 2268.866906
 123.092767, 2268.866906
 123.094434, 2268.866906
 123.096101, 2268.866906
 123.097767, 2268.866906
 123.099434, 2268.866906
 123.101101, 2268.866906
 123.102767, 2268.866906
 123.104434, 2268.866906
 123.106101, 2268.866906
 123.107767, 2268.866906
 123.109434, 2268.866906
 123.111101, 2268.866906
 123.112767, 2268.866906
 123.114434, 2268.866906
 123.116101, 2268.866906
 123.117767, 2268.866906
 123.119434, 2268.866906
 123.121101, 2268.866906
 123.122767, 2268.866906
 123.124434, 2268.866906
 123.126101, 2268.866906
 123.127767, 2268.866906
 123.129434, 2268.866906
 123.131101, 2268.866906
 123.132767, 2268.866906
 123.134434, 2268.866906
 123.136101, 2268.866906
 123.137767, 2268.866906
 123.139434, 2268.866906
 123.141101, 2268.866906
 123.142767, 2268.866906
 123.144434, 2268.866906
 123.146101, 2268.866906
 123.147767, 2268.866906
 123.149434, 2268.866906
 123.151101, 2268.866906
 123.152767, 2268.866906
 123.154434, 2268.866906
 123.156101, 2268.866906
 123.157767, 2268.866906
 123.159434, 2268.866906
 123.161101, 2268.866906
 123.162767, 2268.866906
 123.164434, 2268.866906
 123.166101, 2268.866906
 123.167767, 2268.866906
 123.169434, 2268.866906
 123.171101, 2268.866906
 123.172767, 2268.866906
 123.174434, 2268.866906
 123.176101, 2268.866906
 123.177767, 2268.866906
 123.179434, 2268.866906
 123.181101, 2268.866906
 123.182767, 2268.866906
 123.184434, 2268.866906
 123.186101, 2268.866906
 123.187767, 2268.866906
 123.189434, 2268.866906
 123.191101, 2268.866906
 123.192767, 2268.866906
 123.194434, 2268.866906
 123.196101, 2268.866906
 123.197767, 2268.866906
 123.199434, 2268.866906
 123.201101, 2268.866906
 123.202767, 2268.866906
 123.204434, 2268.866906
 123.206101, 2268.866906
 123.207767, 2268.866906
 123.209434, 2268.866906
 123.211101, 2268.866906
 123.212767, 2268.866906
 123.214434, 2268.866906
 123.216101, 2268.866906
 123.217767, 2268.866906
 123.219434, 2268.866906
 123.221101, 2268.866906
 123.222767, 2268.866906
 123.224434, 2268.866906
 123.226101, 2268.866906
 123.227767, 2268.866906
 123.229434, 2268.866906
 123.231101, 2268.866906
 123.232767, 2268.866906
 123.234434, 2268.866906
 123.236101, 2268.866906
 123.237767, 2268.866906
 123.239434, 2268.866906
 123.241101, 2268.866906
 123.242767, 2268.866906
 123.244434, 2268.866906
 123.246101, 2268.866906
 123.247767, 2268.866906
 123.249434, 2268.866906
 123.251101, 2268.866906
 123.252767, 2268.866906
 123.254434, 2268.866906
 123.256101, 2268.866906
 123.257767, 2268.866906
 123.259434, 2268.866906
 123.261101, 2268.866906
 123.262767, 2268.866906
 123.264434, 2268.866906
 123.266101, 2268.866906
 123.267767, 2268.866906
 123.269434, 2268.866906
 123.271101, 2268.866906
 123.272767, 2268.866906
 123.274434, 2268.866906
 123.276101, 2268.866906
 123.277767, 2268.866906
 123.279434, 2268.866906
 123.281101, 2268.866906
 123.282767, 2268.866906
 123.284434, 2268.866906
 123.286101, 2268.866906
 123.287767, 2268.866906
 123.289434, 2268.866906
 123.291101, 2268.866906
 123.292767, 2268.866906
 123.294434, 2268.866906
 123.296101, 2268.866906
 123.297767, 2268.866906
 123.299434, 2268.866906
 123.301101, 2268.866906
 123.302767, 2268.866906
 123.304434, 2268.866906
 123.306101, 2268.866906
 123.307767, 2268.866906
 123.309434, 2268.866906
 123.311101, 2268.866906
 123.312767, 2268.866906
 123.314434, 2268.866906
 123.316101, 2268.866906
 123.317767, 2268.866906
 123.319434, 2268.866906
 123.321101, 2268.866906
 123.322767, 2268.866906
 123.324434, 2268.866906
 123.326101, 2268.866906
 123.327767, 2268.866906
 123.329434, 2268.866906
 123.331101, 2268.866906
 123.332767, 2268.866906
 123.334434, 2268.866906
 123.336101, 2268.866906
 123.337767, 2268.866906
 123.339434, 2268.866906
 123.341101, 2268.866906
 123.342767, 2268.866906
 123.344434, 2268.866906
 123.346101, 2268.866906
 123.347767, 2268.866906
 123.349434, 2268.866906
 123.351101, 2268.866906
 123.352767, 2268.866906
 123.354434, 2268.866906
 123.356101, 2268.866906
 123.357767, 2268.866906
 123.359434, 2268.866906
 123.361101, 2268.866906
 123.362767, 2268.866906
 123.364434, 2268.866906
 123.366101, 2268.866906
 123.367767, 2268.866906
 123.369434, 2268.866906
 123.371101, 2268.866906
 123.372767, 2268.866906
 123.374434, 2268.866906
 123.376101, 2268.866906
 123.377767, 2268.866906
 123.379434, 2268.866906
 123.381101, 2268.866906
 123.382767, 2268.866906
 123.384434, 2268.866906
 123.386101, 2268.866906
 123.387767, 2268.866906
 123.389434, 2268.866906
 123.391101, 2268.866906
 123.392767, 2268.866906
 123.394434, 2268.866906
 123.396101, 2268.866906
 123.397767, 2268.866906
 123.399434, 2268.866906
 123.401101, 2268.866906
 123.402767, 2268.866906
 123.404434, 2268.866906
 123.406101, 2268.866906
 123.407767, 2268.866906
 123.409434, 2268.866906
 123.411101, 2268.866906
 123.412767, 2268.866906
 123.414434, 2268.866906
 123.416101, 2268.866906
 123.417767, 2268.866906
 123.419434, 2268.866906
 123.421101, 2268.866906
 123.422767, 2268.866906
 123.424434, 2268.866906
 123.426101, 2268.866906
 123.427767, 2268.866906
 123.429434, 2268.866906
 123.431101, 2268.866906
 123.432767, 2268.866906
 123.434434, 2268.866906
 123.436101, 2268.866906
 123.437767, 2268.866906
 123.439434, 2268.866906
 123.441101, 2268.866906
 123.442767, 2268.866906
 123.444434, 2268.866906
 123.446101, 2268.866906
 123.447767, 2268.866906
 123.449434, 2268.866906
 123.451101, 2268.866906
 123.452767, 2268.866906
 123.454434, 2268.866906
 123.456101, 2268.866906
 123.457767, 2268.866906
 123.459434, 2268.866906
 123.461101, 2268.866906
 123.462767, 2268.866906
 123.464434, 2268.866906
 123.466101, 2268.866906
 123.467767, 2268.866906
 123.469434, 2268.866906
 123.471101, 2268.866906
 123.472767, 2268.866906
 123.474434, 2268.866906
 123.476101, 2268.866906
 123.477767, 2268.866906
 123.479434, 2268.866906
 123.481101, 2268.866906
 123.482767, 2268.866906
 123.484434, 2268.866906
 123.486101, 2268.866906
 123.487767, 2268.866906
 123.489434, 2268.866906
 123.491101, 2268.866906
 123.492767, 2268.866906
 123.494434, 2268.866906
 123.496101, 2268.866906
 123.497767, 2268.866906
