Speed (TAS), Climb Angle
 116.650771,  233.163858
 117.933977,  233.962954
 119.217183,  235.872933
 120.500389,  237.851652
 121.783595,  239.784349
 123.066801,  241.672021
 124.350007,  243.450262
 125.633213,  245.135420
 126.916419,  246.858452
 128.199625,  248.278748
 129.482831,  249.684090
 130.766038,  251.109563
 132.049244,  252.327893
 133.332450,  253.382002
 134.615656,  254.452243
 135.898862,  255.538617
 137.182068,  256.529416
 138.465274,  257.124010
 139.748480,  257.729841
 141.031686,  258.346909
 142.314892,  258.975213
 143.598098,  259.489237
 144.881304,  259.644767
 146.164510,  259.807119
 147.447717,  259.976294
 148.730923,  260.152293
 150.014129,  260.335114
 151.297335,  260.308892
 152.580541,  260.073648
 153.863747,  259.841581
 155.146953,  259.612692
 156.430159,  259.369804
 157.713365,  259.046989
 158.996571,  258.727352
 160.279777,  258.083133
 161.562983,  257.343475
 162.846189,  256.603608
 164.129395,  255.863529
 165.412602,  255.123239
 166.695808,  254.382739
 167.979014,  253.642028
 169.262220,  252.901106
 170.545426,  251.872706
 171.828632,  250.732411
 173.111838,  249.588932
 174.395044,  248.442269
 175.678250,  247.292422
 176.961456,  246.139392
 178.244662,  244.983179
 179.527868,  243.823782
 180.811074,  242.661201
 182.094281,  241.495438
 183.377487,  240.010658
 184.660693,  238.468220
 185.943899,  236.920039
 187.227105,  235.366115
 188.510311,  233.920973
 189.793517,  232.494476
 191.076723,  231.062227
 192.359929,  229.624228
 193.643135,  228.180479
 194.926341,  226.730979
 196.209547,  225.275730
 197.492753,  223.814731
 198.775960,  222.223102
 200.059166,  220.412524
 201.342372,  218.594044
 202.625578,  216.767663
 203.908784,  214.933381
 205.191990,  213.091198
 206.475196,  211.241115
 207.758402,  209.383133
 209.041608,  207.517250
 210.324814,  205.643467
 211.608020,  203.761786
 212.891226,  201.872205
 214.174432,  199.974725
 215.457639,  198.069347
 216.740845,  196.156070
 218.024051,  194.234895
 219.307257,  192.249607
 220.590463,  189.936371
 221.873669,  187.568263
 223.156875,  185.189178
 224.440081,  182.797388
 225.723287,  180.390373
 227.006493,  177.964756
 228.289699,  175.516245
 229.572905,  173.039575
 230.856111,  170.528439
 232.139317,  168.012648
 233.422524,  165.459573
 234.705730,  162.846251
 235.988936,  160.161582
 237.272142,  157.393099
 238.555348,  154.526897
 239.838554,  151.547568
 241.121760,  148.438123
 242.404966,  145.179921
 243.688172,  141.752597
