Time, Angular Velocity
   0.000000,    1.887665
   1.000000,    0.001881
   2.000000,    0.004121
   3.000000,   -0.003326
   4.000000,   -0.001094
   5.000000,    0.001169
   6.000000,    0.003364
   7.000000,   -0.004165
   8.000000,   -0.002023
   9.000000,    0.000189
  10.000000,    0.002376
  11.000000,    0.004446
  12.000000,   -0.003152
  13.000000,   -0.001031
  14.000000,    0.001117
  15.000000,    0.003202
  16.000000,    0.005135
  17.000000,   -0.002556
  18.000000,   -0.000535
  19.000000,    0.001494
  20.000000,    0.003444
  21.000000,   -0.004387
  22.000000,   -0.002533
  23.000000,   -0.000585
  24.000000,    0.001372
  25.000000,    0.003257
  26.000000,    0.004989
  27.000000,   -0.002875
  28.000000,   -0.000991
  29.000000,    0.000921
  30.000000,    0.002779
  31.000000,    0.004505
  32.000000,   -0.003495
  33.000000,   -0.001708
  34.000000,    0.000138
  35.000000,    0.001965
  36.000000,    0.003694
  37.000000,   -0.004411
  38.000000,   -0.002791
  39.000000,   -0.001065
  40.000000,    0.000693
  41.000000,    0.002408
  42.000000,    0.004008
  43.000000,   -0.004238
  44.000000,   -0.002712
  45.000000,   -0.001081
  46.000000,    0.000582
  47.000000,    0.002209
  48.000000,    0.003728
  49.000000,   -0.004618
  50.000000,   -0.003206
  51.000000,   -0.001668
  52.000000,   -0.000071
  53.000000,    0.001517
  54.000000,    0.003029
  55.000000,    0.004399
  56.000000,   -0.004086
  57.000000,   -0.002728
  58.000000,   -0.001264
  59.000000,    0.000242
  60.000000,    0.001727
  61.000000,    0.003127
  62.000000,    0.004382
  63.000000,   -0.004268
  64.000000,   -0.003086
  65.000000,   -0.001782
  66.000000,   -0.000412
  67.000000,    0.000965
  68.000000,    0.002291
  69.000000,    0.003508
  70.000000,    0.004565
  71.000000,   -0.004250
  72.000000,   -0.003162
  73.000000,   -0.001947
  74.000000,   -0.000658
  75.000000,    0.000649
  76.000000,    0.001918
  77.000000,    0.003095
  78.000000,    0.004130
  79.000000,    0.004979
  80.000000,   -0.003988
  81.000000,   -0.003018
  82.000000,   -0.001925
  83.000000,   -0.000759
  84.000000,    0.000431
  85.000000,    0.001593
  86.000000,    0.002677
  87.000000,    0.003638
  88.000000,    0.004434
  89.000000,    0.005034
  90.000000,   -0.004110
  91.000000,   -0.003288
  92.000000,   -0.002332
  93.000000,   -0.001283
  94.000000,   -0.000187
  95.000000,    0.000908
  96.000000,    0.001955
  97.000000,    0.002910
  98.000000,    0.003732
  99.000000,    0.004386
 100.000000,    0.004845
 101.000000,   -0.004701
 102.000000,   -0.004288
 103.000000,   -0.003694
 104.000000,   -0.002946
 105.000000,   -0.002077
 106.000000,   -0.001126
 107.000000,   -0.000134
 108.000000,    0.000856
 109.000000,    0.001801
 110.000000,    0.002661
 111.000000,    0.003398
 112.000000,    0.003983
 113.000000,    0.004389
 114.000000,    0.004603
 115.000000,    0.004614
 116.000000,    0.004425
 117.000000,    0.004044
 118.000000,    0.003489
 119.000000,    0.002786
 120.000000,    0.001966
 121.000000,    0.001064
 122.000000,    0.000122
 123.000000,   -0.000821
 124.000000,   -0.001723
 125.000000,   -0.002545
 126.000000,   -0.003252
 127.000000,   -0.003814
 128.000000,   -0.004208
 129.000000,   -0.004417
 130.000000,   -0.004433
 131.000000,   -0.004258
 132.000000,   -0.003899
 133.000000,   -0.003375
 134.000000,   -0.002708
 135.000000,   -0.001929
 136.000000,   -0.001072
 137.000000,   -0.000175
 138.000000,    0.000721
 139.000000,    0.001579
 140.000000,    0.002361
 141.000000,    0.003033
 142.000000,    0.003567
 143.000000,    0.003941
 144.000000,    0.004138
 145.000000,    0.004153
 146.000000,    0.003984
 147.000000,    0.003642
 148.000000,    0.003141
 149.000000,    0.002505
 150.000000,    0.001763
 151.000000,    0.000947
 152.000000,    0.000095
 153.000000,   -0.000758
 154.000000,   -0.001572
 155.000000,   -0.002313
 156.000000,   -0.002949
 157.000000,   -0.003452
 158.000000,   -0.003801
 159.000000,   -0.003982
 160.000000,   -0.003988
 161.000000,   -0.003820
 162.000000,   -0.003486
 163.000000,   -0.003002
 164.000000,   -0.002391
 165.000000,   -0.001680
 166.000000,   -0.000901
 167.000000,   -0.000089
 168.000000,    0.000721
 169.000000,    0.001491
 170.000000,    0.002190
 171.000000,    0.002786
 172.000000,    0.003254
 173.000000,    0.003574
 174.000000,    0.003733
 175.000000,    0.003725
 176.000000,    0.003552
 177.000000,    0.003222
 178.000000,    0.002751
 179.000000,    0.002160
 180.000000,    0.001477
 181.000000,    0.000732
 182.000000,   -0.000041
 183.000000,   -0.000809
 184.000000,   -0.001536
 185.000000,   -0.002192
 186.000000,   -0.002747
 187.000000,   -0.003178
 188.000000,   -0.003466
 189.000000,   -0.003599
 190.000000,   -0.003573
 191.000000,   -0.003390
 192.000000,   -0.003059
 193.000000,   -0.002595
 194.000000,   -0.002020
 195.000000,   -0.001361
 196.000000,   -0.000647
 197.000000,    0.000089
 198.000000,    0.000816
 199.000000,    0.001500
 200.000000,    0.002111
 201.000000,    0.002623
 202.000000,    0.003013
 203.000000,    0.003266
 204.000000,    0.003370
 205.000000,    0.003322
 206.000000,    0.003126
