Ground Distance, Acceleration
   0.000000,    3.532235
   0.000001,    3.532218
   0.000016,    3.532123
   0.000100,    3.531949
   0.000785,    3.531428
   0.003191,    3.530603
   0.008419,    3.529580
   0.016108,    3.528560
   0.026299,    3.527537
   0.039016,    3.526509
   0.054275,    3.525479
   0.071991,    3.524451
   0.092434,    3.523411
   0.115510,    3.522366
   0.141186,    3.521320
   0.169677,    3.520265
   0.200674,    3.519212
   0.234602,    3.518149
   0.271341,    3.517080
   0.310825,    3.516009
   0.353149,    3.514933
   0.398117,    3.513858
   0.446821,    3.512758
   0.498420,    3.511657
   0.553321,    3.510545
   0.612139,    3.509412
   0.673921,    3.508279
   0.740067,    3.507121
   0.809521,    3.505959
   0.882220,    3.504793
   0.957385,    3.503637
   1.037404,    3.502454
   1.120303,    3.501275
   1.207436,    3.500081
   1.298057,    3.498883
   1.395307,    3.497642
   1.496190,    3.496399
   1.600091,    3.495160
   1.622384,    3.494899
   1.681158,    3.494221
   1.705271,    3.493946
   1.706379,    3.493933
   1.707112,    3.493925
   1.707528,    3.493920
   1.709517,    3.493897
   1.711499,    3.493875
   1.720156,    3.493777
   1.755600,    3.493378
   1.843473,    3.492405
   1.958391,    3.491166
   2.079424,    3.489899
   2.207804,    3.488593
   2.340957,    3.487278
   2.476590,    3.485975
   2.622341,    3.484612
   2.769622,    3.483272
   2.921898,    3.481923
   3.078849,    3.480567
   3.244528,    3.479172
   3.411265,    3.477802
   3.586332,    3.476398
   3.766217,    3.474990
   3.950180,    3.473583
   4.140790,    3.472158
   4.337865,    3.470717
   4.543568,    3.469247
   4.752722,    3.467784
   4.970855,    3.466291
   5.193998,    3.464796
   5.425220,    3.463279
   5.659338,    3.461775
   5.902701,    3.460242
   6.153165,    3.458696
   6.406671,    3.457161
   6.669904,    3.455598
   6.723276,    3.455284
   6.864423,    3.454461
   6.874747,    3.454401
   6.877296,    3.454387
   6.880091,    3.454370
   6.881319,    3.454363
   6.881475,    3.454362
   6.881645,    3.454361
   6.882930,    3.454354
   6.889465,    3.454316
   6.917290,    3.454156
   7.002438,    3.453666
   7.189992,    3.452597
   7.478679,    3.450978
   7.769418,    3.449377
   8.070105,    3.447751
   8.374911,    3.446132
   8.687687,    3.444500
   9.009180,    3.442850
   9.338438,    3.441190
   9.677617,    3.439508
  10.022506,    3.437826
  10.373397,    3.436143
  10.732542,    3.434448
  11.106174,    3.432713
  11.485552,    3.430978
  11.872179,    3.429239
  12.262838,    3.427508
  12.665584,    3.425750
  13.075269,    3.423989
  13.497847,    3.422200
  13.931068,    3.420392
  14.370012,    3.418587
  14.818475,    3.416770
  15.278476,    3.414932
  15.371595,    3.414564
  15.442317,    3.414284
  15.481956,    3.414128
  15.507776,    3.414026
  15.589290,    3.413705
  15.598653,    3.413669
  15.602211,    3.413655
  15.603100,    3.413651
  15.603424,    3.413650
  15.604324,    3.413646
  15.610238,    3.413623
  15.639253,    3.413510
  15.735404,    3.413134
  15.980869,    3.412179
  16.453060,    3.410361
  16.947855,    3.408482
  17.448499,    3.406607
  17.963047,    3.404705
  18.481396,    3.402815
  19.013908,    3.400899
  19.554908,    3.398978
  20.111791,    3.397026
  20.674278,    3.395079
  21.249159,    3.393115
  21.835278,    3.391138
  22.432754,    3.389147
  23.036910,    3.387159
  23.652544,    3.385158
  24.276056,    3.383155
  24.911555,    3.381138
  25.564576,    3.379091
  26.227177,    3.377037
  26.895063,    3.374991
  27.581569,    3.372913
  27.719939,    3.372497
  27.791634,    3.372282
  27.835452,    3.372150
  27.871381,    3.372042
  27.897514,    3.371964
  27.916748,    3.371907
  27.933062,    3.371858
  27.949220,    3.371809
  27.954279,    3.371794
  27.960414,    3.371776
  27.961313,    3.371773
  27.962562,    3.371769
  27.971237,    3.371744
  28.010861,    3.371625
  28.208312,    3.371037
  28.718082,    3.369526
  29.434577,    3.367423
  30.160094,    3.365317
  30.898084,    3.363199
  31.650030,    3.361065
  32.414388,    3.358919
  33.194598,    3.356752
  33.978962,    3.354596
  34.782125,    3.352413
  35.595887,    3.350224
  36.421887,    3.348025
  37.254396,    3.345832
  38.112014,    3.343596
  38.982723,    3.341349
  39.851780,    3.339129
  40.736044,    3.336892
  41.631004,    3.334651
  42.547335,    3.332378
  43.468148,    3.330117
  43.655678,    3.329659
  43.825036,    3.329246
  43.924328,    3.329005
  44.025312,    3.328759
  44.042154,    3.328718
  44.047588,    3.328705
  44.050372,    3.328698
  44.053659,    3.328690
  44.056675,    3.328683
  44.075899,    3.328636
  44.192340,    3.328354
  44.540278,    3.327512
  45.463464,    3.325291
  46.430715,    3.322987
  47.415046,    3.320664
  48.419912,    3.318315
  49.429212,    3.315977
  50.451271,    3.313632
  51.486725,    3.311278
  52.542824,    3.308898
  53.610621,    3.306514
  54.689569,    3.304127
  55.793687,    3.301705
  56.897719,    3.299306
  58.032715,    3.296860
  59.172809,    3.294425
  60.333612,    3.291968
  61.503041,    3.289513
  62.689228,    3.287044
  63.896719,    3.284553
  63.944925,    3.284454
  63.958002,    3.284427
  63.972885,    3.284396
  63.975032,    3.284392
  63.977340,    3.284387
  63.997958,    3.284345
  64.099498,    3.284136
  64.451286,    3.283415
  65.588471,    3.281095
  66.836432,    3.278569
  68.087871,    3.276058
  69.362970,    3.273520
  70.645090,    3.270988
  71.934483,    3.268464
  73.255286,    3.265898
  74.580554,    3.263344
  75.928538,    3.260767
  77.292961,    3.258179
  78.666611,    3.255594
  80.060476,    3.252992
  81.468933,    3.250382
  82.896265,    3.247758
  84.339824,    3.245124
  85.799262,    3.242481
  87.271539,    3.239835
  87.568257,    3.239305
  87.750792,    3.238978
  87.791638,    3.238905
  87.837185,    3.238824
  87.846221,    3.238808
  87.855851,    3.238791
  87.925534,    3.238666
  88.280920,    3.238033
  89.267259,    3.236280
  90.784868,    3.233600
  92.325084,    3.230901
  93.882321,    3.228191
  95.450887,    3.225482
  97.030705,    3.222773
  98.622528,    3.220063
 100.239307,    3.217331
 101.874122,    3.214587
 103.529119,    3.211829
 105.194035,    3.209074
 106.881099,    3.206302
 108.591049,    3.203512
 110.313331,    3.200721
 112.060603,    3.197909
 113.816192,    3.195103
 115.584833,    3.192296
 115.656337,    3.192182
 115.718582,    3.192084
 115.778875,    3.191989
 115.782577,    3.191983
 115.785146,    3.191979
 115.787465,    3.191975
 115.810647,    3.191938
 115.938437,    3.191737
 116.443733,    3.190940
 117.760842,    3.188870
 119.592361,    3.186009
 121.422333,    3.183169
 123.277213,    3.180310
 125.156168,    3.177433
 127.044842,    3.174559
 128.953344,    3.171675
 130.872057,    3.168793
 132.819336,    3.165888
 134.775176,    3.162989
 136.756779,    3.160070
 138.763477,    3.157132
 140.785477,    3.154191
 142.823353,    3.151246
 144.888937,    3.148279
 146.957242,    3.145326
 147.375875,    3.144731
 147.651944,    3.144339
 147.840419,    3.144071
 147.870330,    3.144029
