Speed (CAS), Efficiency
 250.714159,    9.454862
 252.681435,    9.655507
 254.648711,    9.857476
 256.615987,   10.060289
 258.583263,   10.255642
 260.550539,   10.453141
 262.517815,   10.647271
 264.485091,   10.837918
 266.452367,   11.030434
 268.419643,   11.213873
 270.386919,   11.401282
 272.354195,   11.579522
 274.321471,   11.760424
 276.288747,   11.933647
 278.256023,   12.108263
 280.223299,   12.275317
 282.190576,   12.444080
 284.157852,   12.603901
 286.125128,   12.767439
 288.092404,   12.919072
 290.059680,   13.075427
 292.026956,   13.220795
 293.994232,   13.367544
 295.961508,   13.509312
 297.928784,   13.645764
 299.896060,   13.785113
 301.863336,   13.910713
 303.830612,   14.039467
 305.797888,   14.163237
 307.765164,   14.280195
 309.732440,   14.399869
 311.699716,   14.509274
 313.666992,   14.616401
 315.634268,   14.725811
 317.601544,   14.822494
 319.568820,   14.918810
 321.536096,   15.016992
 323.503372,   15.102949
 325.470648,   15.187695
 327.437924,   15.273921
 329.405200,   15.351405
 331.372476,   15.424049
 333.339752,   15.497822
 335.307028,   15.569256
 337.274304,   15.629479
 339.241580,   15.690526
 341.208856,   15.752411
 343.176132,   15.806101
 345.143408,   15.854351
 347.110684,   15.903175
 349.077960,   15.952580
 351.045236,   15.991977
 353.012512,   16.027896
 354.979788,   16.064178
 356.947064,   16.100828
 358.914340,   16.129654
 360.881616,   16.153165
 362.848892,   16.176873
 364.816169,   16.200781
 366.783445,   16.222852
 368.750721,   16.234130
 370.717997,   16.245484
 372.685273,   16.256915
 374.652549,   16.268422
 376.619825,   16.275423
 378.587101,   16.274849
 380.554377,   16.274272
 382.521653,   16.273692
 384.488929,   16.273109
 386.456205,   16.270171
 388.423481,   16.258211
 390.390757,   16.246208
 392.358033,   16.234163
 394.325309,   16.222074
 396.292585,   16.209944
 398.259861,   16.191532
 400.227137,   16.168823
 402.194413,   16.146066
 404.161689,   16.123262
 406.128965,   16.100412
 408.096241,   16.077515
 410.063517,   16.050048
 412.030793,   16.017476
 413.998069,   15.984880
 415.965345,   15.952263
 417.932621,   15.919625
 419.899897,   15.886967
 421.867173,   15.854290
 423.834449,   15.815038
 425.801725,   15.773671
 427.769001,   15.732331
 429.736277,   15.691017
 431.703553,   15.649732
 433.670829,   15.608476
 435.638105,   15.567251
 437.605381,   15.523396
 439.572657,   15.474485
 441.539933,   15.425663
 443.507209,   15.376933
 445.474485,   15.328295
