Ground Distance, Acceleration
   0.000000, 35940.424197
   0.054821, 35901.977908
   0.601773, 35862.898416
   1.209404, 35823.745603
   1.817035, 35784.592790
   2.424665, 35745.439976
   3.032296, 35706.287163
   3.639927, 35667.134350
   4.247558, 35627.981537
   4.855188, 35588.828724
   5.462819, 35549.675910
   6.070450, 35510.523097
   7.554862, 35470.343882
   9.148749, 35430.036510
  10.742635, 35389.729139
  12.336522, 35349.421768
  13.930409, 35309.114397
  15.524295, 35268.807025
  17.118182, 35228.499654
  18.712069, 35188.192283
  20.305955, 35147.884912
  21.899842, 35107.577540
  24.360558, 35066.303222
  26.929506, 35024.908172
  29.498453, 34983.513121
  32.067401, 34942.118071
  34.636349, 34900.723020
  37.205296, 34859.327969
  39.774244, 34817.932919
  42.343192, 34776.537868
  44.912140, 34735.142818
  47.481087, 34693.747767
  50.906643, 34651.445693
  54.439155, 34609.030369
  57.971667, 34566.615045
  61.504178, 34524.199720
  65.036690, 34481.784396
  68.569202, 34439.369072
  72.101713, 34396.953747
  75.634225, 34354.538423
  79.166737, 34312.123098
  82.699248, 34269.707774
  87.077896, 34226.445630
  91.562191, 34183.077752
  96.046486, 34139.709874
 100.530781, 34096.341996
 105.015076, 34052.974118
 109.499371, 34009.606241
 113.983667, 33966.238363
 118.467962, 33922.870485
 122.952257, 33879.502607
 127.436552, 33836.134729
 132.756275, 33788.935651
 138.180308, 33741.258210
 143.604342, 33693.580770
 149.028375, 33645.903330
 154.452409, 33598.225889
 159.876443, 33550.548449
 165.300476, 33502.871009
 170.724510, 33455.193568
 176.148543, 33407.516128
 181.572577, 33359.838688
 187.819625, 33298.298263
 194.169434, 33235.026915
 200.519243, 33171.755567
 206.869051, 33108.484219
 213.218860, 33045.212871
 219.568669, 32981.941523
 225.918478, 32918.670174
 232.268287, 32855.398826
 238.618096, 32792.127478
 244.967904, 32728.856130
 252.125756, 32667.216497
 259.384500, 32605.780599
 266.643244, 32544.344701
 273.901988, 32482.908803
 281.160732, 32421.472905
 288.419475, 32360.037007
 295.678219, 32298.601109
 302.936963, 32237.165211
 310.195707, 32175.729314
 317.454451, 32114.293416
 325.506068, 32052.741837
 333.656683, 31991.175815
 341.807298, 31929.609793
 349.957913, 31868.043771
 358.108528, 31806.477748
 366.259143, 31744.911726
 374.409758, 31683.345704
 382.560373, 31621.779682
 390.710988, 31560.213659
 398.861603, 31498.647637
 407.789890, 31437.033709
 416.815277, 31375.413799
 425.840663, 31313.793889
 434.866050, 31252.173979
 443.891436, 31190.554069
 452.916822, 31128.934159
 461.942209, 31067.314249
 470.967595, 31005.694339
 479.992982, 30944.074429
 489.018368, 30882.454519
 498.806211, 30820.851975
 508.689254, 30759.251600
 518.572297, 30697.651225
 528.455340, 30636.050850
 538.338382, 30574.450475
 548.221425, 30512.850099
 558.104468, 30451.249724
 567.987511, 30389.649349
 577.870554, 30328.048974
 587.753597, 30266.448599
 598.383886, 30204.928281
 609.107475, 30143.417958
 619.831065, 30081.907636
 630.554655, 30020.397314
 641.278244, 29958.886992
 652.001834, 29897.376670
 662.725424, 29835.866347
 673.449013, 29774.356025
 684.172603, 29712.845703
 694.896193, 29651.335381
 706.351110, 29573.846350
 717.897341, 29494.362227
 729.443572, 29414.878105
 740.989803, 29335.393982
 752.536033, 29255.909860
 764.082264, 29176.425737
 775.628495, 29096.941614
 787.174726, 29017.457492
 798.720957, 28937.973369
 810.267187, 28858.489247
 822.525792, 28778.922908
 834.873343, 28699.346303
 847.220893, 28619.769698
 859.568444, 28540.193094
 871.915995, 28460.616489
 884.263546, 28381.039885
 896.611097, 28301.463280
 908.958647, 28221.886675
 921.306198, 28142.310071
 933.653749, 28062.733466
 946.694100, 27984.505213
 959.820954, 27906.445314
 972.947808, 27828.385416
 986.074662, 27750.325517
 999.201515, 27672.265618
1012.328369, 27594.205719
1025.455223, 27516.145821
1038.582077, 27438.085922
1051.708930, 27360.026023
1064.835784, 27281.966124
1078.636163, 27205.020859
1092.520637, 27128.214766
1106.405112, 27051.408674
1120.289586, 26974.602581
1134.174061, 26897.796488
1148.058535, 26820.990395
1161.943010, 26744.184303
1175.827484, 26667.378210
1189.711959, 26590.572117
1203.596433, 26513.766024
1218.135467, 26438.112058
1232.756228, 26362.601945
1247.376989, 26287.091832
1261.997750, 26211.581720
1276.618511, 26136.071607
1291.239272, 26060.561494
1305.860034, 25985.051382
1320.480795, 25909.541269
1335.101556, 25834.031156
1349.722317, 25758.521043
1364.978991, 25684.196034
1380.315065, 25610.018995
1395.651138, 25535.841957
1410.987212, 25461.664918
1426.323286, 25387.487880
1441.659359, 25313.310841
1456.995433, 25239.133803
1472.331507, 25164.956764
1487.667580, 25090.779726
1503.003654, 25016.602688
1518.957324, 24943.639397
1534.988106, 24870.827654
1551.018888, 24798.015911
1567.049670, 24725.204168
1583.080453, 24652.392425
1599.111235, 24579.580683
1615.142017, 24506.768940
1631.172799, 24433.957197
1647.203581, 24361.145454
1663.234363, 24288.333711
1679.864766, 24217.238827
1696.570038, 24146.358308
1713.275309, 24075.477790
1729.980580, 24004.597271
1746.685851, 23933.716753
1763.391122, 23862.836234
1780.096393, 23791.955716
1796.801664, 23721.075197
1813.506936, 23650.194679
1830.212207, 23579.314160
1847.499563, 23509.888791
1864.859598, 23440.645110
1882.219633, 23371.401429
1899.579668, 23302.157749
1916.939702, 23232.914068
1934.299737, 23163.670387
1951.659772, 23094.426707
1969.019807, 23025.183026
1986.379842, 22955.939346
2003.739877, 22886.695665
2021.664925, 22818.795965
2039.660519, 22751.064073
2057.656114, 22683.332181
2075.651709, 22615.600289
2093.647304, 22547.868398
2111.642899, 22480.136506
2129.638494, 22412.404614
2147.634089, 22344.672722
2165.629684, 22276.940831
2183.625279, 22209.208939
2202.154576, 22142.685542
2220.750511, 22076.313037
2239.346445, 22009.940532
2257.942380, 21943.568026
2276.538315, 21877.195521
2295.134250, 21810.823016
2313.730185, 21744.450511
2332.326120, 21678.078006
2350.922055, 21611.705501
2361.492131, 21573.978844
2380.531043, 21492.176263
2399.736756, 21391.235694
2418.942469, 21290.295124
2438.148182, 21189.354554
2457.353894, 21088.413984
2476.559607, 20987.473414
2495.765320, 20886.532845
2514.971032, 20785.592275
2534.176745, 20684.651705
2553.382458, 20583.711135
2572.844667, 20468.120195
2592.611140, 20335.150511
2612.377613, 20202.180827
2632.144087, 20069.211143
2651.910560, 19936.241459
2671.677033, 19803.271775
2691.443507, 19670.302091
2711.209980, 19537.332407
2730.976453, 19404.362722
2750.742926, 19271.393038
2770.747847, 19130.668820
2791.035620, 18980.745921
2811.323394, 18830.823022
2831.611168, 18680.900124
2851.898941, 18530.977225
2872.186715, 18381.054326
2892.474488, 18231.131427
2912.762262, 18081.208529
2933.050036, 17931.285630
2953.337809, 17781.362731
2964.345795, 17700.015752
2985.041665, 16461.427859
3005.737536, 15222.839965
3026.433407, 13984.252072
3047.129278, 12745.664178
3067.825148, 11507.076285
3088.521019, 10268.488391
3109.216890, 9029.900498
3129.912761, 7791.312604
3150.608631, 6552.724711
3171.304502, 5314.136817
3192.133794, 4557.719704
3212.963086, 3801.302591
3233.792377, 3044.885478
3254.621669, 2288.468365
3275.450961, 1532.051252
3296.301651,  863.642355
3317.152342,  195.233457
3338.003032, -473.175441
3358.853723, -1141.584338
3379.704413, -1809.993236
3400.532385, -2458.053570
3421.360356, -3106.113905
3442.188328, -3754.174239
3463.016299, -4402.234573
