V (EAS), 
   0.000000,    1.000000
 105.809863,    1.751998
 184.279695,    2.309689
   0.000000,    1.000000
 184.279695,    2.309689
 230.349619,    1.760741
   0.000000,    1.000000
 230.349619,    1.760741
 230.349619,    0.239259
   0.000000,    1.000000
 230.349619,    0.239259
 184.279695,   -0.309689
   0.000000,    1.000000
 184.279695,   -0.309689
 184.279695,   -0.309689
  84.647890,    0.248002
   0.000000,    1.000000
