Mach, Efficiency
   0.549731,   12.782451
   0.552057,   12.849613
   0.554383,   12.917772
   0.556709,   12.986038
   0.559035,   13.052015
   0.561361,   13.118945
   0.563687,   13.185417
   0.566013,   13.249987
   0.568339,   13.315462
   0.570665,   13.380357
   0.572991,   13.443299
   0.575317,   13.507096
   0.577643,   13.570687
   0.579969,   13.631784
   0.582295,   13.693682
   0.584621,   13.756301
   0.586947,   13.815339
   0.589273,   13.875124
   0.591598,   13.935668
   0.593924,   13.993937
   0.596250,   14.051401
   0.598576,   14.109567
   0.600902,   14.167624
   0.603228,   14.222570
   0.605554,   14.278159
   0.607880,   14.334400
   0.610206,   14.388771
   0.612532,   14.441594
   0.614858,   14.495009
   0.617184,   14.549026
   0.619510,   14.600112
   0.621836,   14.650525
   0.624162,   14.701478
   0.626488,   14.752980
   0.628814,   14.801288
   0.631140,   14.849017
   0.633465,   14.897233
   0.635791,   14.945942
   0.638117,   14.992091
   0.640443,   15.036875
   0.642769,   15.082093
   0.645095,   15.127749
   0.647421,   15.172467
   0.649747,   15.214065
   0.652073,   15.256043
   0.654399,   15.298404
   0.656725,   15.341154
   0.659051,   15.380719
   0.661377,   15.419237
   0.663703,   15.458084
   0.666029,   15.497265
   0.668355,   15.536783
   0.670681,   15.572001
   0.673007,   15.607139
   0.675332,   15.642558
   0.677658,   15.678262
   0.679984,   15.714252
   0.682310,   15.746098
   0.684636,   15.777588
   0.686962,   15.809311
   0.689288,   15.841271
   0.691614,   15.873469
   0.693940,   15.903082
   0.696266,   15.930688
   0.698592,   15.958483
   0.700918,   15.986468
   0.703244,   16.014645
   0.705570,   16.043016
   0.707896,   16.066843
   0.710222,   16.090512
   0.712548,   16.114329
   0.714874,   16.138295
   0.717199,   16.162411
   0.719525,   16.186678
   0.721851,   16.206133
   0.724177,   16.225627
   0.726503,   16.245232
   0.728829,   16.264947
   0.731155,   16.284773
   0.733481,   16.304711
   0.735807,   16.321420
   0.738133,   16.336552
   0.740459,   16.351760
   0.742785,   16.367044
   0.745111,   16.382405
   0.747437,   16.397843
   0.749763,   16.413358
   0.752089,   16.424256
   0.754415,   16.434936
   0.756741,   16.445664
   0.759066,   16.456438
   0.761392,   16.467260
   0.763718,   16.478129
   0.766044,   16.489046
   0.768370,   16.496210
   0.770696,   16.502307
   0.773022,   16.508427
   0.775348,   16.514570
   0.777674,   16.520736
   0.780000,   16.526925
