Ground distance, Rate of Climb
   0.000000, -696.595794
 221.831072, -696.107794
 443.654442, -695.382655
 665.468519, -695.221371
 887.272979, -695.707561
1109.068929, -695.672461
1330.856344, -695.116461
1552.633958, -694.504707
1774.400798, -695.192531
1996.158123, -695.377220
2217.906444, -695.049710
2439.645040, -694.222752
2661.372256, -694.417241
2883.088376, -694.871230
3104.794536, -694.830349
3326.490711, -694.295056
3548.175686, -693.286829
3769.847739, -693.822800
3991.507598, -694.145763
4213.156124, -693.998600
4434.793046, -693.386125
4656.416977, -692.498118
4878.026567, -693.259077
5099.623023, -693.582282
5321.207216, -693.452329
5542.778924, -692.873195
5764.336845, -691.867945
5985.879520, -692.678534
6207.408117, -693.085941
6428.923714, -693.053755
6650.426331, -692.581698
6871.914927, -691.688235
7093.387698, -691.863707
7314.844942, -692.422301
7536.288077, -692.561553
7757.717540, -692.273754
7979.132738, -691.569441
8200.532083, -690.606549
8421.914106, -691.390154
8643.280050, -691.789883
8864.630995, -691.786691
9085.967042, -691.378828
9307.287319, -690.581809
9528.590031, -689.857258
9749.874008, -690.607502
9971.140706, -690.995865
10192.391185, -691.003625
10413.625584, -690.628416
10634.843117, -689.884230
10856.042117, -688.889170
11077.221106, -689.736024
11298.381452, -690.245923
11519.524520, -690.394776
11740.650795, -690.174064
11961.759870, -689.591104
12182.850468, -688.668647
12403.920553, -688.314350
12624.969551, -689.041588
12845.999154, -689.446128
13067.010480, -689.508264
13288.003812, -689.223047
13508.978598, -688.600418
13729.933473, -687.664685
13950.866339, -686.940569
14171.776013, -687.722949
14392.664108, -688.222402
14613.531985, -688.414867
14834.380258, -688.289581
15055.208771, -687.849449
15276.016607, -687.110843
15496.802140, -686.102819
15717.563202, -685.948512
15938.299598, -686.733462
16159.013272, -687.256953
16379.705657, -687.493718
16600.377480, -687.430944
16821.028742, -687.068747
17041.658721, -686.420080
17262.266012, -685.510109
17482.848585, -684.375047
17703.404274, -684.766528
17923.933810, -685.499243
18144.439144, -685.998268
18364.921658, -686.239157
18585.382106, -686.208709
18805.820575, -685.905463
19026.236498, -685.339690
19246.628676, -684.532880
19466.995336, -683.516745
19687.334213, -682.331796
19907.643507, -683.236058
20127.924730, -684.007545
20348.179954, -684.578992
20568.410754, -684.922564
20788.618142, -685.020414
21008.802529, -684.865391
21228.963711, -684.461278
21449.100884, -683.822563
21669.212682, -682.973749
21889.297241, -681.948235
22109.352284, -680.786821
22329.375237, -680.123987
22549.365062, -681.061974
22769.323894, -681.890866
22989.253971, -682.571037
23209.157154, -683.069541
23429.034850, -683.361490
23648.887956, -683.431076
23868.716824, -683.272199
24088.521249, -682.888663
24308.300485, -682.293958
24528.053280, -681.510614
24747.777933, -680.569167
24967.472374, -679.506790
25187.134256, -678.365642
25406.761056, -677.191009
25626.350189, -676.029321
25845.899122, -674.926134
26065.405481, -673.924159
26284.867153, -673.061428
26504.282380, -672.369674
26723.649832, -671.872999
26942.968659, -671.586873
27162.238531, -671.517531
27381.459645, -671.661750
27600.632715, -672.007067
27819.758940, -672.532372
28038.839946, -673.208890
28257.877715, -674.001474
28476.874498, -674.870183
28695.832712, -675.772042
28914.754841, -676.662932
29133.643319, -677.499515
29352.500435, -678.241114
29571.328228, -678.851462
29790.128401, -679.300256
30008.902254, -679.564432
30227.650626, -679.629131
30446.373868, -679.488290
30665.071823, -679.144851
30883.743846, -678.610578
31102.388831, -677.905484
31321.005264, -677.056909
31539.591294, -676.098279
31758.144815, -675.067603
31976.663562, -674.005780
32195.145209, -672.954799
32413.587476, -671.955883
32631.988223, -671.047698
32850.345550, -670.264674
33068.657874, -669.635522
33286.924000, -669.182018
33505.143168, -668.918095
33723.315088, -668.849282
33941.439947, -668.972522
34159.518399, -669.276362
34377.551535, -669.741514
34595.540831, -670.341751
34813.488083, -671.045105
35031.395325, -671.815308
35249.264740, -672.613411
35467.098564, -673.399510
35684.898984, -674.134508
35902.668049, -674.781819
36120.407579, -675.308965
36338.119084, -675.688974
