Mach, Specific Range
   0.231442,    0.194935
   0.234070,    0.203471
   0.236699,    0.212137
   0.239327,    0.216383
   0.241955,    0.220940
   0.244583,    0.225368
   0.247211,    0.228346
   0.249840,    0.231501
   0.252468,    0.234844
   0.255096,    0.237807
   0.257724,    0.240469
   0.260353,    0.243279
   0.262981,    0.246245
   0.265609,    0.248957
   0.268237,    0.251206
   0.270866,    0.253571
   0.273494,    0.256058
   0.276122,    0.258662
   0.278750,    0.260561
   0.281378,    0.262214
   0.284007,    0.263955
   0.286635,    0.265787
   0.289263,    0.267715
   0.291891,    0.269517
   0.294520,    0.270520
   0.297148,    0.271581
   0.299776,    0.272703
   0.302404,    0.273886
   0.305032,    0.275132
   0.307661,    0.276444
   0.310289,    0.276918
   0.312917,    0.276865
   0.315545,    0.276844
   0.318174,    0.276859
   0.320802,    0.276911
   0.323430,    0.277002
   0.326058,    0.277130
   0.328686,    0.277210
   0.331315,    0.276187
   0.333943,    0.275186
   0.336571,    0.274205
   0.339199,    0.273245
   0.341828,    0.272306
   0.344456,    0.271386
   0.347084,    0.270493
   0.349712,    0.269620
   0.352341,    0.268766
   0.354969,    0.267306
   0.357597,    0.265482
   0.360225,    0.263678
   0.362853,    0.261893
   0.365482,    0.260126
   0.368110,    0.258378
   0.370738,    0.256649
   0.373366,    0.254937
   0.375995,    0.253243
   0.378623,    0.251566
   0.381251,    0.249884
   0.383879,    0.248213
   0.386507,    0.246043
   0.389136,    0.243603
   0.391764,    0.241193
   0.394392,    0.238812
   0.397020,    0.236458
   0.399649,    0.234133
   0.402277,    0.231835
   0.404905,    0.229563
   0.407533,    0.227319
   0.410161,    0.225101
   0.412790,    0.222909
   0.415418,    0.220721
   0.418046,    0.218546
   0.420674,    0.216397
   0.423303,    0.214273
   0.425931,    0.212175
   0.428559,    0.209676
   0.431187,    0.207067
   0.433816,    0.204498
   0.436444,    0.201968
   0.439072,    0.199477
   0.441700,    0.197023
   0.444328,    0.194607
   0.446957,    0.192227
   0.449585,    0.189867
   0.452213,    0.187528
   0.454841,    0.185225
   0.457470,    0.182957
   0.460098,    0.180723
   0.462726,    0.178523
   0.465354,    0.176356
   0.467982,    0.174222
   0.470611,    0.172120
   0.473239,    0.170049
   0.475867,    0.168009
   0.478495,    0.166000
   0.481124,    0.164021
   0.483752,    0.162041
   0.486380,    0.159970
   0.489008,    0.157677
   0.491636,    0.155425
