Mach, Specific Range
   0.225270,    0.208650
   0.227960,    0.218308
   0.230651,    0.227558
   0.233342,    0.232400
   0.236032,    0.237611
   0.238723,    0.242088
   0.241413,    0.245487
   0.244104,    0.249129
   0.246794,    0.253000
   0.249485,    0.255954
   0.252176,    0.259053
   0.254866,    0.262332
   0.257557,    0.265762
   0.260247,    0.268270
   0.262938,    0.270913
   0.265628,    0.273701
   0.268319,    0.276640
   0.271010,    0.279101
   0.273700,    0.281124
   0.276391,    0.283222
   0.279081,    0.285310
   0.281772,    0.287512
   0.284462,    0.289420
   0.287153,    0.290581
   0.289844,    0.291812
   0.292534,    0.293114
   0.295225,    0.294491
   0.297915,    0.295944
   0.300606,    0.297190
   0.303296,    0.297463
   0.305987,    0.297775
   0.308678,    0.298128
   0.311368,    0.298393
   0.314059,    0.298495
   0.316749,    0.298642
   0.319440,    0.298834
   0.322130,    0.297827
   0.324821,    0.296701
   0.327512,    0.295600
   0.330202,    0.294523
   0.332893,    0.293470
   0.335583,    0.292441
   0.338274,    0.291435
   0.340964,    0.290453
   0.343655,    0.289494
   0.346346,    0.287519
   0.349036,    0.285469
   0.351727,    0.283442
   0.354417,    0.281437
   0.357108,    0.279454
   0.359798,    0.277493
   0.362489,    0.275553
   0.365180,    0.273634
   0.367870,    0.271736
   0.370561,    0.269857
   0.373251,    0.267999
   0.375942,    0.265681
   0.378632,    0.262950
   0.381323,    0.260230
   0.384014,    0.257535
   0.386704,    0.254874
   0.389395,    0.252246
   0.392085,    0.249650
   0.394776,    0.247086
   0.397466,    0.244554
   0.400157,    0.242053
   0.402848,    0.239582
   0.405538,    0.237142
   0.408229,    0.234731
   0.410919,    0.232350
   0.413610,    0.229998
   0.416300,    0.227371
   0.418991,    0.224399
   0.421682,    0.221474
   0.424372,    0.218596
   0.427063,    0.215764
   0.429753,    0.212977
   0.432444,    0.210235
   0.435134,    0.207535
   0.437825,    0.204879
   0.440516,    0.202264
   0.443206,    0.199691
   0.445897,    0.197157
   0.448587,    0.194660
   0.451278,    0.192174
   0.453968,    0.189727
   0.456659,    0.187318
   0.459350,    0.184948
   0.462040,    0.182615
   0.464731,    0.180318
   0.467421,    0.178057
   0.470112,    0.175832
   0.472802,    0.173641
   0.475493,    0.171109
   0.478184,    0.168624
   0.480874,    0.166187
   0.483565,    0.163770
   0.486255,    0.161343
   0.488946,    0.158963
   0.491636,    0.156628
