Mach, Specific Range
   0.218923,    0.224157
   0.221755,    0.235105
   0.224588,    0.244968
   0.227420,    0.250482
   0.230253,    0.256440
   0.233085,    0.260928
   0.235918,    0.264820
   0.238750,    0.268973
   0.241583,    0.272898
   0.244415,    0.276276
   0.247248,    0.279862
   0.250080,    0.283669
   0.252913,    0.286872
   0.255745,    0.289789
   0.258578,    0.292873
   0.261410,    0.296136
   0.264243,    0.299085
   0.267075,    0.301337
   0.269908,    0.303714
   0.272740,    0.306220
   0.275573,    0.308862
   0.278405,    0.310879
   0.281238,    0.312180
   0.284070,    0.313564
   0.286903,    0.315035
   0.289735,    0.316594
   0.292567,    0.318246
   0.295400,    0.319045
   0.298232,    0.319352
   0.301065,    0.319705
   0.303897,    0.320107
   0.306730,    0.320558
   0.309562,    0.321059
   0.312395,    0.321336
   0.315227,    0.320486
   0.318060,    0.319174
   0.320892,    0.317893
   0.323725,    0.316641
   0.326557,    0.315419
   0.329390,    0.314226
   0.332222,    0.313061
   0.335055,    0.311925
   0.337887,    0.310611
   0.340720,    0.308235
   0.343552,    0.305888
   0.346385,    0.303574
   0.349217,    0.301290
   0.352050,    0.299033
   0.354882,    0.296802
   0.357715,    0.294597
   0.360547,    0.292417
   0.363380,    0.290263
   0.366212,    0.288132
   0.369045,    0.285663
   0.371877,    0.282547
   0.374710,    0.279472
   0.377542,    0.276437
   0.380375,    0.273428
   0.383207,    0.270438
   0.386040,    0.267487
   0.388872,    0.264575
   0.391704,    0.261701
   0.394537,    0.258864
   0.397369,    0.256064
   0.400202,    0.253301
   0.403034,    0.250574
   0.405867,    0.247881
   0.408699,    0.245217
   0.411532,    0.241861
   0.414364,    0.238553
   0.417197,    0.235269
   0.420029,    0.232040
   0.422862,    0.228865
   0.425694,    0.225744
   0.428527,    0.222676
   0.431359,    0.219659
   0.434192,    0.216692
   0.437024,    0.213775
   0.439857,    0.210906
   0.442689,    0.208085
   0.445522,    0.205310
   0.448354,    0.202580
   0.451187,    0.199862
   0.454019,    0.197188
   0.456852,    0.194559
   0.459684,    0.191974
   0.462517,    0.189431
   0.465349,    0.186931
   0.468182,    0.184177
   0.471014,    0.181346
   0.473847,    0.178572
   0.476679,    0.175852
   0.479512,    0.173185
   0.482344,    0.170571
   0.485177,    0.167934
   0.488009,    0.165336
   0.490841,    0.162791
   0.493674,    0.160297
   0.496506,    0.157852
   0.499339,    0.155456
