Mach, Specific Range
   0.237455,    0.182726
   0.240022,    0.190308
   0.242590,    0.198466
   0.245157,    0.202233
   0.247725,    0.206256
   0.250292,    0.210559
   0.252860,    0.213198
   0.255427,    0.215948
   0.257995,    0.218854
   0.260562,    0.221804
   0.263130,    0.224108
   0.265697,    0.226532
   0.268265,    0.229086
   0.270832,    0.231775
   0.273400,    0.233896
   0.275967,    0.235913
   0.278535,    0.237917
   0.281102,    0.240025
   0.283670,    0.242243
   0.286237,    0.243813
   0.288805,    0.245276
   0.291372,    0.246813
   0.293940,    0.248428
   0.296507,    0.250124
   0.299075,    0.251850
   0.301642,    0.252720
   0.304210,    0.253640
   0.306777,    0.254610
   0.309344,    0.255632
   0.311912,    0.256540
   0.314479,    0.257397
   0.317047,    0.258003
   0.319614,    0.257924
   0.322182,    0.257877
   0.324749,    0.257861
   0.327317,    0.257876
   0.329884,    0.257923
   0.332452,    0.258002
   0.335019,    0.258113
   0.337587,    0.258033
   0.340154,    0.257119
   0.342722,    0.256223
   0.345289,    0.255347
   0.347857,    0.254493
   0.350424,    0.253656
   0.352992,    0.252837
   0.355559,    0.252034
   0.358127,    0.251248
   0.360694,    0.250478
   0.363262,    0.249475
   0.365829,    0.247844
   0.368397,    0.246230
   0.370964,    0.244633
   0.373532,    0.243051
   0.376099,    0.241486
   0.378667,    0.239936
   0.381234,    0.238381
   0.383802,    0.236835
   0.386369,    0.235305
   0.388937,    0.233790
   0.391504,    0.232291
   0.394072,    0.230806
   0.396639,    0.228839
   0.399207,    0.226673
   0.401774,    0.224531
   0.404342,    0.222414
   0.406909,    0.220321
   0.409477,    0.218252
   0.412044,    0.216206
   0.414612,    0.214172
   0.417179,    0.212140
   0.419747,    0.210130
   0.422314,    0.208144
   0.424882,    0.206181
   0.427449,    0.204240
   0.430017,    0.202321
   0.432584,    0.200424
   0.435152,    0.198548
   0.437719,    0.196694
   0.440287,    0.194357
   0.442854,    0.192052
   0.445422,    0.189781
   0.447989,    0.187542
   0.450557,    0.185310
   0.453124,    0.183107
   0.455692,    0.180937
   0.458259,    0.178798
   0.460827,    0.176691
   0.463394,    0.174615
   0.465962,    0.172568
   0.468529,    0.170552
   0.471097,    0.168564
   0.473664,    0.166606
   0.476232,    0.164675
   0.478799,    0.162772
   0.481366,    0.160897
   0.483934,    0.159014
   0.486501,    0.157119
   0.489069,    0.155252
   0.491636,    0.153412
