Mach, Specific Range
   0.212386,    0.241812
   0.215285,    0.254352
   0.218183,    0.264959
   0.221082,    0.271336
   0.223980,    0.278257
   0.226879,    0.282770
   0.229777,    0.287323
   0.232676,    0.292196
   0.235574,    0.296213
   0.238473,    0.300161
   0.241371,    0.304368
   0.244270,    0.308533
   0.247168,    0.311820
   0.250067,    0.315306
   0.252965,    0.319004
   0.255864,    0.322623
   0.258763,    0.325201
   0.261661,    0.327928
   0.264560,    0.330811
   0.267458,    0.333858
   0.270357,    0.336237
   0.273255,    0.337956
   0.276154,    0.339758
   0.279052,    0.341491
   0.281951,    0.343332
   0.284849,    0.345246
   0.287748,    0.345591
   0.290646,    0.345993
   0.293545,    0.346453
   0.296443,    0.346971
   0.299342,    0.347548
   0.302240,    0.348186
   0.305139,    0.348090
   0.308037,    0.347027
   0.310936,    0.345907
   0.313834,    0.344486
   0.316733,    0.343101
   0.319631,    0.341750
   0.322530,    0.340433
   0.325428,    0.339150
   0.328327,    0.337357
   0.331225,    0.334654
   0.334124,    0.331984
   0.337022,    0.329348
   0.339921,    0.326744
   0.342819,    0.324172
   0.345718,    0.321634
   0.348616,    0.319133
   0.351515,    0.316662
   0.354413,    0.314221
   0.357312,    0.311658
   0.360210,    0.308083
   0.363109,    0.304557
   0.366007,    0.301079
   0.368906,    0.297648
   0.371804,    0.294264
   0.374703,    0.290926
   0.377601,    0.287633
   0.380500,    0.284369
   0.383398,    0.281129
   0.386297,    0.277933
   0.389196,    0.274780
   0.392094,    0.271670
   0.394993,    0.268603
   0.397891,    0.265117
   0.400790,    0.261304
   0.403688,    0.257558
   0.406587,    0.253878
   0.409485,    0.250263
   0.412384,    0.246710
   0.415282,    0.243198
   0.418181,    0.239727
   0.421079,    0.236317
   0.423978,    0.232966
   0.426876,    0.229675
   0.429775,    0.226441
   0.432673,    0.223263
   0.435572,    0.220140
   0.438470,    0.217071
   0.441369,    0.214055
   0.444267,    0.211091
   0.447166,    0.208178
   0.450064,    0.205293
   0.452963,    0.202297
   0.455861,    0.199015
   0.458760,    0.195801
   0.461658,    0.192655
   0.464557,    0.189574
   0.467455,    0.186556
   0.470354,    0.183601
   0.473252,    0.180706
   0.476151,    0.177870
   0.479049,    0.175092
   0.481948,    0.172370
   0.484846,    0.169637
   0.487745,    0.166937
   0.490643,    0.164292
   0.493542,    0.161701
   0.496440,    0.159163
   0.499339,    0.156677
