Time, Load Factor
   0.000100,    0.000000
   0.000563,    0.000000
   0.001899,    0.000000
   0.005051,    0.000000
   0.015187,    0.000000
   0.036117,    0.000003
   0.057871,    0.000006
   0.079599,    0.000012
   0.101364,    0.000020
   0.123110,    0.000029
   0.144954,    0.000040
   0.166937,    0.000053
   0.188812,    0.000068
   0.210810,    0.000085
   0.232860,    0.000104
   0.255079,    0.000124
   0.277349,    0.000147
   0.299679,    0.000172
   0.322253,    0.000198
   0.344756,    0.000227
   0.367298,    0.000257
   0.390087,    0.000290
   0.412888,    0.000325
   0.435866,    0.000362
   0.459001,    0.000402
   0.482190,    0.000443
   0.505665,    0.000487
   0.529212,    0.000533
   0.552778,    0.000581
   0.576770,    0.000633
   0.600640,    0.000686
   0.624662,    0.000742
   0.648675,    0.000799
   0.673156,    0.000861
   0.697691,    0.000924
   0.722470,    0.000991
   0.747411,    0.001060
   0.772399,    0.001131
   0.797600,    0.001206
   0.822801,    0.001283
   0.848341,    0.001363
   0.874231,    0.001447
   0.900107,    0.001533
   0.926320,    0.001623
   0.952917,    0.001717
   0.979815,    0.001814
   1.006421,    0.001913
   1.033249,    0.002016
   1.060590,    0.002123
   1.087778,    0.002232
   1.115473,    0.002346
   1.142874,    0.002462
   1.170821,    0.002583
   1.176417,    0.002607
   1.179486,    0.002621
   1.181249,    0.002629
   1.182578,    0.002634
   1.183687,    0.002639
   1.184462,    0.002643
   1.184701,    0.002644
   1.184866,    0.002644
   1.184954,    0.002645
   1.185460,    0.002647
   1.185919,    0.002649
   1.188059,    0.002659
   1.195672,    0.002692
   1.213322,    0.002772
   1.240278,    0.002895
   1.268811,    0.003028
   1.297461,    0.003165
   1.326516,    0.003307
   1.355940,    0.003454
   1.385189,    0.003603
   1.414914,    0.003757
   1.444734,    0.003915
   1.474930,    0.004078
   1.504729,    0.004243
   1.534838,    0.004412
   1.565296,    0.004587
   1.595684,    0.004764
   1.626513,    0.004948
   1.657559,    0.005136
   1.688660,    0.005328
   1.720049,    0.005525
   1.751729,    0.005727
   1.783676,    0.005935
   1.815764,    0.006147
   1.848159,    0.006365
   1.880486,    0.006586
   1.913261,    0.006814
   1.946247,    0.007047
   1.979077,    0.007283
   2.012118,    0.007524
   2.045620,    0.007772
   2.078968,    0.008023
   2.112931,    0.008283
   2.146947,    0.008547
   2.180791,    0.008814
   2.215374,    0.009090
   2.249954,    0.009371
   2.284439,    0.009655
   2.319156,    0.009945
   2.354152,    0.010242
   2.389464,    0.010545
   2.390881,    0.010557
   2.392140,    0.010568
   2.393170,    0.010577
   2.393418,    0.010579
   2.393467,    0.010580
   2.393513,    0.010580
   2.393968,    0.010584
   2.396623,    0.010607
   2.405150,    0.010681
   2.429130,    0.010891
   2.464748,    0.011206
   2.500435,    0.011526
   2.536459,    0.011854
   2.572403,    0.012185
   2.608588,    0.012522
   2.645052,    0.012867
   2.681314,    0.013214
   2.718398,    0.013574
   2.755302,    0.013937
   2.792605,    0.014308
   2.830317,    0.014687
   2.867677,    0.015068
   2.905194,    0.015456
   2.942830,    0.015849
   2.981223,    0.016255
   3.019281,    0.016662
   3.057940,    0.017080
   3.096489,    0.017502
   3.135192,    0.017931
   3.174047,    0.018366
   3.213474,    0.018813
   3.252489,    0.019260
   3.292321,    0.019721
   3.331891,    0.020185
   3.372109,    0.020661
   3.412148,    0.021141
   3.452478,    0.021629
   3.492441,    0.022117
   3.532943,    0.022618
   3.573847,    0.023129
   3.614522,    0.023642
   3.622784,    0.023747
   3.623781,    0.023760
   3.624626,    0.023770
   3.625346,    0.023780
   3.626097,    0.023789
   3.626866,    0.023799
   3.627048,    0.023801
   3.627190,    0.023803
   3.627252,    0.023804
   3.627738,    0.023810
   3.628179,    0.023816
   3.630412,    0.023844
   3.640771,    0.023976
   3.670698,    0.024360
   3.712493,    0.024900
   3.753568,    0.025437
   3.794872,    0.025981
   3.836674,    0.026538
   3.878587,    0.027102
   3.920450,    0.027671
   3.962831,    0.028252
   4.005217,    0.028839
   4.047648,    0.029432
   4.090210,    0.030033
   4.133128,    0.030644
   4.176110,    0.031262
   4.219109,    0.031886
   4.262576,    0.032522
   4.306055,    0.033164
   4.349818,    0.033817
   4.393340,    0.034471
   4.437379,    0.035140
   4.481687,    0.035818
   4.525775,    0.036499
   4.570164,    0.037190
   4.614701,    0.037890
   4.659252,    0.038596
   4.704059,    0.039311
   4.749183,    0.040038
   4.794134,    0.040769
   4.839414,    0.041510
   4.884736,    0.042259
   4.886559,    0.042289
   4.888206,    0.042316
   4.888308,    0.042318
   4.888357,    0.042319
   4.888404,    0.042319
   4.888881,    0.042327
   4.891728,    0.042374
   4.902175,    0.042548
   4.930138,    0.043014
   4.977546,    0.043810
   5.023332,    0.044585
   5.069473,    0.045372
   5.115703,    0.046166
   5.162107,    0.046970
   5.208425,    0.047779
   5.255036,    0.048599
   5.301717,    0.049426
   5.348703,    0.050266
   5.395789,    0.051113
   5.443202,    0.051973
   5.490776,    0.052842
   5.538261,    0.053716
   5.586241,    0.054605
   5.634198,    0.055501
   5.682149,    0.056403
