Speed (CAS), Rate of Climb
 130.082149,  275.481380
 131.451560,  281.997780
 132.820970,  288.154639
 134.190380,  293.696996
 135.559790,  298.640265
 136.929201,  303.002791
 138.298611,  307.208009
 139.668021,  310.839420
 141.037432,  313.747371
 142.406842,  316.141678
 143.776252,  318.242113
 145.145663,  319.814242
 146.515073,  320.800695
 147.884483,  321.376866
 149.253894,  321.213039
 150.623304,  320.825025
 151.992714,  320.005916
 153.362125,  318.364313
 154.731535,  316.449954
 156.100945,  313.827794
 157.470355,  310.968394
 158.839766,  307.365186
 160.209176,  303.370651
 161.578586,  298.692041
 162.947997,  293.756704
 164.317407,  288.041646
 165.686817,  282.080579
 167.056228,  275.174990
 168.425638,  268.147125
 169.795048,  260.220988
 171.164459,  251.952763
 172.533869,  243.138424
 173.903279,  233.566034
 175.272689,  223.754245
 176.642100,  212.992864
 178.011510,  201.836613
 179.380920,  190.382129
 180.750331,  177.738845
 182.119741,  164.830657
 183.489151,  151.544293
 184.858562,  137.210259
 186.227972,  122.531343
 187.597382,  107.513406
 188.966793,   91.325751
 190.336203,   74.812331
 191.705613,   57.977925
 193.075024,   40.214938
 194.444434,   21.756578
 195.813844,    2.963562
 197.183254,  -16.165508
 198.552665,  -36.525497
 199.922075,  -57.330569
 201.291485,  -78.496189
 202.660896, -100.023887
 204.030306, -122.797745
 205.399716, -146.034775
 206.769127, -169.657968
 208.138537, -193.668980
 209.507947, -218.643166
 210.877358, -244.382097
 212.246768, -270.539167
 213.616178, -297.109428
 214.985588, -324.094658
 216.354999, -352.321033
 217.724409, -381.078836
 219.093819, -410.274744
 220.463230, -439.910647
 221.832640, -469.988434
 223.202050, -501.133053
 224.571461, -533.010890
 225.940871, -565.353198
 227.310281, -598.161972
 228.679692, -631.426141
 230.049102, -665.150970
 231.418512, -700.169456
 232.787923, -735.753472
 234.157333, -771.822685
 235.526743, -808.346169
 236.896153, -845.365771
 238.265564, -882.883581
 239.634974, -921.311577
 241.004384, -960.683288
 242.373795, -1000.554751
 243.743205, -1040.947707
 245.112615, -1081.864340
 246.482026, -1123.275862
 247.851436, -1165.145380
 249.220846, -1207.705344
 250.590257, -1251.535290
 251.959667, -1295.913701
 253.329077, -1340.728547
 254.698487, -1386.080362
 256.067898, -1431.986022
 257.437308, -1478.447791
 258.806718, -1525.394507
 260.176129, -1572.815584
 261.545539, -1621.597511
 262.914949, -1671.053065
 264.284360, -1721.081074
 265.653770, -1771.509309
