Speed (CAS), Rate of Climb
 130.082149,  582.895651
 131.826142,  593.045071
 133.570134,  602.270735
 135.314127,  610.643586
 137.058120,  618.383683
 138.802112,  625.201035
 140.546105,  631.100575
 142.290098,  636.205454
 144.034090,  640.785983
 145.778083,  644.500991
 147.522075,  647.252946
 149.266068,  649.204111
 151.010061,  650.754361
 152.754053,  651.511754
 154.498046,  651.428455
 156.242039,  650.453759
 157.986031,  649.203044
 159.730024,  647.218520
 161.474016,  644.086077
 163.218009,  640.521666
 164.962002,  636.399197
 166.705994,  631.404436
 168.449987,  625.741125
 170.193980,  619.138497
 171.937972,  612.345134
 173.681965,  604.324939
 175.425957,  595.867653
 177.169950,  586.332592
 178.913943,  576.533258
 180.657935,  565.653535
 182.401928,  554.077880
 184.145921,  541.830330
 185.889913,  528.703354
 187.633906,  515.153695
 189.377898,  500.248519
 191.121891,  484.864690
 192.865884,  468.876647
 194.609876,  451.633228
 196.353869,  433.901645
 198.097862,  415.340636
 199.841854,  395.628799
 201.585847,  375.394118
 203.329839,  354.403009
 205.073832,  332.052659
 206.817825,  309.118799
 208.561817,  285.622780
 210.305810,  260.717567
 212.049803,  235.006764
 213.793795,  208.671759
 215.537788,  181.639385
 217.281780,  153.066160
 219.025773,  123.831469
 220.769766,   93.938156
 222.513758,   63.403434
 224.257751,   31.207550
 226.001744,   -1.697359
 227.745736,  -35.295307
 229.489729,  -69.574050
 231.233721, -104.982814
 232.977714, -141.692226
 234.721707, -179.128974
 236.465699, -217.285530
 238.209692, -256.165746
 239.953685, -296.145505
 241.697677, -337.542052
 243.441670, -379.696892
 245.185662, -422.614042
 246.929655, -466.305307
 248.673648, -510.770516
 250.417640, -556.642967
 252.161633, -603.701910
 253.905626, -651.565491
 255.649618, -700.237755
 257.393611, -749.722794
 259.137603, -800.024778
 260.881596, -851.230915
 262.625589, -904.196622
 264.369581, -958.012454
 266.113574, -1012.682721
 267.857567, -1068.193394
 269.601559, -1124.561762
 271.345552, -1181.797190
 273.089544, -1239.903986
 274.833537, -1299.430932
 276.577530, -1360.294124
 278.321522, -1422.061014
 280.065515, -1484.736037
 281.809508, -1548.281855
 283.553500, -1612.736351
 285.297493, -1678.111674
 287.041485, -1744.412260
 288.785478, -1811.586988
 290.529471, -1880.453886
 292.273463, -1950.531506
 294.017456, -2021.570166
 295.761449, -2093.503619
 297.505441, -2166.398794
 299.249434, -2240.267728
 300.993426, -2315.114971
 302.737419, -2390.857663
