Ground Distance, Angles
   0.000000,    0.000000
   1.855531,    0.000000
   7.385609,    0.000000
  16.535086,    0.000000
  29.248359,    0.000000
  45.469417,    0.000000
  65.141892,    0.000000
  88.209100,    0.000000
 114.614104,    0.000000
 144.299754,    0.000000
 177.208735,    0.000000
 213.283630,    0.000000
 252.466987,    0.000000
 294.701407,    0.000000
 339.929664,    0.000000
 388.094774,    0.000000
 439.140110,    0.000000
 493.009404,    0.000000
 549.646768,    0.000000
 576.706913,    0.000000
 637.296845,    0.000000
 677.576266,    0.000000
 715.368679,    0.504196
 748.258526,    1.340230
 815.569039,    3.430669
 884.126869,    5.868258
 900.184214,    6.466496
 968.494862,    9.080223
1037.781758,   10.785494
1107.068027,   11.378970
1176.353765,   11.579631
1245.639141,   11.658418
1314.924256,   11.699310
1384.209403,   11.730497
1453.494346,   11.755480
1522.779413,   11.780964
1592.064567,   11.807082
1661.349843,   11.832633
1730.635231,   11.858177
1731.538732,   11.858481
1793.484110,   11.868263
1862.769451,   11.856833
1932.054788,   11.843397
2001.340191,   11.826275
2070.625703,   11.808867
2139.911349,   11.791182
2209.197153,   11.773578
2278.483115,   11.756057
2347.769223,   11.738627
2417.055496,   11.721038
2486.341906,   11.703852
2555.628444,   11.686674
2624.915151,   11.669576
2694.201999,   11.652707
2763.489005,   11.636078
2832.776137,   11.619186
2902.063428,   11.602492
2971.350858,   11.585801
3040.638423,   11.569078
3109.926126,   11.552372
3179.213971,   11.535608
3248.501974,   11.518874
3317.790135,   11.502270
3387.078444,   11.485616
3456.366906,   11.468948
3525.655521,   11.452387
3594.944289,   11.435673
3664.233231,   11.419034
3733.522347,   11.402444
3802.811636,   11.385879
3872.101081,   11.369440
3941.390683,   11.352838
4010.680432,   11.336239
4079.970343,   11.319330
4149.260443,   11.302452
4218.550713,   11.285794
4287.841155,   11.268994
4357.131795,   11.252140
4426.422608,   11.235513
4495.713617,   11.218736
4565.004804,   11.202361
4634.296181,   11.186224
4703.587708,   11.169837
4772.879416,   11.153546
4842.171301,   11.137235
4911.463367,   11.121062
4980.755601,   11.104677
5050.048030,   11.088468
5119.340640,   11.072266
5188.633435,   11.055961
5257.926425,   11.039818
5327.219592,   11.023691
5396.512930,   11.007514
5465.806446,   10.991300
5535.100008,   10.969331
5604.393079,   10.936265
5673.686060,   10.896433
5742.979254,   10.856927
5812.272639,   10.817558
5881.566166,   10.777986
5950.859835,   10.738237
6020.153659,   10.699397
6089.447634,   10.660563
6158.741785,   10.621853
6228.036112,   10.583188
6297.330603,   10.544707
6366.625242,   10.506127
6435.920039,   10.467617
6505.214982,   10.429217
6574.510096,   10.390693
6643.805371,   10.353127
6713.100775,   10.315761
6782.396314,   10.278244
6851.692028,   10.240897
6920.987905,   10.203825
6990.283930,   10.166572
7059.580132,   10.129483
7128.876507,   10.092489
7198.173047,   10.055580
7267.469753,   10.018220
7336.766619,    9.980985
7406.063640,    9.943736
7475.360855,    9.906382
7544.658233,    9.869953
7613.955753,    9.833485
7683.253441,    9.797319
7752.551273,    9.761090
7821.849272,    9.724932
7891.147453,    9.688939
7960.445810,    9.653157
8000.000000,    9.631688
