Mach, Rate of Climb
   0.189492,    6.927829
   0.191821,    6.976319
   0.194149,    7.022984
   0.196477,    7.065766
   0.198806,    7.104477
   0.201134,    7.143809
   0.203462,    7.184238
   0.205791,    7.221044
   0.208119,    7.254301
   0.210448,    7.284099
   0.212776,    7.310229
   0.215104,    7.332168
   0.217433,    7.350805
   0.219761,    7.366280
   0.222089,    7.377423
   0.224418,    7.385105
   0.226746,    7.389909
   0.229074,    7.389940
   0.231403,    7.387088
   0.233731,    7.380553
   0.236060,    7.370097
   0.238388,    7.356759
   0.240716,    7.338798
   0.243045,    7.318431
   0.245373,    7.293109
   0.247701,    7.265498
   0.250030,    7.233167
   0.252358,    7.210688
   0.254686,    7.184085
   0.257015,    7.154432
   0.259343,    7.121667
   0.261671,    7.084662
   0.264000,    7.045668
   0.266328,    7.001566
   0.268657,    6.954953
   0.270985,    6.905406
   0.273313,    6.851026
   0.275642,    6.794444
   0.277970,    6.734238
   0.280298,    6.669656
   0.282627,    6.602763
   0.284955,    6.532326
   0.287283,    6.457219
   0.289612,    6.379691
   0.291940,    6.299569
   0.294269,    6.213634
   0.296597,    6.125170
   0.298925,    6.034169
   0.301254,    5.945761
   0.303582,    5.858802
   0.305910,    5.769391
   0.308239,    5.677518
   0.310567,    5.581232
   0.312895,    5.480827
   0.315224,    5.377853
   0.317552,    5.272299
   0.319880,    5.163237
   0.322209,    5.048937
   0.324537,    4.931950
   0.326866,    4.812266
   0.329194,    4.689873
   0.331522,    4.562908
   0.333851,    4.431494
   0.336179,    4.297265
   0.338507,    4.160209
   0.340836,    4.020317
   0.343164,    3.876645
   0.345492,    3.727494
   0.347821,    3.575400
   0.350149,    3.421327
   0.352478,    3.278624
   0.354806,    3.133147
   0.357134,    2.983578
   0.359463,    2.828959
   0.361791,    2.671461
   0.364119,    2.511072
   0.366448,    2.347781
   0.368776,    2.181574
   0.371104,    2.012440
   0.373433,    1.837877
   0.375761,    1.659276
   0.378090,    1.477646
   0.380418,    1.292973
   0.382746,    1.105247
   0.385075,    0.914453
   0.387403,    0.720580
   0.389731,    0.523304
   0.392060,    0.319700
   0.394388,    0.112917
   0.396716,   -0.097059
   0.399045,   -0.310241
   0.401373,   -0.520481
   0.403701,   -0.729572
   0.406030,   -0.941785
   0.408358,   -1.157134
   0.410687,   -1.376557
   0.413015,   -1.601759
   0.415343,   -1.830194
   0.417672,   -2.061878
   0.420000,   -2.296821
