Time, Load Factor
   0.000000,    1.000000
   0.100000,    1.000077
   0.200000,    1.000118
   0.300000,    1.000158
   0.400000,    1.000150
   0.500000,    1.000138
   0.600000,    1.000126
   0.700000,    1.000114
   0.800000,    1.000102
   0.900000,    1.000090
   1.000000,    1.000078
   1.100000,    1.000065
   1.200000,    1.000053
   1.300000,    1.000041
   1.400000,    1.000029
   1.500000,    1.000016
   1.600000,    1.000003
   1.700000,    0.999991
   1.800000,    0.999978
   1.900000,    0.999965
   2.000000,    0.999953
   2.100000,    0.999940
   2.200000,    0.999927
   2.300000,    0.999915
   2.400000,    0.999949
   2.500000,    0.999987
   2.600000,    1.000025
   2.700000,    1.000063
   2.800000,    1.000101
   2.900000,    1.000139
   3.000000,    1.000177
   3.100000,    1.000215
   3.200000,    1.000253
   3.300000,    1.000291
   3.400000,    1.000236
   3.500000,    1.000173
   3.600000,    1.000110
   3.700000,    1.000046
   3.800000,    0.999983
   3.900000,    0.999920
   4.000000,    0.999857
   4.100000,    0.999794
   4.200000,    0.999731
   4.300000,    0.999668
   4.400000,    0.999700
   4.500000,    0.999740
   4.600000,    0.999780
   4.700000,    0.999820
   4.800000,    0.999860
   4.900000,    0.999900
   5.000000,    0.999940
   5.100000,    0.999980
   5.200000,    1.000020
   5.300000,    1.000061
   5.400000,    1.000052
   5.500000,    1.000040
   5.600000,    1.000027
   5.700000,    1.000014
   5.800000,    1.000002
   5.900000,    0.999989
   6.000000,    0.999977
   6.100000,    0.999964
   6.200000,    0.999952
   6.300000,    0.999939
   6.400000,    0.999973
   6.500000,    1.000011
   6.600000,    1.000049
   6.700000,    1.000087
   6.800000,    1.000125
   6.900000,    1.000163
   7.000000,    1.000201
   7.100000,    1.000239
   7.200000,    1.000277
   7.300000,    1.000316
   7.400000,    1.000260
   7.500000,    1.000197
   7.600000,    1.000133
   7.700000,    1.000070
   7.800000,    1.000007
   7.900000,    0.999943
   8.000000,    0.999880
   8.100000,    0.999817
   8.200000,    0.999753
   8.300000,    0.999690
   8.400000,    0.999722
   8.500000,    0.999762
   8.600000,    0.999801
   8.700000,    0.999841
   8.800000,    0.999881
   8.900000,    0.999921
   9.000000,    0.999961
   9.100000,    1.000001
   9.200000,    1.000040
   9.300000,    1.000080
   9.400000,    1.000071
   9.500000,    1.000058
   9.600000,    1.000046
   9.700000,    1.000033
   9.800000,    1.000020
   9.900000,    1.000007
  10.000000,    0.999994
  10.100000,    0.999981
  10.200000,    0.999968
  10.300000,    0.999955
  10.400000,    0.999988
  10.500000,    1.000026
  10.600000,    1.000064
  10.700000,    1.000101
  10.800000,    1.000139
  10.900000,    1.000176
  11.000000,    1.000214
  11.100000,    1.000252
  11.200000,    1.000289
  11.300000,    1.000327
  11.400000,    1.000271
  11.500000,    1.000207
  11.600000,    1.000143
  11.700000,    1.000079
  11.800000,    1.000015
  11.900000,    0.999951
  12.000000,    0.999887
  12.100000,    0.999823
  12.200000,    0.999759
  12.300000,    0.999695
  12.400000,    0.999727
  12.500000,    0.999766
  12.600000,    0.999805
  12.700000,    0.999845
  12.800000,    0.999884
  12.900000,    0.999923
  13.000000,    0.999963
  13.100000,    1.000002
  13.200000,    1.000042
  13.300000,    1.000081
  13.400000,    1.000072
  13.500000,    1.000058
  13.600000,    1.000045
  13.700000,    1.000031
  13.800000,    1.000018
  13.900000,    1.000004
  14.000000,    0.999991
  14.100000,    0.999977
  14.200000,    0.999964
  14.300000,    0.999950
  14.400000,    0.999983
  14.500000,    1.000021
  14.600000,    1.000058
  14.700000,    1.000095
  14.800000,    1.000132
  14.900000,    1.000169
  15.000000,    1.000207
  15.100000,    1.000244
  15.200000,    1.000281
  15.300000,    1.000318
  15.400000,    1.000262
  15.500000,    1.000198
  15.600000,    1.000133
  15.700000,    1.000069
  15.800000,    1.000004
  15.900000,    0.999940
  16.000000,    0.999875
  16.100000,    0.999811
  16.200000,    0.999746
  16.300000,    0.999682
  16.400000,    0.999713
  16.500000,    0.999752
  16.600000,    0.999791
  16.700000,    0.999830
  16.800000,    0.999870
  16.900000,    0.999909
  17.000000,    0.999948
  17.100000,    0.999987
  17.200000,    1.000026
  17.300000,    1.000065
  17.400000,    1.000056
  17.500000,    1.000042
  17.600000,    1.000028
  17.700000,    1.000015
  17.800000,    1.000001
  17.900000,    0.999987
  18.000000,    0.999973
  18.100000,    0.999960
  18.200000,    0.999946
  18.300000,    0.999932
  18.400000,    0.999966
  18.500000,    1.000003
  18.600000,    1.000040
  18.700000,    1.000077
  18.800000,    1.000114
  18.900000,    1.000152
  19.000000,    1.000189
  19.100000,    1.000226
  19.200000,    1.000263
  19.300000,    1.000300
  19.400000,    1.000244
  19.500000,    1.000179
  19.600000,    1.000115
  19.700000,    1.000050
  19.800000,    0.999986
  19.900000,    0.999921
  20.000000,    0.999857
  20.100000,    0.999792
  20.200000,    0.999728
  20.300000,    0.999663
  20.400000,    0.999695
  20.500000,    0.999734
  20.600000,    0.999773
  20.700000,    0.999813
  20.800000,    0.999852
  20.900000,    0.999891
  21.000000,    0.999931
  21.100000,    0.999970
  21.200000,    1.000009
  21.300000,    1.000049
  21.400000,    1.000039
  21.500000,    1.000026
  21.600000,    1.000012
  21.700000,    0.999999
  21.800000,    0.999985
  21.900000,    0.999972
  22.000000,    0.999958
  22.100000,    0.999945
  22.200000,    0.999931
  22.300000,    0.999918
  22.400000,    0.999951
  22.500000,    0.999989
  22.600000,    1.000027
  22.700000,    1.000064
  22.800000,    1.000102
  22.900000,    1.000139
  23.000000,    1.000177
  23.100000,    1.000215
  23.200000,    1.000252
  23.300000,    1.000290
  23.400000,    1.000234
  23.500000,    1.000169
  23.600000,    1.000105
  23.700000,    1.000041
  23.800000,    0.999977
  23.900000,    0.999912
  24.000000,    0.999848
  24.100000,    0.999784
  24.200000,    0.999720
  24.300000,    0.999655
  24.400000,    0.999687
  24.500000,    0.999727
  24.600000,    0.999767
  24.700000,    0.999806
  24.800000,    0.999846
  24.900000,    0.999886
  25.000000,    0.999926
  25.100000,    0.999966
  25.200000,    1.000005
  25.300000,    1.000045
  25.400000,    1.000036
  25.500000,    1.000023
  25.600000,    1.000010
  25.700000,    0.999997
  25.800000,    0.999984
  25.900000,    0.999971
  26.000000,    0.999957
  26.100000,    0.999944
  26.200000,    0.999931
  26.300000,    0.999918
  26.400000,    0.999952
  26.500000,    0.999990
  26.600000,    1.000028
  26.700000,    1.000066
  26.800000,    1.000104
  26.900000,    1.000142
  27.000000,    1.000180
  27.100000,    1.000218
  27.200000,    1.000256
  27.300000,    1.000294
  27.400000,    1.000238
  27.500000,    1.000174
  27.600000,    1.000110
  27.700000,    1.000046
  27.800000,    0.999982
  27.900000,    0.999918
  28.000000,    0.999854
  28.100000,    0.999790
  28.200000,    0.999726
  28.300000,    0.999662
  28.400000,    0.999694
  28.500000,    0.999734
  28.600000,    0.999775
  28.700000,    0.999815
  28.800000,    0.999855
  28.900000,    0.999895
  29.000000,    0.999935
  29.100000,    0.999975
  29.200000,    1.000015
  29.300000,    1.000055
  29.400000,    1.000047
  29.500000,    1.000034
  29.600000,    1.000021
  29.700000,    1.000008
  29.800000,    0.999995
  29.900000,    0.999982
  30.000000,    0.999969
  30.100000,    0.999956
  30.200000,    0.999943
  30.300000,    0.999930
  30.400000,    0.999964
  30.500000,    1.000003
  30.600000,    1.000041
  30.700000,    1.000079
  30.800000,    1.000117
  30.900000,    1.000155
  31.000000,    1.000194
  31.100000,    1.000232
  31.200000,    1.000270
  31.300000,    1.000308
  31.400000,    1.000252
  31.500000,    1.000188
  31.600000,    1.000124
  31.700000,    1.000060
  31.800000,    0.999996
  31.900000,    0.999932
  32.000000,    0.999868
  32.100000,    0.999804
  32.200000,    0.999740
  32.300000,    0.999676
  32.400000,    0.999708
  32.500000,    0.999748
  32.600000,    0.999788
  32.700000,    0.999828
  32.800000,    0.999868
  32.900000,    0.999908
  33.000000,    0.999949
  33.100000,    0.999989
  33.200000,    1.000029
  33.300000,    1.000069
  33.400000,    1.000060
  33.500000,    1.000047
