Speed (CAS), Rate of Climb
 137.888741, 1711.048170
 138.449191, 1719.246834
 139.009641, 1727.484318
 139.570092, 1735.760969
 140.130542, 1744.077135
 140.690992, 1752.494570
 141.251442, 1761.169270
 141.811892, 1769.886736
 142.372342, 1778.647315
 142.932792, 1787.451355
 143.493242, 1796.299205
 144.053692, 1805.191211
 144.614142, 1814.127722
 145.174593, 1820.617942
 145.735043, 1825.159958
 146.295493, 1829.695794
 146.855943, 1834.225600
 147.416393, 1838.961602
 147.976843, 1843.739858
 148.537293, 1848.514494
 149.097743, 1853.285658
 149.658193, 1858.053500
 150.218643, 1862.818167
 150.779093, 1867.579809
 151.339544, 1872.338575
 151.899994, 1877.094613
 152.460444, 1881.848072
 153.020894, 1886.599100
 153.581344, 1891.445626
 154.141794, 1896.425890
 154.702244, 1901.405867
 155.262694, 1906.385705
 155.823144, 1911.365553
 156.383594, 1916.345560
 156.944044, 1921.325875
 157.504495, 1926.306646
 158.064945, 1931.288023
 158.625395, 1936.270154
 159.185845, 1941.253188
 159.746295, 1946.241379
 160.306745, 1951.431061
 160.867195, 1956.623522
 161.427645, 1961.818909
 161.988095, 1967.017372
 162.548545, 1972.219060
 163.108996, 1977.424122
 163.669446, 1982.632705
 164.229896, 1987.844960
 164.790346, 1993.061034
 165.350796, 1998.281077
 165.911246, 2003.505238
 166.471696, 2008.840573
 167.032146, 2014.246875
 167.592596, 2019.658903
 168.153046, 2025.076805
 168.713496, 2030.500730
 169.273947, 2035.930826
 169.834397, 2041.367243
 170.394847, 2044.988400
 170.955297, 2045.987350
 171.515747, 2046.949283
 172.076197, 2047.874203
 172.636647, 2048.792314
 173.197097, 2049.781525
 173.757547, 2050.734634
 174.317997, 2051.651647
 174.878448, 2052.532567
 175.438898, 2053.377402
 175.999348, 2054.186155
 176.559798, 2054.958832
 177.120248, 2055.695439
 177.680698, 2056.395980
 178.241148, 2057.060462
 178.801598, 2057.688888
 179.362048, 2058.363418
 179.922498, 2059.020663
 180.482948, 2059.642496
 181.043399, 2060.228923
 181.603849, 2060.779948
 182.164299, 2061.295576
 182.724749, 2061.775814
 183.285199, 2062.220665
 183.845649, 2062.630136
 184.406099, 2063.004232
 184.966549, 2063.342957
 185.526999, 2063.675148
 186.087449, 2064.012375
 186.647899, 2064.314664
 187.208350, 2064.582020
 187.768800, 2064.814449
 188.329250, 2065.011955
 188.889700, 2065.174545
 189.450150, 2065.302223
 190.010600, 2065.394994
 190.571050, 2065.452863
 191.131500, 2065.475837
 191.691950, 2065.464956
 192.252400, 2065.476567
 192.812851, 2065.453639
 193.373301, 2065.396176
