Time, Horizontal Forces
   0.000000, 13143.362662
   0.000001, 13143.362649
   0.000007, 13143.362492
   0.000065, 13143.361116
   0.000373, 13143.353792
   0.001654, 13143.323291
   0.005308, 13143.236357
   0.011023, 13143.100403
   0.018862, 13142.913968
   0.028775, 13142.678315
   0.040774, 13142.393113
   0.054959, 13142.056082
   0.071260, 13141.668874
   0.089757, 13141.229624
   0.110582, 13140.735258
   0.133676, 13140.187199
   0.158723, 13139.592937
   0.185983, 13138.946390
   0.215975, 13138.235254
   0.248229, 13137.470718
   0.282770, 13136.652215
   0.319619, 13135.779295
   0.359389, 13134.837478
   0.401549, 13133.839346
   0.446108, 13132.784778
   0.493139, 13131.672056
   0.543170, 13130.488728
   0.595799, 13129.244337
   0.651359, 13127.931091
   0.709769, 13126.550909
   0.770669, 13125.112395
   0.834202, 13123.612152
   0.900918, 13122.037261
   0.970780, 13120.388674
   1.043975, 13118.662036
   1.120493, 13116.857596
   1.200250, 13114.977431
   1.283411, 13113.017700
   1.370251, 13110.972011
   1.459517, 13108.869895
   1.552635, 13106.677845
   1.650034, 13104.385852
   1.751139, 13102.007507
   1.856551, 13099.528759
   1.965195, 13096.974971
   2.076195, 13094.366757
   2.192943, 13091.624490
   2.313605, 13088.791382
   2.436222, 13085.913466
   2.563688, 13082.922894
   2.695858, 13079.823129
   2.830686, 13076.662276
   2.970844, 13073.377734
   3.114237, 13070.018703
   3.262661, 13066.543197
   3.416795, 13062.935459
   3.576319, 13059.203052
   3.740651, 13055.359766
   3.911296, 13051.370477
   4.085771, 13047.293376
   4.264458, 13043.119616
   4.447241, 13038.851996
   4.636049, 13034.445586
   4.829471, 13029.933433
   5.026972, 13025.328140
   5.232182, 13020.545169
   5.441133, 13015.677165
   5.655943, 13010.674891
   5.875836, 13005.556518
   6.101938, 13000.296031
   6.331633, 12994.954356
   6.572350, 12989.358940
   6.814555, 12983.731536
   7.065195, 12977.910891
   7.321322, 12971.965611
   7.581889, 12965.920144
   7.851164, 12959.675620
   8.125865, 12953.308336
   8.405897, 12946.820626
   8.690402, 12940.232502
   8.984154, 12933.433596
   9.284142, 12926.493809
   9.589020, 12919.444389
   9.899205, 12912.275847
  10.219776, 12904.871023
  10.547154, 12897.312832
