Speed (TAS), Climb Angle
  95.124942,    0.737337
  95.511578,    0.759501
  95.898215,    0.771170
  96.284851,    0.782930
  96.671487,    0.794781
  97.058123,    0.806722
  97.444760,    0.818753
  97.831396,    0.826294
  98.218032,    0.831981
  98.604668,    0.838158
  98.991304,    0.844498
  99.377941,    0.850902
  99.764577,    0.857369
 100.151213,    0.863899
 100.537849,    0.867217
 100.924486,    0.869743
 101.311122,    0.872316
 101.697758,    0.874936
 102.084394,    0.877602
 102.471030,    0.880316
 102.857667,    0.883438
 103.244303,    0.886685
 103.630939,    0.887850
 104.017575,    0.887924
 104.404212,    0.888032
 104.790848,    0.888174
 105.177484,    0.888351
 105.564120,    0.888561
 105.950757,    0.888805
 106.337393,    0.889084
 106.724029,    0.889397
 107.110665,    0.889006
 107.497301,    0.887005
 107.883938,    0.885027
 108.270574,    0.883073
 108.657210,    0.881143
 109.043846,    0.879236
 109.430483,    0.877354
 109.817119,    0.875495
 110.203755,    0.873660
 110.590391,    0.871848
 110.977027,    0.869769
 111.363664,    0.866045
 111.750300,    0.862376
 112.136936,    0.858723
 112.523572,    0.855086
 112.910209,    0.851464
 113.296845,    0.847858
 113.683481,    0.844268
 114.070117,    0.840694
 114.456754,    0.837136
 114.843390,    0.833594
 115.230026,    0.830068
 115.616662,    0.825268
 116.003298,    0.819866
 116.389935,    0.814472
 116.776571,    0.809088
 117.163207,    0.803712
 117.549843,    0.798344
 117.936480,    0.792985
 118.323116,    0.787635
 118.709752,    0.782294
 119.096388,    0.776961
 119.483024,    0.771637
 119.869661,    0.766380
 120.256297,    0.761141
 120.642933,    0.754573
 121.029569,    0.747432
 121.416206,    0.740293
 121.802842,    0.733157
 122.189478,    0.726023
 122.576114,    0.718891
 122.962751,    0.711761
 123.349387,    0.704634
 123.736023,    0.697508
 124.122659,    0.690363
 124.509295,    0.683217
 124.895932,    0.676073
 125.282568,    0.668932
 125.669204,    0.661792
 126.055840,    0.654655
 126.442477,    0.645624
 126.829113,    0.636043
 127.215749,    0.626457
 127.602385,    0.616865
 127.989022,    0.607268
 128.375658,    0.597585
 128.762294,    0.587887
 129.148930,    0.578184
 129.535566,    0.568475
 129.922203,    0.558761
 130.308839,    0.549041
 130.695475,    0.539315
 131.082111,    0.529585
 131.468748,    0.519848
 131.855384,    0.510106
 132.242020,    0.500359
 132.628656,    0.490528
 133.015292,    0.479893
 133.401929,    0.468003
