Ground Distance, Speed
   0.000000,    0.000262
   0.000001,    0.001652
   0.000008,    0.006362
   0.000066,    0.018608
   0.000697,    0.060380
   0.002911,    0.123376
   0.009067,    0.217715
   0.019327,    0.317830
   0.033541,    0.418655
   0.051495,    0.518695
   0.073490,    0.619580
   0.099445,    0.720663
   0.129329,    0.821758
   0.163381,    0.923534
   0.202162,    1.027203
   0.244622,    1.129820
   0.291867,    1.233982
   0.343936,    1.339396
   0.400832,    1.445790
   0.461923,    1.551896
   0.527728,    1.658580
   0.598687,    1.766381
   0.676487,    1.877438
   0.757862,    1.986933
   0.846283,    2.099408
   0.940493,    2.212927
   1.039126,    2.325808
   1.142837,    2.438835
   1.255001,    2.555414
   1.372124,    2.671683
   1.497249,    2.790508
   1.627062,    2.908617
   1.766756,    3.030535
   1.910161,    3.150744
   2.063178,    3.274103
   2.223232,    3.398301
   2.256382,    3.423455
   2.271916,    3.435179
   2.280110,    3.441346
   2.286233,    3.445948
   2.291050,    3.449563
   2.294754,    3.452341
   2.297969,    3.454750
   2.300913,    3.456955
   2.303169,    3.458643
   2.305089,    3.460079
   2.305659,    3.460506
   2.305866,    3.460661
   2.306088,    3.460826
   2.307667,    3.462007
   2.314751,    3.467298
   2.338643,    3.485084
   2.399121,    3.529699
   2.526775,    3.622048
   2.709181,    3.750020
   2.900738,    3.879821
   3.098597,    4.009432
   3.307353,    4.141735
   3.529839,    4.278182
   3.754128,    4.411411
   3.992049,    4.548419
   4.233206,    4.683146
   4.493043,    4.824041
   4.758061,    4.963567
   5.028764,    5.102091
   5.312928,    5.243508
   5.606929,    5.385852
   5.912243,    5.529733
   6.229773,    5.675440
   6.562100,    5.823966
   6.898779,    5.970606
   7.247238,    6.118609
   7.608204,    6.268173
   7.984459,    6.420295
   8.373045,    6.573635
   8.777761,    6.729554
   9.185781,    6.883098
   9.269861,    6.914306
   9.278378,    6.917459
   9.285439,    6.920072
   9.286755,    6.920559
   9.287848,    6.920963
   9.288434,    6.921180
   9.288683,    6.921272
   9.288995,    6.921387
   9.291817,    6.922431
   9.305707,    6.927567
   9.376214,    6.953576
   9.558279,    7.020281
   9.998994,    7.179131
  10.452750,    7.339011
  10.915899,    7.498609
  11.393850,    7.659741
  11.882854,    7.821086
  12.387780,    7.984181
  12.909320,    8.149133
  13.438188,    8.312978
  13.994316,    8.481768
  14.562903,    8.650847
  15.137398,    8.818304
  15.741115,    8.990827
  16.352011,    9.162005
  16.981346,    9.334974
  17.627178,    9.509114
  18.286788,    9.683642
  18.963251,    9.859325
  19.652627,   10.035101
  20.369833,   10.214664
  20.514699,   10.250539
  20.909774,   10.347725
  20.939162,   10.354916
  20.965204,   10.361285
  20.983380,   10.365727
  20.998034,   10.369307
  21.010235,   10.372287
  21.020693,   10.374841
  21.041618,   10.379948
  21.044844,   10.380735
  21.048624,   10.381658
  21.049392,   10.381845
  21.052756,   10.382666
  21.055843,   10.383419
  21.073494,   10.387724
  21.146048,   10.405399
  21.363202,   10.458116
  22.059794,   10.625401
  22.836390,   10.808747
  23.628850,   10.992581
  24.428043,   11.174809
  25.256145,   11.360439
  26.095078,   11.545347
  26.944623,   11.729517
  27.825394,   11.917342
  28.722621,   12.105568
  29.648835,   12.296740
  30.591588,   12.488204
  31.547884,   12.679350
  32.528101,   12.872215
  33.525195,   13.065362
  34.545686,   13.260008
  35.592572,   13.456642
  36.665732,   13.655147
  36.882541,   13.694887
  37.527234,   13.812348
  37.571119,   13.820306
  37.609495,   13.827261
  37.637987,   13.832423
  37.666713,   13.837624
  37.689539,   13.841756
  37.692271,   13.842250
  37.694333,   13.842624
  37.696254,   13.842971
  37.712360,   13.845886
  37.787125,   13.859406
  38.068061,   13.910088
  39.094104,   14.093571
  40.220659,   14.292195
  41.372468,   14.492330
  42.557118,   14.695198
  43.766788,   14.899368
  44.985786,   15.102189
  46.231244,   15.306503
  47.503634,   15.512322
  48.810531,   15.720779
  50.132741,   15.928764
  51.473936,   16.136857
  52.845709,   16.346813
  54.253007,   16.559295
  55.680629,   16.771951
  57.130543,   16.985054
  58.608366,   17.199395
  58.908677,   17.242608
  59.060928,   17.264472
  59.160925,   17.278817
  59.249937,   17.291575
  59.319148,   17.301488
  59.325788,   17.302439
  59.329427,   17.302960
  59.330620,   17.303130
  59.331962,   17.303323
  59.343973,   17.305042
  59.399847,   17.313039
  59.682440,   17.353424
  60.507288,   17.470739
  62.087982,   17.693258
  63.644114,   17.909465
  65.235076,   18.127692
  66.839958,   18.345043
  68.476739,   18.563939
  70.144432,   18.784188
  71.846719,   19.006212
  73.577134,   19.229116
  75.326027,   19.451643
  77.124436,   19.677680
  78.929104,   19.901757
  80.778126,   20.128587
  82.643628,   20.354708
  84.543305,   20.582248
  84.926374,   20.627807
  85.954709,   20.749579
  86.029913,   20.758455
  86.052158,   20.761079
  86.066911,   20.762820
  86.073703,   20.763621
  86.085120,   20.764968
  86.095490,   20.766191
  86.153632,   20.773047
