Mach, Altitude
   0.236536,    0.000000
   0.237943,  328.083990
   0.239363,  656.167979
   0.240794,  984.251969
   0.242237, 1312.335958
   0.243692, 1640.419948
   0.245159, 1968.503937
   0.246638, 2296.587927
   0.248129, 2624.671916
   0.249633, 2952.755906
   0.251149, 3280.839895
   0.252678, 3608.923885
   0.254220, 3937.007874
   0.255775, 4265.091864
   0.257343, 4593.175853
   0.258924, 4921.259843
   0.260519, 5249.343832
   0.262127, 5577.427822
   0.263749, 5905.511811
   0.265385, 6233.595801
   0.267034, 6561.679790
   0.268698, 6889.763780
   0.270376, 7217.847769
   0.272069, 7545.931759
   0.273776, 7874.015748
   0.275498, 8202.099738
   0.277235, 8530.183727
   0.278987, 8858.267717
   0.280754, 9186.351706
   0.282537, 9514.435696
   0.284335, 9842.519685
   0.286149, 10170.603675
   0.287979, 10498.687664
   0.289825, 10826.771654
   0.291688, 11154.855643
   0.293567, 11482.939633
   0.295462, 11811.023622
   0.297375, 12139.107612
   0.299304, 12467.191601
   0.301251, 12795.275591
   0.303216, 13123.359580
   0.305198, 13451.443570
   0.307197, 13779.527559
   0.309215, 14107.611549
   0.311252, 14435.695538
   0.313306, 14763.779528
   0.315380, 15091.863517
   0.317472, 15419.947507
   0.319584, 15748.031496
   0.321714, 16076.115486
   0.323865, 16404.199475
   0.326035, 16732.283465
   0.328226, 17060.367454
   0.330436, 17388.451444
   0.332667, 17716.535433
   0.334919, 18044.619423
   0.337192, 18372.703412
   0.339487, 18700.787402
   0.341802, 19028.871391
   0.344140, 19356.955381
   0.346500, 19685.039370
   0.348882, 20013.123360
   0.351286, 20341.207349
   0.353714, 20669.291339
   0.356164, 20997.375328
   0.358638, 21325.459318
   0.361136, 21653.543307
   0.363657, 21981.627297
   0.366203, 22309.711286
   0.368774, 22637.795276
   0.371369, 22965.879265
   0.373990, 23293.963255
   0.376636, 23622.047244
   0.379308, 23950.131234
   0.382006, 24278.215223
   0.384731, 24606.299213
   0.387483, 24934.383202
   0.390261, 25262.467192
   0.393067, 25590.551181
   0.395901, 25918.635171
   0.398763, 26246.719160
   0.401654, 26574.803150
   0.404574, 26902.887139
   0.407523, 27230.971129
   0.410501, 27559.055118
   0.413510, 27887.139108
   0.418885, 28215.223097
   0.423685, 28543.307087
   0.429076, 28871.391076
   0.434473, 29199.475066
   0.440448, 29527.559055
   0.445855, 29855.643045
   0.452398, 30183.727034
   0.458373, 30511.811024
   0.464906, 30839.895013
   0.471432, 31167.979003
   0.478502, 31496.062992
   0.485559, 31824.146982
   0.492601, 32152.230971
   0.500169, 32480.314961
   0.508254, 32808.398950
   0.516309, 33136.482940
   0.524864, 33464.566929
   0.533382, 33792.650919
   0.542384, 34120.734908
   0.551859, 34448.818898
   0.561279, 34776.902887
   0.571668, 35104.986877
   0.582493, 35433.070866
   0.594246, 35761.154856
   0.606401, 36089.238845
   0.620432, 36417.322835
   0.635298, 36745.406824
   0.652929, 37073.490814
   0.672280, 37401.574803
   0.695704, 37729.658793
   0.733094, 38057.742782
   0.792195, 38057.742782
   0.825018, 37729.658793
   0.841958, 37401.574803
   0.853350, 37073.490814
   0.862498, 36745.406824
   0.870331, 36417.322835
   0.877313, 36089.238845
   0.881907, 35761.154856
   0.886597, 35433.070866
   0.889843, 35104.986877
   0.892642, 34776.902887
   0.895503, 34448.818898
   0.898424, 34120.734908
   0.900349, 33792.650919
   0.901788, 33464.566929
   0.903796, 33136.482940
   0.905309, 32808.398950
   0.906316, 32480.314961
   0.906804, 32152.230971
   0.907861, 31824.146982
   0.908393, 31496.062992
   0.908389, 31167.979003
   0.908956, 30839.895013
   0.908980, 30511.811024
   0.908450, 30183.727034
   0.907927, 29855.643045
   0.906265, 29527.559055
   0.904596, 29199.475066
   0.902342, 28871.391076
   0.900655, 28543.307087
   0.898962, 28215.223097
   0.897261, 27887.139108
   0.895554, 27559.055118
   0.893247, 27230.971129
   0.891524, 26902.887139
   0.889195, 26574.803150
   0.887456, 26246.719160
   0.885711, 25918.635171
   0.883352, 25590.551181
   0.881592, 25262.467192
   0.879213, 24934.383202
   0.876823, 24606.299213
   0.873803, 24278.215223
   0.871388, 23950.131234
   0.868963, 23622.047244
   0.865900, 23293.963255
   0.863451, 22965.879265
   0.860991, 22637.795276
   0.858522, 22309.711286
   0.856043, 21981.627297
   0.853554, 21653.543307
   0.851055, 21325.459318
   0.848547, 20997.375328
   0.846030, 20669.291339
   0.843503, 20341.207349
   0.840968, 20013.123360
   0.838424, 19685.039370
   0.836527, 19356.955381
   0.833968, 19028.871391
   0.831400, 18700.787402
   0.828824, 18372.703412
   0.826906, 18044.619423
   0.824316, 17716.535433
   0.821718, 17388.451444
   0.819784, 17060.367454
   0.817173, 16732.283465
   0.815230, 16404.199475
   0.812606, 16076.115486
   0.809974, 15748.031496
   0.808018, 15419.947507
   0.805373, 15091.863517
   0.803409, 14763.779528
   0.800752, 14435.695538
   0.798780, 14107.611549
   0.796112, 13779.527559
   0.794133, 13451.443570
   0.792150, 13123.359580
   0.789466, 12795.275591
   0.787477, 12467.191601
   0.785485, 12139.107612
   0.783490, 11811.023622
   0.781494, 11482.939633
   0.778785, 11154.855643
   0.776782, 10826.771654
   0.774776, 10498.687664
   0.772768, 10170.603675
   0.770758, 9842.519685
   0.768027, 9514.435696
   0.765291, 9186.351706
   0.763271, 8858.267717
   0.760525, 8530.183727
   0.758499, 8202.099738
   0.755745, 7874.015748
   0.753713, 7545.931759
   0.750949, 7217.847769
   0.748912, 6889.763780
   0.746140, 6561.679790
   0.744098, 6233.595801
   0.742054, 5905.511811
   0.739270, 5577.427822
   0.737221, 5249.343832
   0.735171, 4921.259843
   0.733119, 4593.175853
   0.731066, 4265.091864
   0.729011, 3937.007874
   0.726955, 3608.923885
   0.724897, 3280.839895
   0.722837, 2952.755906
   0.720777, 2624.671916
   0.718715, 2296.587927
   0.716651, 1968.503937
   0.714586, 1640.419948
   0.712520, 1312.335958
   0.710453,  984.251969
   0.709146,  656.167979
   0.707077,  328.083990
   0.705008,    0.000000
