Time, Acceleration
   0.000100,    3.806477
   0.000546,    3.806456
   0.001942,    3.806391
   0.005843,    3.806207
   0.013993,    3.805823
   0.029483,    3.805093
   0.052814,    3.803993
   0.076115,    3.802894
   0.099573,    3.801786
   0.122989,    3.800679
   0.146412,    3.799571
   0.169990,    3.798454
   0.193575,    3.797336
   0.217262,    3.796212
   0.241164,    3.795078
   0.265166,    3.793937
   0.288957,    3.792805
   0.312803,    3.791670
   0.337099,    3.790512
   0.361413,    3.789353
   0.385759,    3.788191
   0.410146,    3.787026
   0.434937,    3.785840
   0.459765,    3.784652
   0.484629,    3.783461
   0.509561,    3.782266
   0.534814,    3.781054
   0.560154,    3.779837
   0.585721,    3.778608
   0.611453,    3.777370
   0.637179,    3.776131
   0.662959,    3.774888
   0.688997,    3.773632
   0.715252,    3.772364
   0.741767,    3.771082
   0.768514,    3.769788
   0.795440,    3.768484
   0.822582,    3.767168
   0.850005,    3.765838
   0.877306,    3.764512
   0.904912,    3.763170
   0.932918,    3.761807
   0.961132,    3.760433
   0.989698,    3.759040
   1.018305,    3.757644
   1.046732,    3.756256
   1.075825,    3.754833
   1.105095,    3.753401
   1.134070,    3.751981
   1.163432,    3.750541
   1.193120,    3.749084
   1.222668,    3.747632
   1.252652,    3.746157
   1.282608,    3.744682
   1.312901,    3.743189
   1.343643,    3.741673
   1.374742,    3.740137
   1.406065,    3.738589
   1.437877,    3.737015
   1.469697,    3.735438
   1.501593,    3.733857
   1.533540,    3.732271
   1.565863,    3.730665
   1.598305,    3.729051
   1.630772,    3.727435
   1.663842,    3.725786
   1.696860,    3.724139
   1.730154,    3.722476
   1.763593,    3.720804
   1.797334,    3.719115
   1.830982,    3.717429
   1.865601,    3.715692
   1.899806,    3.713975
   1.934572,    3.712227
   1.969474,    3.710470
   2.004365,    3.708713
   2.039803,    3.706925
   2.075341,    3.705131
   2.110960,    3.703331
   2.146551,    3.701530
   2.182699,    3.699699
   2.219015,    3.697858
   2.255333,    3.696014
   2.291701,    3.694166
   2.328699,    3.692284
   2.365894,    3.690390
   2.402937,    3.688501
   2.440068,    3.686606
   2.477822,    3.684677
   2.515502,    3.682749
   2.553486,    3.680804
   2.591483,    3.678856
   2.629759,    3.676892
   2.668103,    3.674921
   2.706709,    3.672936
   2.745691,    3.670928
   2.784640,    3.668921
   2.823959,    3.666891
   2.863321,    3.664858
   2.903041,    3.662803
   2.942605,    3.660755
   2.982747,    3.658674
   3.022641,    3.656604
   3.062948,    3.654509
   3.103379,    3.652407
   3.144420,    3.650270
   3.146056,    3.650185
   3.146105,    3.650182
   3.146196,    3.650177
   3.146208,    3.650177
   3.146215,    3.650176
   3.146219,    3.650176
   3.146226,    3.650176
