Mach, Efficiency
   0.274923,   14.521085
   0.280024,   13.996783
   0.285126,   13.500373
   0.290228,   13.567816
   0.295330,   13.812700
   0.300432,   14.062590
   0.305533,   14.309145
   0.310635,   14.553656
   0.315737,   14.777579
   0.320839,   15.006505
   0.325941,   15.209427
   0.331042,   15.411266
   0.336144,   15.614541
   0.341246,   15.769793
   0.346348,   15.930574
   0.351449,   16.093420
   0.356551,   16.201894
   0.361653,   16.313436
   0.366755,   16.428142
   0.371857,   16.516487
   0.376958,   16.578597
   0.382060,   16.642032
   0.387162,   16.706817
   0.392264,   16.751644
   0.397366,   16.760011
   0.402467,   16.768495
   0.407569,   16.777095
   0.412671,   16.785813
   0.417773,   16.772526
   0.422875,   16.726406
   0.427976,   16.679983
   0.433078,   16.633266
   0.438180,   16.586260
   0.443282,   16.538973
   0.448384,   16.475630
   0.453485,   16.378989
   0.458587,   16.282401
   0.463689,   16.185884
   0.468791,   16.089455
   0.473892,   15.993133
   0.478994,   15.896932
   0.484096,   15.800871
   0.489198,   15.679490
   0.494300,   15.543593
   0.499401,   15.408659
   0.504503,   15.274697
   0.509605,   15.141718
   0.514707,   15.009731
   0.519809,   14.878745
   0.524910,   14.748766
   0.530012,   14.619802
   0.535114,   14.491859
   0.540216,   14.351360
   0.545318,   14.195391
   0.550419,   14.041357
   0.555521,   13.889241
   0.560623,   13.739027
   0.565725,   13.590699
   0.570827,   13.444238
   0.575928,   13.299627
   0.581030,   13.156848
   0.586132,   13.015883
   0.591234,   12.876714
   0.596335,   12.739321
   0.601437,   12.603685
   0.606539,   12.469789
   0.611641,   12.336273
   0.616743,   12.186300
   0.621844,   12.038728
   0.626946,   11.893515
   0.632048,   11.750620
   0.637150,   11.610000
   0.642252,   11.471615
   0.647353,   11.335426
   0.652455,   11.201392
   0.657557,   11.069476
   0.662659,   10.939638
   0.667761,   10.811843
   0.672862,   10.686052
   0.677964,   10.562231
   0.683066,   10.440342
   0.688168,   10.320352
   0.693270,   10.202226
   0.698371,   10.085931
   0.703473,    9.971433
   0.708575,    9.858700
   0.713677,    9.747700
   0.718778,    9.638402
   0.723880,    9.530775
   0.728982,    9.419716
   0.734084,    9.305876
   0.739186,    9.193988
   0.744287,    9.084013
   0.749389,    8.975907
   0.754491,    8.869631
   0.759593,    8.765147
   0.764695,    8.662416
   0.769796,    8.561401
   0.774898,    8.462067
   0.780000,    8.364367
