Speed (TAS), Climb Angle
 158.857924,    2.335035
 159.890612,    2.331552
 160.923301,    2.327887
 161.955990,    2.323019
 162.988679,    2.317762
 164.021368,    2.311506
 165.054057,    2.304770
 166.086746,    2.297126
 167.119435,    2.289030
 168.152124,    2.279997
 169.184813,    2.270662
 170.217501,    2.260244
 171.250190,    2.249798
 172.282879,    2.240664
 173.315568,    2.232409
 174.348257,    2.223013
 175.380946,    2.213370
 176.413635,    2.203146
 177.446324,    2.192122
 178.479013,    2.181150
 179.511702,    2.168815
 180.544391,    2.156462
 181.577079,    2.143604
 182.609768,    2.129880
 183.642457,    2.116190
 184.675146,    2.101567
 185.707835,    2.086510
 186.740524,    2.071479
 187.773213,    2.055281
 188.805902,    2.038887
 189.838591,    2.022513
 190.871280,    2.004939
 191.903968,    1.987209
 192.936657,    1.969517
 193.969346,    1.953583
 195.002035,    1.937326
 196.034724,    1.921072
 197.067413,    1.904187
 198.100102,    1.886598
 199.132791,    1.869007
 200.165480,    1.851397
 201.198169,    1.832484
 202.230857,    1.813562
 203.263546,    1.794629
 204.296235,    1.775232
 205.328924,    1.754988
 206.361613,    1.734726
 207.394302,    1.714449
 208.426991,    1.693551
 209.459680,    1.671972
 210.492369,    1.650370
 211.525058,    1.628746
 212.557746,    1.606646
 213.590435,    1.583735
 214.623124,    1.561263
 215.655813,    1.540152
 216.688502,    1.519013
 217.721191,    1.496641
 218.753880,    1.474225
 219.786569,    1.451774
 220.819258,    1.429289
 221.851947,    1.406384
 222.884635,    1.382641
 223.917324,    1.358858
 224.950013,    1.335034
 225.982702,    1.311171
 227.015391,    1.286883
 228.048080,    1.261778
 229.080769,    1.236627
 230.113458,    1.211432
 231.146147,    1.186191
 232.178836,    1.160905
 233.211524,    1.134470
 234.244213,    1.107956
 235.276902,    1.081392
 236.309591,    1.055696
 237.342280,    1.030890
 238.374969,    1.005810
 239.407658,    0.979798
 240.440347,    0.953731
 241.473036,    0.927610
 242.505725,    0.901433
 243.538413,    0.875201
 244.571102,    0.848914
 245.603791,    0.821536
 246.636480,    0.794059
 247.669169,    0.766523
 248.701858,    0.738928
 249.734547,    0.711272
 250.767236,    0.683558
 251.799925,    0.655586
 252.832614,    0.626706
 253.865302,    0.597762
 254.897991,    0.568754
 255.930680,    0.539683
 256.963369,    0.510547
 257.996058,    0.482555
 259.028747,    0.454930
 260.061436,    0.426433
 261.094125,    0.397664
