Time, Vv, Va
   0.000000,   98.258889
   0.500000,   98.404148
   1.000000,   98.705058
   1.500000,   99.059348
   2.000000,   99.427916
   2.500000,   99.795869
   3.000000,  100.157598
   3.500000,  100.511052
   4.000000,  100.855545
   4.500000,  101.190914
   5.000000,  101.517196
   5.500000,  101.834506
   6.000000,  102.142990
   6.500000,  102.442800
   7.000000,  102.734099
   7.500000,  103.017044
   8.000000,  103.291798
   8.500000,  103.558520
   9.000000,  103.817369
   9.500000,  104.068503
  10.000000,  104.312079
  10.500000,  104.548252
  11.000000,  104.777178
  11.500000,  104.999008
  12.000000,  105.213894
  12.500000,  105.421986
  13.000000,  105.623433
  13.500000,  105.818380
  14.000000,  106.006972
  14.500000,  106.189353
  15.000000,  106.365663
  15.500000,  106.429850
  16.000000,  106.339166
  16.500000,  106.177563
  17.000000,  105.984980
  17.500000,  105.778572
  18.000000,  105.566438
  18.500000,  105.353084
  19.000000,  105.141390
  19.500000,  104.933340
  20.000000,  104.730331
  20.500000,  104.533346
  21.000000,  104.343060
  21.500000,  104.159916
  22.000000,  103.984189
  22.500000,  103.816026
  23.000000,  103.655480
  23.500000,  103.502540
  24.000000,  103.357141
  24.500000,  103.219187
  25.000000,  103.088554
  25.500000,  102.965101
  26.000000,  102.848674
  26.500000,  102.739113
  27.000000,  102.636250
  27.500000,  102.539915
  28.000000,  102.449935
  28.500000,  102.366139
  29.000000,  102.288355
  29.500000,  102.216411
  30.000000,  102.150137
  30.500000,  102.089365
  31.000000,  102.033931
  31.500000,  101.983670
  32.000000,  101.938422
  32.500000,  101.898027
  33.000000,  101.862331
  33.500000,  101.831180
  34.000000,  101.804424
  34.500000,  101.781916
  35.000000,  101.763512
  35.500000,  101.749069
  36.000000,  101.738448
  36.500000,  101.731515
  37.000000,  101.728137
  37.500000,  101.728182
  38.000000,  101.731523
  38.500000,  101.738037
  39.000000,  101.747602
  39.500000,  101.760098
  40.000000,  101.775410
  40.500000,  101.793424
  41.000000,  101.814030
  41.500000,  101.837120
  42.000000,  101.862588
  42.500000,  101.890332
  43.000000,  101.920252
  43.500000,  101.952249
  44.000000,  101.986230
  44.500000,  102.022101
  45.000000,  102.059772
  45.500000,  102.099155
  46.000000,  102.140165
  46.500000,  102.182719
  47.000000,  102.226736
  47.500000,  102.272137
  48.000000,  102.318846
  48.500000,  102.366789
  49.000000,  102.415893
  49.500000,  102.466089
  50.000000,  102.517308
  50.500000,  102.569485
  51.000000,  102.622555
  51.500000,  102.676456
  52.000000,  102.731129
  52.500000,  102.786515
  53.000000,  102.842557
  53.500000,  102.899200
  54.000000,  102.956393
  54.500000,  103.014082
  55.000000,  103.072220
  55.500000,  103.130757
  56.000000,  103.189647
  56.500000,  103.248846
  57.000000,  103.308311
  57.500000,  103.367999
  58.000000,  103.427870
  58.500000,  103.487886
  59.000000,  103.548009
  59.500000,  103.608202
  60.000000,  103.668432
  60.500000,  103.728664
  61.000000,  103.788867
  61.500000,  103.849009
  62.000000,  103.909061
  62.500000,  103.968994
  63.000000,  104.028781
  63.500000,  104.088395
  64.000000,  104.147812
  64.500000,  104.207007
  65.000000,  104.265957
  65.500000,  104.324641
  66.000000,  104.383036
  66.500000,  104.441123
  67.000000,  104.498883
  67.500000,  104.556298
  68.000000,  104.613349
  68.500000,  104.670022
  69.000000,  104.726299
  69.500000,  104.782166
  70.000000,  104.837609
  70.500000,  104.892615
  71.000000,  104.947170
  71.500000,  105.001264
  72.000000,  105.054885
  72.500000,  105.108023
  73.000000,  105.160668
  73.500000,  105.212810
  74.000000,  105.264441
  74.500000,  105.315553
  75.000000,  105.366139
  75.500000,  105.416193
  76.000000,  105.465707
  76.500000,  105.514676
  77.000000,  105.563094
  77.500000,  105.610958
  78.000000,  105.658263
  78.500000,  105.705005
  79.000000,  105.751180
  79.500000,  105.796787
  80.000000,  105.841822
  80.500000,  105.886283
  81.000000,  105.930169
  81.500000,  105.973478
  82.000000,  106.016209
  82.500000,  106.058362
  83.000000,  106.099937
  83.500000,  106.140933
  84.000000,  106.181351
  84.500000,  106.221191
  85.000000,  106.260454
  85.500000,  106.278884
  86.000000,  106.279105
  86.500000,  106.302217
  87.000000,  106.356718
  87.500000,  106.436889
  88.000000,  106.534502
  88.500000,  106.642504
  89.000000,  106.755621
  89.500000,  106.870101
  90.000000,  106.983328
  90.500000,  107.093498
  91.000000,  107.199378
  91.500000,  107.300143
  92.000000,  107.395254
  92.500000,  107.484379
  93.000000,  107.567334
  93.500000,  107.644041
  94.000000,  107.714500
  94.500000,  107.778764
  95.000000,  107.836930
  95.500000,  107.889118
  96.000000,  107.935470
  96.500000,  107.976143
  97.000000,  108.011299
  97.500000,  108.041108
  98.000000,  108.065742
  98.500000,  108.085373
  99.000000,  108.100175
  99.500000,  108.110317
 100.000000,  108.115970
 100.500000,  108.117298
 101.000000,  108.114466
 101.500000,  108.107633
 102.000000,  108.096955
 102.500000,  108.082585
 103.000000,  108.064673
 103.500000,  108.043363
 104.000000,  108.018797
 104.500000,  107.991115
 105.000000,  107.960449
 105.500000,  107.926931
 106.000000,  107.890688
 106.500000,  107.851844
 107.000000,  107.810519
 107.500000,  107.766831
 108.000000,  107.720893
 108.500000,  107.672816
 109.000000,  107.622706
 109.500000,  107.570669
 110.000000,  107.516805
 110.500000,  107.461213
 111.000000,  107.403987
 111.500000,  107.345221
 112.000000,  107.285003
 112.500000,  107.223421
 113.000000,  107.160559
 113.500000,  107.096498
 114.000000,  107.031318
 114.500000,  106.965095
 115.000000,  106.897903
 115.500000,  106.829814
 116.000000,  106.760898
 116.500000,  106.691221
