Time, Load Factor
   0.000000,    0.000000
   1.000000,    0.002319
   2.000000,    0.009140
   3.000000,    0.020258
   4.000000,    0.035469
   5.000000,    0.054571
   6.000000,    0.077362
   7.000000,    0.103644
   8.000000,    0.133221
   9.000000,    0.165899
  10.000000,    0.201488
  11.000000,    0.239801
  12.000000,    0.280655
  13.000000,    0.323872
  14.000000,    0.369280
  15.000000,    0.416712
  16.000000,    0.466006
  17.000000,    0.517007
  18.000000,    0.569561
  18.461566,    0.594300
  19.461566,    0.844909
  20.089012,    1.009233
  20.688845,    1.174293
  21.188845,    1.216384
  22.188845,    1.278910
  23.188845,    1.314420
  23.421772,    1.320183
  24.406463,    1.335633
  25.406463,    1.122430
  26.406463,    1.041376
  27.406463,    1.014609
  28.406463,    1.006681
  29.406463,    1.004125
  30.406463,    1.004281
  31.406463,    1.003045
  32.406463,    1.003173
  33.406463,    1.003295
  34.406463,    1.003411
  35.406463,    1.003523
  35.421772,    1.003504
  36.022823,    0.999996
  37.022823,    0.998630
  38.022823,    0.998596
  39.022823,    0.997196
  40.022823,    0.997153
  41.022823,    0.997660
  42.022823,    0.998416
  43.022823,    0.998371
  44.022823,    0.998325
  44.423899,    0.997766
  45.423899,    0.850753
  46.423899,    0.812785
  47.423899,    0.804559
  48.423899,    0.806141
  49.423899,    0.949078
  50.423899,    0.983930
  51.423899,    0.994718
  52.423899,    0.997908
  53.423899,    0.998566
  54.423899,    0.999225
  55.423899,    0.999892
  56.423899,    0.999272
  57.423899,    0.999938
  58.423899,    0.999318
  59.423899,    0.999984
  60.423899,    0.999364
  61.423899,    0.998758
  62.423899,    0.999413
  63.423899,    0.998806
  64.423899,    0.999461
  65.423899,    0.998854
  66.423899,    0.999510
  67.423899,    0.998902
  68.423899,    0.999560
  69.423899,    0.998952
  70.423899,    0.999610
  71.423899,    0.999001
  72.423899,    0.999660
  73.423899,    0.999052
  74.423899,    0.999711
  75.423899,    0.999102
  76.423899,    0.999763
  77.423899,    0.999154
  78.423899,    0.999815
  79.423899,    0.999206
  80.423899,    0.999868
  81.423899,    0.999261
  82.423899,    0.999922
  83.423899,    0.999316
  84.423899,    0.999977
  85.423899,    0.999371
  86.423899,    0.998779
  87.423899,    0.999426
  88.423899,    0.998833
  89.423899,    0.999482
  90.423899,    0.998888
  91.423899,    0.999539
  92.423899,    0.998943
  93.423899,    0.999596
  94.423899,    0.999000
  95.423899,    0.999653
  96.423899,    0.999057
  97.423899,    0.999712
  98.423899,    0.999115
  99.423899,    0.999770
 100.423899,    0.999173
 101.423899,    0.999829
 102.423899,    0.999232
 103.423899,    0.999888
 104.423899,    0.999291
 105.423899,    0.999947
 106.423899,    0.999349
 107.423899,    0.998765
 108.423899,    0.999406
 109.423899,    0.998822
 110.423899,    0.999465
 111.423899,    0.998879
 112.423899,    0.999525
 113.423899,    0.998939
 114.423899,    0.999585
 115.423899,    0.998998
 116.423899,    0.999647
 117.423899,    0.999060
 118.423899,    0.999709
 119.423899,    0.999121
 120.423899,    0.999771
 121.423899,    0.999184
 122.423899,    0.999834
 123.423899,    0.999247
 124.423899,    0.999898
 125.423899,    0.999310
 125.895753,    0.999038
