Ground Roll Distance, Horizontal Forces
 347.614580, -55070.752675
 356.185595, -54925.691489
 416.157218, -53921.328735
 428.050267, -53724.345214
 439.909846, -53528.632637
 451.736077, -53334.180349
 463.529081, -53140.977807
 465.883705, -53102.486348
 466.100999, -53098.935617
 466.111317, -53098.767017
 466.120299, -53098.620257
 466.121990, -53098.592617
 466.122951, -114378.531478
 466.123831, -114378.598905
 466.132626, -114379.273175
 466.220570, -114386.015924
 467.099798, -114453.448488
 475.870135, -115128.271412
 533.510716, -119663.451956
 589.287516, -124221.998326
 643.129559, -128787.073779
 694.965767, -133340.515082
 744.725247, -137862.907119
 792.337589, -142333.684031
 837.733188, -146731.257894
 880.843583, -151033.175347
 921.601801, -155216.301883
 959.942720, -159257.032712
 995.803439, -163131.528309
1029.123642, -166815.971821
1059.845976, -170286.844675
1087.916411, -173521.215841
1113.284601, -176497.039454
1135.904225, -179193.454804
1155.733311, -181591.082248
1172.734540, -183672.308218
1186.875517, -185421.552469
1198.129015, -186825.510806
1206.473181, -187873.366959
1211.891706, -188556.967911
1214.373949, -188870.957840
1214.548012, -188892.995471
