Ground Roll Distance, Horizontal Forces
   0.000000, 6112.439764
   0.000000, 6163.665635
   0.000000, 6518.339120
   0.000000, 6587.900473
   0.000000, 6657.013014
   0.000000, 6725.680505
   0.000000, 6793.906670
   0.000000, 6807.499268
   0.000000, 6808.753148
   0.000000, 6808.812686
   0.000000, 6808.864512
   0.000000, 6808.874273
   0.000000, 68088.856872
   0.000000, 68088.966186
   0.000000, 68090.059324
   0.000000, 68100.990785
   0.000000, 68210.313624
   0.000000, 69304.348228
   0.000000, 76656.861413
   0.000000, 84047.255680
   0.000000, 91448.235008
   0.000000, 98830.352852
   0.000000, 106162.133090
   0.000000, 113410.233992
   0.000000, 120539.656844
   0.000000, 127513.999870
   0.000000, 134295.757005
   0.000000, 140846.659756
   0.000000, 147128.059071
   0.000000, 153101.342657
   0.000000, 158728.381796
   0.000000, 163972.000306
   0.000000, 168796.457047
   0.000000, 173167.932278
   0.000000, 177055.007383
   0.000000, 180429.126945
   0.000000, 183265.031998
   0.000000, 185541.153551
   0.000000, 187239.956082
   0.000000, 188348.221775
   0.000000, 188857.267682
   0.000000, 188892.995471
