Mach, Climb Angle
   0.294787,    0.839346
   0.299688,    0.917765
   0.304589,    0.990976
   0.309491,    1.057751
   0.314392,    1.118779
   0.319293,    1.174464
   0.324194,    1.225154
   0.329095,    1.270882
   0.333996,    1.311826
   0.338897,    1.348229
   0.343798,    1.380395
   0.348700,    1.408523
   0.353601,    1.433195
   0.358502,    1.454447
   0.363403,    1.473060
   0.368304,    1.488498
   0.373205,    1.500729
   0.378106,    1.510729
   0.383008,    1.519132
   0.387909,    1.523910
   0.392810,    1.527108
   0.397711,    1.528761
   0.402612,    1.527103
   0.407513,    1.524875
   0.412414,    1.519128
   0.417316,    1.512522
   0.422217,    1.502661
   0.427118,    1.491508
   0.432019,    1.476914
   0.436920,    1.461202
   0.441821,    1.441431
   0.446722,    1.420613
   0.451624,    1.396534
   0.456525,    1.370774
   0.461426,    1.344208
   0.466327,    1.315529
   0.471228,    1.287290
   0.476129,    1.261181
   0.481030,    1.233488
   0.485932,    1.212205
   0.490833,    1.189091
   0.495734,    1.168567
   0.500635,    1.147851
   0.505536,    1.128219
   0.510437,    1.105547
   0.515338,    1.082918
   0.520240,    1.060095
   0.525141,    1.035215
   0.530042,    1.008300
   0.534943,    0.980910
   0.539844,    0.953202
   0.544745,    0.923931
   0.549646,    0.892310
   0.554548,    0.860370
   0.559449,    0.828127
   0.564350,    0.795598
   0.569251,    0.760494
   0.574152,    0.724274
   0.579053,    0.687747
   0.583954,    0.650910
   0.588856,    0.613764
   0.593757,    0.574938
   0.598658,    0.534191
   0.603559,    0.493105
   0.608460,    0.451681
   0.613361,    0.409918
   0.618262,    0.367816
   0.623164,    0.324310
   0.628065,    0.278701
   0.632966,    0.232730
   0.637867,    0.186398
   0.642768,    0.139705
   0.647669,    0.092651
   0.652570,    0.045235
   0.657471,   -0.003226
   0.662373,   -0.054039
   0.667274,   -0.105234
   0.672175,   -0.156810
   0.677076,   -0.208767
   0.681977,   -0.261107
   0.686878,   -0.313828
   0.691779,   -0.366931
   0.696681,   -0.420415
   0.701582,   -0.476198
   0.706483,   -0.532967
   0.711384,   -0.590137
   0.716285,   -0.647707
   0.721186,   -0.705676
   0.726087,   -0.764045
   0.730989,   -0.822815
   0.735890,   -0.881984
   0.740791,   -0.941554
   0.745692,   -1.001524
   0.750593,   -1.062819
   0.755494,   -1.125932
   0.760395,   -1.189461
   0.765297,   -1.253406
   0.770198,   -1.317767
   0.775099,   -1.382545
   0.780000,   -1.447739
