Speed (TAS), Climb Angle
  64.149628,    6.199740
  64.937858,    6.167228
  65.726087,    6.133896
  66.514317,    6.097993
  67.302547,    6.059449
  68.090777,    6.022325
  68.879006,    5.986970
  69.667236,    5.949422
  70.455466,    5.909814
  71.243695,    5.868290
  72.031925,    5.824745
  72.820155,    5.778831
  73.608384,    5.731321
  74.396614,    5.682375
  75.184844,    5.631141
  75.973073,    5.578352
  76.761303,    5.524494
  77.549533,    5.468194
  78.337763,    5.410912
  79.125992,    5.352099
  79.914222,    5.291629
  80.702452,    5.230290
  81.490681,    5.166880
  82.278911,    5.103010
  83.067141,    5.036926
  83.855370,    4.970523
  84.643600,    4.902155
  85.431830,    4.841686
  86.220059,    4.779578
  87.008289,    4.716586
  87.796519,    4.652693
  88.584749,    4.587191
  89.372978,    4.521572
  90.161208,    4.453850
  90.949438,    4.385721
  91.737667,    4.316931
  92.525897,    4.246319
  93.314127,    4.175550
  94.102356,    4.103760
  94.890586,    4.030521
  95.678816,    3.957108
  96.467045,    3.882791
  97.255275,    3.806927
  98.043505,    3.730873
  98.831734,    3.654530
  99.619964,    3.576053
 100.408194,    3.497368
 101.196424,    3.418476
 101.984653,    3.342270
 102.772883,    3.268048
 103.561113,    3.193602
 104.349342,    3.118932
 105.137572,    3.042979
 105.925802,    2.965931
 106.714031,    2.888644
 107.502261,    2.811119
 108.290491,    2.732870
 109.078720,    2.653003
 109.866950,    2.572884
 110.655180,    2.492513
 111.443410,    2.411891
 112.231639,    2.330069
 113.019869,    2.247136
 113.808099,    2.163938
 114.596328,    2.080475
 115.384558,    1.996748
 116.172788,    1.912295
 116.961017,    1.826299
 117.749247,    1.740027
 118.537477,    1.653948
 119.325706,    1.574472
 120.113936,    1.494718
 120.902166,    1.414067
 121.690396,    1.332086
 122.478625,    1.249815
 123.266855,    1.167255
 124.055085,    1.084405
 124.843314,    1.001266
 125.631544,    0.917837
 126.419774,    0.832989
 127.208003,    0.747376
 127.996233,    0.661463
 128.784463,    0.575249
 129.572692,    0.488735
 130.360922,    0.401920
 131.149152,    0.314805
 131.937381,    0.227253
 132.725611,    0.138010
 133.513841,    0.048457
 134.302071,   -0.041407
 135.090300,   -0.131582
 135.878530,   -0.219471
 136.666760,   -0.305865
 137.454989,   -0.392570
 138.243219,   -0.479587
 139.031449,   -0.567298
 139.819678,   -0.656388
 140.607908,   -0.745800
 141.396138,   -0.835532
 142.184367,   -0.925586
