Speed, Powers
 180.840119, 1978.193785
 183.022412, 1973.521912
 185.204705, 1970.322968
 187.386998, 1968.530562
 189.569291, 1968.183626
 191.751584, 1969.122054
 193.933877, 1971.257259
 196.116170, 1974.502072
 198.298463, 1978.770461
 200.480756, 1983.977156
 202.663049, 1990.360506
 204.845342, 1997.881814
 207.027635, 2006.156955
 209.209928, 2015.099733
 211.392221, 2025.497564
 213.574514, 2036.491406
 215.756807, 2048.082372
 217.939100, 2061.057124
 220.121393, 2074.395368
 222.303686, 2088.803814
 224.485979, 2103.929923
 226.668272, 2119.727770
 228.850565, 2136.549990
 231.032858, 2153.813669
 233.215151, 2172.229595
 235.397444, 2191.033123
 237.579737, 2210.927711
 239.762030, 2231.342746
 241.944323, 2252.585875
 244.126616, 2274.681700
 246.308909, 2297.125249
 248.491202, 2320.968685
 250.673495, 2344.904501
 252.855788, 2370.098330
 255.038081, 2395.889948
 257.220374, 2421.936936
 259.402667, 2449.644595
 261.584960, 2477.533713
 263.767253, 2505.997404
 265.949546, 2535.899976
 268.131839, 2566.029194
 270.314132, 2596.704191
 272.496425, 2628.935690
 274.678718, 2661.438994
 276.861011, 2694.216279
 279.043304, 2728.751441
 281.225597, 2763.753307
 283.407890, 2799.074445
 285.590183, 2835.270997
 287.772476, 2872.885514
 289.954769, 2910.864261
 292.137062, 2949.209999
 294.319355, 2988.667805
 296.501648, 3029.406509
 298.683941, 3070.556952
 300.866234, 3112.122163
 303.048527, 3154.435530
 305.230820, 3198.480099
 307.413112, 3242.983796
 309.595405, 3287.949903
 311.777698, 3333.381702
 313.959991, 3380.127159
 316.142284, 3428.150859
 318.324577, 3476.684278
 320.506870, 3525.730935
 322.689163, 3575.294350
 324.871456, 3625.907473
 327.053749, 3678.158060
 329.236042, 3730.968890
 331.418335, 3784.343700
 333.600628, 3838.286229
 335.782921, 3892.800215
 337.965214, 3948.741366
 340.147507, 4006.057822
 342.329800, 4063.988670
 344.512093, 4122.537854
 346.694386, 4181.709315
 348.876679, 4241.506995
 351.058972, 4301.934836
 353.241265, 4364.602878
 355.423558, 4427.963867
 357.605851, 4491.997348
 359.788144, 4556.707451
 361.970437, 4622.098304
 364.152730, 4688.174037
 366.335023, 4754.938778
 368.517316, 4823.267757
 370.699609, 4893.068898
 372.881902, 4963.600499
 375.064195, 5034.866860
 377.246488, 5106.872281
 379.428781, 5179.621064
 381.611074, 5253.117507
 383.793367, 5327.365911
 385.975660, 5402.370577
 388.157953, 5479.679475
 390.340246, 5557.865444
 392.522539, 5636.848281
 394.704832, 5716.632438
 396.887125, 5797.222373
